"","Date","Rainfall_Settefrati","Temperature_Settefrati","fl_rate.Ls","Year","Month","Day","Spring","Summer","Autumn","Winter","snow.yes","snow.no","Y_m","Semester","Quarters","Trimonthly","Fl_rate.Tri","Fl_rate.Quar","Fl_rate.Sem","lag1","lag3","lag5","lag7","lag9"
"1603",2019-08-01,0,23.2,286.9263,"2019","8","1","0","1","0","0","0","1",2019-08-01,2019.2,2019.3,"2019-07-01",252.6073,288.551,258.5465,0,0,2,0,0
"1604",2019-08-02,3,23.75,287.0409,"2019","8","2","0","1","0","0","0","1",2019-08-02,2019.2,2019.3,"2019-07-01",252.6073,288.551,258.5465,0,3,63.1,5,0
"1605",2019-08-03,0,22.15,286.6666,"2019","8","3","0","1","0","0","0","1",2019-08-03,2019.2,2019.3,"2019-07-01",252.6073,288.551,258.5465,3,0,0,2,0
"1606",2019-08-04,0,21.55,286.7396,"2019","8","4","0","1","0","0","0","1",2019-08-04,2019.2,2019.3,"2019-07-01",252.6073,288.551,258.5465,0,0,3,63.1,5
"1607",2019-08-05,0,22.75,286.8551,"2019","8","5","0","1","0","0","0","1",2019-08-05,2019.2,2019.3,"2019-07-01",252.6073,288.551,258.5465,0,3,0,0,2
"1608",2019-08-06,0,23.1,288.9781,"2019","8","6","0","1","0","0","0","1",2019-08-06,2019.2,2019.3,"2019-07-01",252.6073,288.551,258.5465,0,0,0,3,63.1
"1609",2019-08-07,0,23.9,293.3273,"2019","8","7","0","1","0","0","0","1",2019-08-07,2019.2,2019.3,"2019-07-01",252.6073,288.551,258.5465,0,0,3,0,0
"1610",2019-08-08,0,23.9,293.5894,"2019","8","8","0","1","0","0","0","1",2019-08-08,2019.2,2019.3,"2019-07-01",252.6073,288.551,258.5465,0,0,0,0,3
"1611",2019-08-09,0,24.2,294.3826,"2019","8","9","0","1","0","0","0","1",2019-08-09,2019.2,2019.3,"2019-07-01",252.6073,288.551,258.5465,0,0,0,3,0
"1612",2019-08-10,0,26.05,294.5456,"2019","8","10","0","1","0","0","0","1",2019-08-10,2019.2,2019.3,"2019-07-01",252.6073,288.551,258.5465,0,0,0,0,0
"1613",2019-08-11,0,26.5,294.7492,"2019","8","11","0","1","0","0","0","1",2019-08-11,2019.2,2019.3,"2019-07-01",252.6073,288.551,258.5465,0,0,0,0,3
"1614",2019-08-12,0,28.5,294.9078,"2019","8","12","0","1","0","0","0","1",2019-08-12,2019.2,2019.3,"2019-07-01",252.6073,288.551,258.5465,0,0,0,0,0
"1615",2019-08-13,0,28.7,291.7044,"2019","8","13","0","1","0","0","0","1",2019-08-13,2019.2,2019.3,"2019-07-01",252.6073,288.551,258.5465,0,0,0,0,0
"1616",2019-08-14,2,23.25,290.5407,"2019","8","14","0","1","0","0","0","1",2019-08-14,2019.2,2019.3,"2019-07-01",252.6073,288.551,258.5465,0,0,0,0,0
"1617",2019-08-15,2,19.75,290.5306,"2019","8","15","0","1","0","0","0","1",2019-08-15,2019.2,2019.3,"2019-07-01",252.6073,288.551,258.5465,2,0,0,0,0
"1618",2019-08-16,0,20.6,290.7301,"2019","8","16","0","1","0","0","0","1",2019-08-16,2019.2,2019.3,"2019-10-01",263.6559,288.551,258.5465,2,0,0,0,0
"1619",2019-08-17,0,20.6,290.7369,"2019","8","17","0","1","0","0","0","1",2019-08-17,2019.2,2019.3,"2019-10-01",263.6559,288.551,258.5465,0,2,0,0,0
"1620",2019-08-18,0,23.1,291.4229,"2019","8","18","0","1","0","0","0","1",2019-08-18,2019.2,2019.3,"2019-10-01",263.6559,288.551,258.5465,0,2,0,0,0
"1621",2019-08-19,0,24.15,291.7649,"2019","8","19","0","1","0","0","0","1",2019-08-19,2019.2,2019.3,"2019-10-01",263.6559,288.551,258.5465,0,0,2,0,0
"1622",2019-08-20,0,25.15,292.7406,"2019","8","20","0","1","0","0","0","1",2019-08-20,2019.2,2019.3,"2019-10-01",263.6559,288.551,258.5465,0,0,2,0,0
"1623",2019-08-21,0,25.55,291.8217,"2019","8","21","0","1","0","0","0","1",2019-08-21,2019.2,2019.3,"2019-10-01",263.6559,288.551,258.5465,0,0,0,2,0
"1624",2019-08-22,0,24.5,292.2682,"2019","8","22","0","1","0","0","0","1",2019-08-22,2019.2,2019.3,"2019-10-01",263.6559,288.551,258.5465,0,0,0,2,0
"1625",2019-08-23,4,22.75,292.8533,"2019","8","23","0","1","0","0","0","1",2019-08-23,2019.2,2019.3,"2019-10-01",263.6559,288.551,258.5465,0,0,0,0,2
"1626",2019-08-24,17,22.5,293.1975,"2019","8","24","0","1","0","0","0","1",2019-08-24,2019.2,2019.3,"2019-10-01",263.6559,288.551,258.5465,4,0,0,0,2
"1627",2019-08-25,6,21.35,292.8901,"2019","8","25","0","1","0","0","0","1",2019-08-25,2019.2,2019.3,"2019-10-01",263.6559,288.551,258.5465,17,0,0,0,0
"1628",2019-08-26,4,21.35,293.1998,"2019","8","26","0","1","0","0","0","1",2019-08-26,2019.2,2019.3,"2019-10-01",263.6559,288.551,258.5465,6,4,0,0,0
"1629",2019-08-27,0,21.85,293.9207,"2019","8","27","0","1","0","0","0","1",2019-08-27,2019.2,2019.3,"2019-10-01",263.6559,288.551,258.5465,4,17,0,0,0
"1630",2019-08-28,0,22.8,294.5356,"2019","8","28","0","1","0","0","0","1",2019-08-28,2019.2,2019.3,"2019-10-01",263.6559,288.551,258.5465,0,6,4,0,0
"1631",2019-08-29,0,22.05,294.7587,"2019","8","29","0","1","0","0","0","1",2019-08-29,2019.2,2019.3,"2019-10-01",263.6559,288.551,258.5465,0,4,17,0,0
"1632",2019-08-30,3,20.75,294.8336,"2019","8","30","0","1","0","0","0","1",2019-08-30,2019.2,2019.3,"2019-10-01",263.6559,288.551,258.5465,0,0,6,4,0
"1633",2019-08-31,3,23.35,294.6087,"2019","8","31","0","1","0","0","0","1",2019-08-31,2019.2,2019.3,"2019-10-01",263.6559,288.551,258.5465,3,0,4,17,0
"1634",2019-09-01,6,20.5,294.6113,"2019","9","1","0","1","0","0","0","1",2019-09-01,2019.2,2019.3,"2019-10-01",263.6559,288.551,258.5465,3,0,0,6,4
"1635",2019-09-02,18.1,19.25,294.4964,"2019","9","2","0","1","0","0","0","1",2019-09-02,2019.2,2019.3,"2019-10-01",263.6559,288.551,258.5465,6,3,0,4,17
"1636",2019-09-03,3,19.25,294.3931,"2019","9","3","0","1","0","0","0","1",2019-09-03,2019.2,2019.3,"2019-10-01",263.6559,288.551,258.5465,18.1,3,0,0,6
"1637",2019-09-04,0,19.15,294.3524,"2019","9","4","0","1","0","0","0","1",2019-09-04,2019.2,2019.3,"2019-10-01",263.6559,288.551,258.5465,3,6,3,0,4
"1638",2019-09-05,0,18.65,293.7429,"2019","9","5","0","1","0","0","0","1",2019-09-05,2019.2,2019.3,"2019-10-01",263.6559,288.551,258.5465,0,18.1,3,0,0
"1639",2019-09-06,2,18.1,294.8794,"2019","9","6","0","1","0","0","0","1",2019-09-06,2019.2,2019.3,"2019-10-01",263.6559,288.551,258.5465,0,3,6,3,0
"1640",2019-09-07,2,16,295.1492,"2019","9","7","0","1","0","0","0","1",2019-09-07,2019.2,2019.3,"2019-10-01",263.6559,288.551,258.5465,2,0,18.1,3,0
"1641",2019-09-08,2,16.1,295.2709,"2019","9","8","0","1","0","0","0","1",2019-09-08,2019.2,2019.3,"2019-10-01",263.6559,288.551,258.5465,2,0,3,6,3
"1642",2019-09-09,1,15.95,295.3306,"2019","9","9","0","1","0","0","0","1",2019-09-09,2019.2,2019.3,"2019-10-01",263.6559,288.551,258.5465,2,2,0,18.1,3
"1643",2019-09-10,0,17.45,295.5909,"2019","9","10","0","1","0","0","0","1",2019-09-10,2019.2,2019.3,"2019-10-01",263.6559,288.551,258.5465,1,2,0,3,6
"1644",2019-09-11,0,17.85,295.8852,"2019","9","11","0","1","0","0","0","1",2019-09-11,2019.2,2019.3,"2019-10-01",263.6559,288.551,258.5465,0,2,2,0,18.1
"1645",2019-09-12,0,19.6,294.5966,"2019","9","12","0","1","0","0","0","1",2019-09-12,2019.2,2019.3,"2019-10-01",263.6559,288.551,258.5465,0,1,2,0,3
"1646",2019-09-13,0,20.1,295.8808,"2019","9","13","0","1","0","0","0","1",2019-09-13,2019.2,2019.3,"2019-10-01",263.6559,288.551,258.5465,0,0,2,2,0
"1647",2019-09-14,0,20.5,295.7199,"2019","9","14","0","1","0","0","0","1",2019-09-14,2019.2,2019.3,"2019-10-01",263.6559,288.551,258.5465,0,0,1,2,0
"1648",2019-09-15,0,21,296.1122,"2019","9","15","0","1","0","0","0","1",2019-09-15,2019.2,2019.3,"2019-10-01",263.6559,288.551,258.5465,0,0,0,2,2
"1649",2019-09-16,0,20.55,296.4649,"2019","9","16","0","1","0","0","0","1",2019-09-16,2019.2,2019.3,"2019-10-01",263.6559,288.551,258.5465,0,0,0,1,2
"1650",2019-09-17,0,20.45,296.7578,"2019","9","17","0","1","0","0","0","1",2019-09-17,2019.2,2019.3,"2019-10-01",263.6559,288.551,258.5465,0,0,0,0,2
"1651",2019-09-18,0,19.15,296.6492,"2019","9","18","0","1","0","0","0","1",2019-09-18,2019.2,2019.3,"2019-10-01",263.6559,288.551,258.5465,0,0,0,0,1
"1652",2019-09-19,14,17.05,296.6397,"2019","9","19","0","1","0","0","0","1",2019-09-19,2019.2,2019.3,"2019-10-01",263.6559,288.551,258.5465,0,0,0,0,0
"1653",2019-09-20,0,16.25,296.0708,"2019","9","20","0","1","0","0","0","1",2019-09-20,2019.2,2019.3,"2019-10-01",263.6559,288.551,258.5465,14,0,0,0,0
"1654",2019-09-21,0,16.15,296.5553,"2019","9","21","0","0","1","0","0","1",2019-09-21,2019.2,2019.3,"2019-10-01",263.6559,288.551,258.5465,0,0,0,0,0
"1655",2019-09-22,9,15.5,296.4682,"2019","9","22","0","0","1","0","0","1",2019-09-22,2019.2,2019.3,"2019-10-01",263.6559,288.551,258.5465,0,14,0,0,0
"1656",2019-09-23,17,18.25,296.424,"2019","9","23","0","0","1","0","0","1",2019-09-23,2019.2,2019.3,"2019-10-01",263.6559,288.551,258.5465,9,0,0,0,0
"1657",2019-09-24,0,16.35,296.3722,"2019","9","24","0","0","1","0","0","1",2019-09-24,2019.2,2019.3,"2019-10-01",263.6559,288.551,258.5465,17,0,14,0,0
"1658",2019-09-25,2,16.25,295.8962,"2019","9","25","0","0","1","0","0","1",2019-09-25,2019.2,2019.3,"2019-10-01",263.6559,288.551,258.5465,0,9,0,0,0
"1659",2019-09-26,3,16.25,294.2135,"2019","9","26","0","0","1","0","0","1",2019-09-26,2019.2,2019.3,"2019-10-01",263.6559,288.551,258.5465,2,17,0,14,0
"1660",2019-09-27,0,17.6,282.5622,"2019","9","27","0","0","1","0","0","1",2019-09-27,2019.2,2019.3,"2019-10-01",263.6559,288.551,258.5465,3,0,9,0,0
"1661",2019-09-28,0,18.2,278.2717,"2019","9","28","0","0","1","0","0","1",2019-09-28,2019.2,2019.3,"2019-10-01",263.6559,288.551,258.5465,0,2,17,0,14
"1662",2019-09-29,0,17.8,277.8004,"2019","9","29","0","0","1","0","0","1",2019-09-29,2019.2,2019.3,"2019-10-01",263.6559,288.551,258.5465,0,3,0,9,0
"1663",2019-09-30,0,17.25,279.0256,"2019","9","30","0","0","1","0","0","1",2019-09-30,2019.2,2019.3,"2019-10-01",263.6559,288.551,258.5465,0,0,2,17,0
"1664",2019-10-01,0,16.55,271.9694,"2019","10","1","0","0","1","0","0","1",2019-10-01,2019.2,2019.4,"2019-10-01",263.6559,228.5419,258.5465,0,0,3,0,9
"1665",2019-10-02,33,16.15,269.1594,"2019","10","2","0","0","1","0","0","1",2019-10-02,2019.2,2019.4,"2019-10-01",263.6559,228.5419,258.5465,0,0,0,2,17
"1666",2019-10-03,13,13.35,268.1457,"2019","10","3","0","0","1","0","0","1",2019-10-03,2019.2,2019.4,"2019-10-01",263.6559,228.5419,258.5465,33,0,0,3,0
"1667",2019-10-04,0,11.8,267.8026,"2019","10","4","0","0","1","0","0","1",2019-10-04,2019.2,2019.4,"2019-10-01",263.6559,228.5419,258.5465,13,0,0,0,2
"1668",2019-10-05,0,12.05,266.0337,"2019","10","5","0","0","1","0","0","1",2019-10-05,2019.2,2019.4,"2019-10-01",263.6559,228.5419,258.5465,0,33,0,0,3
"1669",2019-10-06,2,13.85,262.2692,"2019","10","6","0","0","1","0","0","1",2019-10-06,2019.2,2019.4,"2019-10-01",263.6559,228.5419,258.5465,0,13,0,0,0
"1670",2019-10-07,4,12.55,258.1425,"2019","10","7","0","0","1","0","0","1",2019-10-07,2019.2,2019.4,"2019-10-01",263.6559,228.5419,258.5465,2,0,33,0,0
"1671",2019-10-08,0,13.05,256.5135,"2019","10","8","0","0","1","0","0","1",2019-10-08,2019.2,2019.4,"2019-10-01",263.6559,228.5419,258.5465,4,0,13,0,0
"1672",2019-10-09,0,14.1,255.8996,"2019","10","9","0","0","1","0","0","1",2019-10-09,2019.2,2019.4,"2019-10-01",263.6559,228.5419,258.5465,0,2,0,33,0
"1673",2019-10-10,0,14.2,256.1448,"2019","10","10","0","0","1","0","0","1",2019-10-10,2019.2,2019.4,"2019-10-01",263.6559,228.5419,258.5465,0,4,0,13,0
"1674",2019-10-11,0,15.15,253.173,"2019","10","11","0","0","1","0","0","1",2019-10-11,2019.2,2019.4,"2019-10-01",263.6559,228.5419,258.5465,0,0,2,0,33
"1675",2019-10-12,0,16.2,249.1131,"2019","10","12","0","0","1","0","0","1",2019-10-12,2019.2,2019.4,"2019-10-01",263.6559,228.5419,258.5465,0,0,4,0,13
"1676",2019-10-13,0,16.25,241.7958,"2019","10","13","0","0","1","0","0","1",2019-10-13,2019.2,2019.4,"2019-10-01",263.6559,228.5419,258.5465,0,0,0,2,0
"1677",2019-10-14,0,14.65,238.8044,"2019","10","14","0","0","1","0","0","1",2019-10-14,2019.2,2019.4,"2019-10-01",263.6559,228.5419,258.5465,0,0,0,4,0
"1678",2019-10-15,6,15.6,237.006,"2019","10","15","0","0","1","0","0","1",2019-10-15,2019.2,2019.4,"2019-10-01",263.6559,228.5419,258.5465,0,0,0,0,2
"1679",2019-10-16,12,14.9,234.8108,"2019","10","16","0","0","1","0","0","1",2019-10-16,2019.2,2019.4,"2019-10-01",263.6559,228.5419,258.5465,6,0,0,0,4
"1680",2019-10-17,0,13.1,240.3608,"2019","10","17","0","0","1","0","0","1",2019-10-17,2019.2,2019.4,"2019-10-01",263.6559,228.5419,258.5465,12,0,0,0,0
"1681",2019-10-18,0,12.75,239.4863,"2019","10","18","0","0","1","0","0","1",2019-10-18,2019.2,2019.4,"2019-10-01",263.6559,228.5419,258.5465,0,6,0,0,0
"1682",2019-10-19,0,12.3,236.2158,"2019","10","19","0","0","1","0","0","1",2019-10-19,2019.2,2019.4,"2019-10-01",263.6559,228.5419,258.5465,0,12,0,0,0
"1683",2019-10-20,0,14.6,229.1896,"2019","10","20","0","0","1","0","0","1",2019-10-20,2019.2,2019.4,"2019-10-01",263.6559,228.5419,258.5465,0,0,6,0,0
"1684",2019-10-21,0,18.15,227.1296,"2019","10","21","0","0","1","0","0","1",2019-10-21,2019.2,2019.4,"2019-10-01",263.6559,228.5419,258.5465,0,0,12,0,0
"1685",2019-10-22,0,17.7,225.8037,"2019","10","22","0","0","1","0","0","1",2019-10-22,2019.2,2019.4,"2019-10-01",263.6559,228.5419,258.5465,0,0,0,6,0
"1686",2019-10-23,0,16.55,221.748,"2019","10","23","0","0","1","0","0","1",2019-10-23,2019.2,2019.4,"2019-10-01",263.6559,228.5419,258.5465,0,0,0,12,0
"1687",2019-10-24,1,16.15,220.8555,"2019","10","24","0","0","1","0","0","1",2019-10-24,2019.2,2019.4,"2019-10-01",263.6559,228.5419,258.5465,0,0,0,0,6
"1688",2019-10-25,7,16.2,220.2689,"2019","10","25","0","0","1","0","0","1",2019-10-25,2019.2,2019.4,"2019-10-01",263.6559,228.5419,258.5465,1,0,0,0,12
"1689",2019-10-26,0,15.75,220.4503,"2019","10","26","0","0","1","0","0","1",2019-10-26,2019.2,2019.4,"2019-10-01",263.6559,228.5419,258.5465,7,0,0,0,0
"1690",2019-10-27,0,15.5,216.6595,"2019","10","27","0","0","1","0","0","1",2019-10-27,2019.2,2019.4,"2019-10-01",263.6559,228.5419,258.5465,0,1,0,0,0
"1691",2019-10-28,0,14.95,218.2305,"2019","10","28","0","0","1","0","0","1",2019-10-28,2019.2,2019.4,"2019-10-01",263.6559,228.5419,258.5465,0,7,0,0,0
"1692",2019-10-29,0,13.1,214.4603,"2019","10","29","0","0","1","0","0","1",2019-10-29,2019.2,2019.4,"2019-10-01",263.6559,228.5419,258.5465,0,0,1,0,0
"1693",2019-10-30,0,13,213.6686,"2019","10","30","0","0","1","0","0","1",2019-10-30,2019.2,2019.4,"2019-10-01",263.6559,228.5419,258.5465,0,0,7,0,0
"1694",2019-10-31,5,11.65,212.0495,"2019","10","31","0","0","1","0","0","1",2019-10-31,2019.2,2019.4,"2019-10-01",263.6559,228.5419,258.5465,0,0,0,1,0
"1695",2019-11-01,0,9.7,210.8797,"2019","11","1","0","0","1","0","0","1",2019-11-01,2019.2,2019.4,"2019-10-01",263.6559,228.5419,258.5465,5,0,0,7,0
"1696",2019-11-02,2,10.55,209.8828,"2019","11","2","0","0","1","0","0","1",2019-11-02,2019.2,2019.4,"2019-10-01",263.6559,228.5419,258.5465,0,0,0,0,1
"1697",2019-11-03,89,12.15,209.5953,"2019","11","3","0","0","1","0","0","1",2019-11-03,2019.2,2019.4,"2019-10-01",263.6559,228.5419,258.5465,2,5,0,0,7
"1698",2019-11-04,13,11.85,220.4255,"2019","11","4","0","0","1","0","0","1",2019-11-04,2019.2,2019.4,"2019-10-01",263.6559,228.5419,258.5465,89,0,0,0,0
"1699",2019-11-05,46,12.35,224.9428,"2019","11","5","0","0","1","0","0","1",2019-11-05,2019.2,2019.4,"2019-10-01",263.6559,228.5419,258.5465,13,2,5,0,0
"1700",2019-11-06,18,9.75,224.8042,"2019","11","6","0","0","1","0","0","1",2019-11-06,2019.2,2019.4,"2019-10-01",263.6559,228.5419,258.5465,46,89,0,0,0
"1701",2019-11-07,1,9.2,224.8069,"2019","11","7","0","0","1","0","0","1",2019-11-07,2019.2,2019.4,"2019-10-01",263.6559,228.5419,258.5465,18,13,2,5,0
"1702",2019-11-08,32,8.35,224.7969,"2019","11","8","0","0","1","0","0","1",2019-11-08,2019.2,2019.4,"2019-10-01",263.6559,228.5419,258.5465,1,46,89,0,0
"1703",2019-11-09,6.8,6.1,224.7912,"2019","11","9","0","0","1","0","0","1",2019-11-09,2019.2,2019.4,"2019-10-01",263.6559,228.5419,258.5465,32,18,13,2,5
"1704",2019-11-10,4,7.1,224.86,"2019","11","10","0","0","1","0","0","1",2019-11-10,2019.2,2019.4,"2019-10-01",263.6559,228.5419,258.5465,6.8,1,46,89,0
"1705",2019-11-11,11,8.9,224.9052,"2019","11","11","0","0","1","0","0","1",2019-11-11,2019.2,2019.4,"2019-10-01",263.6559,228.5419,258.5465,4,32,18,13,2
"1706",2019-11-12,14,9,225.0096,"2019","11","12","0","0","1","0","0","1",2019-11-12,2019.2,2019.4,"2019-10-01",263.6559,228.5419,258.5465,11,6.8,1,46,89
"1707",2019-11-13,9,8.65,224.9617,"2019","11","13","0","0","1","0","0","1",2019-11-13,2019.2,2019.4,"2019-10-01",263.6559,228.5419,258.5465,14,4,32,18,13
"1708",2019-11-14,14,7.95,224.9504,"2019","11","14","0","0","1","0","0","1",2019-11-14,2019.2,2019.4,"2019-10-01",263.6559,228.5419,258.5465,9,11,6.8,1,46
"1709",2019-11-15,43,9,224.8997,"2019","11","15","0","0","1","0","0","1",2019-11-15,2019.2,2019.4,"2019-10-01",263.6559,228.5419,258.5465,14,14,4,32,18
"1710",2019-11-16,50,10.65,224.9692,"2019","11","16","0","0","1","0","0","1",2019-11-16,2019.2,2019.4,"2020-01-01",223.1483,228.5419,258.5465,43,9,11,6.8,1
"1711",2019-11-17,61,8.35,225.2528,"2019","11","17","0","0","1","0","0","1",2019-11-17,2019.2,2019.4,"2020-01-01",223.1483,228.5419,258.5465,50,14,14,4,32
"1712",2019-11-18,3,6.3,225.2589,"2019","11","18","0","0","1","0","0","1",2019-11-18,2019.2,2019.4,"2020-01-01",223.1483,228.5419,258.5465,61,43,9,11,6.8
"1713",2019-11-19,22,6.15,225.1947,"2019","11","19","0","0","1","0","0","1",2019-11-19,2019.2,2019.4,"2020-01-01",223.1483,228.5419,258.5465,3,50,14,14,4
"1714",2019-11-20,5,7.65,225.2158,"2019","11","20","0","0","1","0","0","1",2019-11-20,2019.2,2019.4,"2020-01-01",223.1483,228.5419,258.5465,22,61,43,9,11
"1715",2019-11-21,4,6.8,225.2569,"2019","11","21","0","0","1","0","0","1",2019-11-21,2019.2,2019.4,"2020-01-01",223.1483,228.5419,258.5465,5,3,50,14,14
"1716",2019-11-22,6,7.5,224.3213,"2019","11","22","0","0","1","0","0","1",2019-11-22,2019.2,2019.4,"2020-01-01",223.1483,228.5419,258.5465,4,22,61,43,9
"1717",2019-11-23,4,8.85,223.0278,"2019","11","23","0","0","1","0","0","1",2019-11-23,2019.2,2019.4,"2020-01-01",223.1483,228.5419,258.5465,6,5,3,50,14
"1718",2019-11-24,50,8.4,222.7972,"2019","11","24","0","0","1","0","0","1",2019-11-24,2019.2,2019.4,"2020-01-01",223.1483,228.5419,258.5465,4,4,22,61,43
"1719",2019-11-25,0.9,9.9,222.6983,"2019","11","25","0","0","1","0","0","1",2019-11-25,2019.2,2019.4,"2020-01-01",223.1483,228.5419,258.5465,50,6,5,3,50
"1720",2019-11-26,0,11.35,223.3838,"2019","11","26","0","0","1","0","0","1",2019-11-26,2019.2,2019.4,"2020-01-01",223.1483,228.5419,258.5465,0.9,4,4,22,61
"1721",2019-11-27,10.2,9.05,222.3158,"2019","11","27","0","0","1","0","0","1",2019-11-27,2019.2,2019.4,"2020-01-01",223.1483,228.5419,258.5465,0,50,6,5,3
"1722",2019-11-28,10.9,8.5,221.4141,"2019","11","28","0","0","1","0","0","1",2019-11-28,2019.2,2019.4,"2020-01-01",223.1483,228.5419,258.5465,10.2,0.9,4,4,22
"1723",2019-11-29,2.3,8.5,221.3134,"2019","11","29","0","0","1","0","0","1",2019-11-29,2019.2,2019.4,"2020-01-01",223.1483,228.5419,258.5465,10.9,0,50,6,5
"1724",2019-11-30,0,9,221.0379,"2019","11","30","0","0","1","0","0","1",2019-11-30,2019.2,2019.4,"2020-01-01",223.1483,228.5419,258.5465,2.3,10.2,0.9,4,4
"1725",2019-12-01,0,7.5,220.7799,"2019","12","1","0","0","1","0","0","1",2019-12-01,2019.2,2019.4,"2020-01-01",223.1483,228.5419,258.5465,0,10.9,0,50,6
"1726",2019-12-02,6.3,9.5,220.1794,"2019","12","2","0","0","1","0","0","1",2019-12-02,2019.2,2019.4,"2020-01-01",223.1483,228.5419,258.5465,0,2.3,10.2,0.9,4
"1727",2019-12-03,45,9.7,219.3372,"2019","12","3","0","0","1","0","0","1",2019-12-03,2019.2,2019.4,"2020-01-01",223.1483,228.5419,258.5465,6.3,0,10.9,0,50
"1728",2019-12-04,0,7,219.0131,"2019","12","4","0","0","1","0","0","1",2019-12-04,2019.2,2019.4,"2020-01-01",223.1483,228.5419,258.5465,45,0,2.3,10.2,0.9
"1729",2019-12-05,0.3,7.5,218.7238,"2019","12","5","0","0","1","0","0","1",2019-12-05,2019.2,2019.4,"2020-01-01",223.1483,228.5419,258.5465,0,6.3,0,10.9,0
"1730",2019-12-06,0,8.5,220.0755,"2019","12","6","0","0","1","0","0","1",2019-12-06,2019.2,2019.4,"2020-01-01",223.1483,228.5419,258.5465,0.3,45,0,2.3,10.2
"1731",2019-12-07,1.3,8,224.1434,"2019","12","7","0","0","1","0","0","1",2019-12-07,2019.2,2019.4,"2020-01-01",223.1483,228.5419,258.5465,0,0,6.3,0,10.9
"1732",2019-12-08,0,8,223.7451,"2019","12","8","0","0","1","0","0","1",2019-12-08,2019.2,2019.4,"2020-01-01",223.1483,228.5419,258.5465,1.3,0.3,45,0,2.3
"1733",2019-12-09,2,6.4,223.422,"2019","12","9","0","0","1","0","0","1",2019-12-09,2019.2,2019.4,"2020-01-01",223.1483,228.5419,258.5465,0,0,0,6.3,0
"1734",2019-12-10,0,4.55,223.093,"2019","12","10","0","0","1","0","0","1",2019-12-10,2019.2,2019.4,"2020-01-01",223.1483,228.5419,258.5465,2,1.3,0.3,45,0
"1735",2019-12-11,0,3,222.7866,"2019","12","11","0","0","1","0","0","1",2019-12-11,2019.2,2019.4,"2020-01-01",223.1483,228.5419,258.5465,0,0,0,0,6.3
"1736",2019-12-12,0,3.5,222.0803,"2019","12","12","0","0","1","0","0","1",2019-12-12,2019.2,2019.4,"2020-01-01",223.1483,228.5419,258.5465,0,2,1.3,0.3,45
"1737",2019-12-13,39.3,4,221.7612,"2019","12","13","0","0","1","0","0","1",2019-12-13,2019.2,2019.4,"2020-01-01",223.1483,228.5419,258.5465,0,0,0,0,0
"1738",2019-12-14,0,5,221.9829,"2019","12","14","0","0","1","0","0","1",2019-12-14,2019.2,2019.4,"2020-01-01",223.1483,228.5419,258.5465,39.3,0,2,1.3,0.3
"1739",2019-12-15,0,7.5,222.2197,"2019","12","15","0","0","1","0","0","1",2019-12-15,2019.2,2019.4,"2020-01-01",223.1483,228.5419,258.5465,0,0,0,0,0
"1740",2019-12-16,0,9,221.5879,"2019","12","16","0","0","1","0","0","1",2019-12-16,2019.2,2019.4,"2020-01-01",223.1483,228.5419,258.5465,0,39.3,0,2,1.3
"1741",2019-12-17,0,10.5,221.4285,"2019","12","17","0","0","1","0","0","1",2019-12-17,2019.2,2019.4,"2020-01-01",223.1483,228.5419,258.5465,0,0,0,0,0
"1742",2019-12-18,0,10.5,221.4237,"2019","12","18","0","0","1","0","0","1",2019-12-18,2019.2,2019.4,"2020-01-01",223.1483,228.5419,258.5465,0,0,39.3,0,2
"1743",2019-12-19,29,8,221.3517,"2019","12","19","0","0","1","0","0","1",2019-12-19,2019.2,2019.4,"2020-01-01",223.1483,228.5419,258.5465,0,0,0,0,0
"1744",2019-12-20,0.6,6.5,222.7063,"2019","12","20","0","0","1","0","0","1",2019-12-20,2019.2,2019.4,"2020-01-01",223.1483,228.5419,258.5465,29,0,0,39.3,0
"1745",2019-12-21,86.6,9.5,224.5651,"2019","12","21","0","0","0","1","0","1",2019-12-21,2019.2,2019.4,"2020-01-01",223.1483,228.5419,258.5465,0.6,0,0,0,0
"1746",2019-12-22,38.6,8.4,224.9583,"2019","12","22","0","0","0","1","0","1",2019-12-22,2019.2,2019.4,"2020-01-01",223.1483,228.5419,258.5465,86.6,29,0,0,39.3
"1747",2019-12-23,1.9,5.5,225.0229,"2019","12","23","0","0","0","1","0","1",2019-12-23,2019.2,2019.4,"2020-01-01",223.1483,228.5419,258.5465,38.6,0.6,0,0,0
"1748",2019-12-24,0,5,225.1169,"2019","12","24","0","0","0","1","0","1",2019-12-24,2019.2,2019.4,"2020-01-01",223.1483,228.5419,258.5465,1.9,86.6,29,0,0
"1749",2019-12-25,0,7.5,225.1099,"2019","12","25","0","0","0","1","0","1",2019-12-25,2019.2,2019.4,"2020-01-01",223.1483,228.5419,258.5465,0,38.6,0.6,0,0
"1750",2019-12-26,0,4.5,225.0915,"2019","12","26","0","0","0","1","0","1",2019-12-26,2019.2,2019.4,"2020-01-01",223.1483,228.5419,258.5465,0,1.9,86.6,29,0
"1751",2019-12-27,0,4.5,224.9364,"2019","12","27","0","0","0","1","0","1",2019-12-27,2019.2,2019.4,"2020-01-01",223.1483,228.5419,258.5465,0,0,38.6,0.6,0
