"","Date","Rainfall_Terni","Flow_Rate_Lupa","abs.flow_rate"
"1819",2014-02-11,4.069,-92.23,92.23
"1820",2014-02-12,4.069,-92.24,92.24
"1821",2014-02-13,4.069,-92.25,92.25
"1822",2014-02-14,4.069,-92.26,92.26
"1823",2014-02-15,4.069,-92.27,92.27
"1824",2014-02-16,4.069,-92.28,92.28
"1825",2014-02-17,4.069,-92.29,92.29
"1826",2014-02-18,4.069,-92.3,92.3
"1827",2014-02-19,4.069,-92.31,92.31
"1828",2014-02-20,4.069,-92.32,92.32
"1829",2014-02-21,4.069,-92.33,92.33
"1830",2014-02-22,4.069,-92.34,92.34
"1831",2014-02-23,4.069,-92.35,92.35
"1832",2014-02-24,4.069,-92.36,92.36
"1833",2014-02-25,4.069,-92.37,92.37
"1834",2014-02-26,4.069,-92.38,92.38
"1835",2014-02-27,4.069,-92.39,92.39
"1836",2014-02-28,4.069,-92.4,92.4
"1837",2014-03-01,2.729,-92.41,92.41
"1838",2014-03-02,2.729,-92.42,92.42
"1839",2014-03-03,2.729,-92.43,92.43
"1840",2014-03-04,2.729,-92.44,92.44
"1841",2014-03-05,2.729,-92.45,92.45
"1842",2014-03-06,2.729,-92.46,92.46
"1843",2014-03-07,2.729,-92.47,92.47
"1844",2014-03-08,2.729,-92.48,92.48
"1845",2014-03-09,2.729,-92.49,92.49
"1846",2014-03-10,2.729,-92.5,92.5
"1847",2014-03-11,2.729,-92.51,92.51
"1848",2014-03-12,2.729,-92.52,92.52
"1849",2014-03-13,2.729,-92.53,92.53
"1850",2014-03-14,2.729,-92.54,92.54
"1851",2014-03-15,2.729,-92.57,92.57
"1852",2014-03-16,2.729,-92.58,92.58
"1853",2014-03-17,2.729,-92.59,92.59
"1854",2014-03-18,2.729,-92.6,92.6
"1855",2014-03-19,2.729,-92.61,92.61
"1856",2014-03-20,2.729,-92.62,92.62
"1857",2014-03-21,2.729,-92.63,92.63
"1858",2014-03-22,2.729,-92.64,92.64
"1859",2014-03-23,2.729,NA,NA
"1860",2014-03-24,2.729,NA,NA
"1861",2014-03-25,2.729,-92.65,92.65
"1862",2014-03-26,2.729,-92.66,92.66
"1863",2014-03-27,2.729,-92.67,92.67
"1864",2014-03-28,2.729,-92.68,92.68
"1865",2014-03-29,2.729,-92.69,92.69
"1866",2014-03-30,2.729,-92.7,92.7
"1867",2014-03-31,2.729,-92.71,92.71
"1868",2014-04-01,2.142,-92.72,92.72
"1869",2014-04-02,2.142,-92.73,92.73
"1870",2014-04-03,2.142,-92.74,92.74
"1871",2014-04-04,2.142,-92.75,92.75
"1872",2014-04-05,2.142,-92.76,92.76
"1873",2014-04-06,2.142,-92.77,92.77
"1874",2014-04-07,2.142,-92.78,92.78
"1875",2014-04-08,2.142,-92.79,92.79
"1876",2014-04-09,2.142,-92.8,92.8
"1877",2014-04-10,2.142,-92.81,92.81
"1878",2014-04-11,2.142,-92.82,92.82
"1879",2014-04-12,2.142,-92.83,92.83
"1880",2014-04-13,2.142,-92.84,92.84
"1881",2014-04-14,2.142,-92.85,92.85
"1882",2014-04-15,2.142,-92.86,92.86
"1883",2014-04-16,2.142,-92.87,92.87
"1884",2014-04-17,2.142,-92.88,92.88
"1885",2014-04-18,2.142,-92.89,92.89
"1886",2014-04-19,2.142,-92.9,92.9
"1887",2014-04-20,2.142,-92.91,92.91
"1888",2014-04-21,2.142,-92.92,92.92
"1889",2014-04-22,2.142,-92.93,92.93
"1890",2014-04-23,2.142,-92.94,92.94
"1891",2014-04-24,2.142,-92.95,92.95
"1892",2014-04-25,2.142,-92.96,92.96
"1893",2014-04-26,2.142,-92.97,92.97
"1894",2014-04-27,2.142,-92.98,92.98
"1895",2014-04-28,2.142,-92.99,92.99
"1896",2014-04-29,2.142,-93,93
"1897",2014-04-30,2.142,-93.01,93.01
"1898",2014-05-01,2.166,-93.02,93.02
"1899",2014-05-02,2.166,-93.03,93.03
"1900",2014-05-03,2.166,-93.04,93.04
"1901",2014-05-04,2.166,-93.07,93.07
"1902",2014-05-05,2.166,-93.08,93.08
"1903",2014-05-06,2.166,-93.09,93.09
"1904",2014-05-07,2.166,-93.1,93.1
"1905",2014-05-08,2.166,-93.11,93.11
"1906",2014-05-09,2.166,-93.12,93.12
"1907",2014-05-10,2.166,-93.13,93.13
"1908",2014-05-11,2.166,-93.14,93.14
"1909",2014-05-12,2.166,-93.15,93.15
"1910",2014-05-13,2.166,-93.16,93.16
"1911",2014-05-14,2.166,NA,NA
"1912",2014-05-15,2.166,NA,NA
"1913",2014-05-16,2.166,-93.17,93.17
"1914",2014-05-17,2.166,-93.18,93.18
"1915",2014-05-18,2.166,-93.19,93.19
"1916",2014-05-19,2.166,-93.2,93.2
"1917",2014-05-20,2.166,-93.21,93.21
"1918",2014-05-21,2.166,-93.22,93.22
"1919",2014-05-22,2.166,-93.23,93.23
"1920",2014-05-23,2.166,-93.24,93.24
"1921",2014-05-24,2.166,-93.25,93.25
"1922",2014-05-25,2.166,-93.26,93.26
"1923",2014-05-26,2.166,-93.27,93.27
"1924",2014-05-27,2.166,-93.28,93.28
"1925",2014-05-28,2.166,-93.29,93.29
"1926",2014-05-29,2.166,-93.3,93.3
"1927",2014-05-30,2.166,-93.31,93.31
"1928",2014-05-31,2.166,-93.32,93.32
"1929",2014-06-01,3.634,-93.33,93.33
"1930",2014-06-02,3.634,-93.34,93.34
"1931",2014-06-03,3.634,-93.35,93.35
"1932",2014-06-04,3.634,-93.36,93.36
"1933",2014-06-05,3.634,-93.37,93.37
"1934",2014-06-06,3.634,-93.38,93.38
"1935",2014-06-07,3.634,-93.39,93.39
"1936",2014-06-08,3.634,-93.4,93.4
"1937",2014-06-09,3.634,-93.41,93.41
"1938",2014-06-10,3.634,-93.42,93.42
"1939",2014-06-11,3.634,-93.43,93.43
"1940",2014-06-12,3.634,-93.44,93.44
"1941",2014-06-13,3.634,-93.45,93.45
"1942",2014-06-14,3.634,-93.46,93.46
"1943",2014-06-15,3.634,-93.47,93.47
"1944",2014-06-16,3.634,-93.48,93.48
"1945",2014-06-17,3.634,-93.49,93.49
"1946",2014-06-18,3.634,-93.5,93.5
"1947",2014-06-19,3.634,-93.51,93.51
"1948",2014-06-20,3.634,-93.52,93.52
"1949",2014-06-21,3.634,-93.53,93.53
"1950",2014-06-22,3.634,-93.54,93.54
"1951",2014-06-23,3.634,-93.57,93.57
"1952",2014-06-24,3.634,-93.58,93.58
"1953",2014-06-25,3.634,-93.59,93.59
"1954",2014-06-26,3.634,-93.6,93.6
"1955",2014-06-27,3.634,-93.61,93.61
"1956",2014-06-28,3.634,-93.62,93.62
"1957",2014-06-29,3.634,-93.63,93.63
"1958",2014-06-30,3.634,-93.64,93.64
"1959",2014-07-01,2.131,-93.65,93.65
"1960",2014-07-02,2.131,-93.66,93.66
"1961",2014-07-03,2.131,-93.67,93.67
"1962",2014-07-04,2.131,-93.68,93.68
"1963",2014-07-05,2.131,NA,NA
"1964",2014-07-06,2.131,NA,NA
"1965",2014-07-07,2.131,-93.69,93.69
"1966",2014-07-08,2.131,-93.7,93.7
"1967",2014-07-09,2.131,-93.71,93.71
"1968",2014-07-10,2.131,-93.72,93.72
"1969",2014-07-11,2.131,-93.73,93.73
"1970",2014-07-12,2.131,-93.74,93.74
"1971",2014-07-13,2.131,-93.75,93.75
"1972",2014-07-14,2.131,-93.76,93.76
"1973",2014-07-15,2.131,-93.77,93.77
"1974",2014-07-16,2.131,-93.78,93.78
"1975",2014-07-17,2.131,-93.79,93.79
"1976",2014-07-18,2.131,-93.8,93.8
"1977",2014-07-19,2.131,-93.81,93.81
"1978",2014-07-20,2.131,-93.82,93.82
"1979",2014-07-21,2.131,-93.83,93.83
"1980",2014-07-22,2.131,-93.84,93.84
"1981",2014-07-23,2.131,-93.85,93.85
"1982",2014-07-24,2.131,-93.86,93.86
"1983",2014-07-25,2.131,-93.87,93.87
"1984",2014-07-26,2.131,-93.88,93.88
"1985",2014-07-27,2.131,-93.89,93.89
"1986",2014-07-28,2.131,-93.9,93.9
"1987",2014-07-29,2.131,-93.91,93.91
"1988",2014-07-30,2.131,-93.92,93.92
"1989",2014-07-31,2.131,-93.93,93.93
"1990",2014-08-01,0.933,-93.94,93.94
"1991",2014-08-02,0.933,-93.95,93.95
"1992",2014-08-03,0.933,-93.96,93.96
"1993",2014-08-04,0.933,-93.97,93.97
"1994",2014-08-05,0.933,-93.98,93.98
"1995",2014-08-06,0.933,-93.99,93.99
"1996",2014-08-07,0.933,-94,94
"1997",2014-08-08,0.933,-94.01,94.01
"1998",2014-08-09,0.933,-94.02,94.02
"1999",2014-08-10,0.933,-94.03,94.03
"2000",2014-08-11,0.933,-94.04,94.04
"2001",2014-08-12,0.933,-94.07,94.07
"2002",2014-08-13,0.933,-94.08,94.08
"2003",2014-08-14,0.933,-94.09,94.09
"2004",2014-08-15,0.933,-94.1,94.1
"2005",2014-08-16,0.933,-94.11,94.11
"2006",2014-08-17,0.933,-94.12,94.12
"2007",2014-08-18,0.933,-94.13,94.13
"2008",2014-08-19,0.933,-94.14,94.14
"2009",2014-08-20,0.933,-94.15,94.15
"2010",2014-08-21,0.933,-94.16,94.16
"2011",2014-08-22,0.933,-94.17,94.17
"2012",2014-08-23,0.933,-94.18,94.18
"2013",2014-08-24,0.933,-94.19,94.19
"2014",2014-08-25,0.933,-94.2,94.2
"2015",2014-08-26,0.933,NA,NA
"2016",2014-08-27,0.933,NA,NA
"2017",2014-08-28,0.933,-94.21,94.21
"2018",2014-08-29,0.933,-94.22,94.22
"2019",2014-08-30,0.933,-94.23,94.23
"2020",2014-08-31,0.933,-94.24,94.24
"2021",2014-09-01,2.427,-94.25,94.25
"2022",2014-09-02,2.427,-94.26,94.26
"2023",2014-09-03,2.427,-94.27,94.27
"2024",2014-09-04,2.427,-94.28,94.28
"2025",2014-09-05,2.427,-94.29,94.29
"2026",2014-09-06,2.427,-94.3,94.3
"2027",2014-09-07,2.427,-94.31,94.31
"2028",2014-09-08,2.427,-94.32,94.32
"2029",2014-09-09,2.427,-94.33,94.33
"2030",2014-09-10,2.427,-94.34,94.34
"2031",2014-09-11,2.427,-94.35,94.35
"2032",2014-09-12,2.427,-94.36,94.36
"2033",2014-09-13,2.427,-94.37,94.37
"2034",2014-09-14,2.427,-94.38,94.38
"2035",2014-09-15,2.427,-94.39,94.39
"2036",2014-09-16,2.427,-94.4,94.4
"2037",2014-09-17,2.427,-94.41,94.41
"2038",2014-09-18,2.427,-94.42,94.42
"2039",2014-09-19,2.427,-94.43,94.43
"2040",2014-09-20,2.427,-94.44,94.44
"2041",2014-09-21,2.427,-94.45,94.45
"2042",2014-09-22,2.427,-94.46,94.46
"2043",2014-09-23,2.427,-94.47,94.47
"2044",2014-09-24,2.427,-94.48,94.48
"2045",2014-09-25,2.427,-94.49,94.49
"2046",2014-09-26,2.427,-94.5,94.5
"2047",2014-09-27,2.427,-94.51,94.51
"2048",2014-09-28,2.427,-94.52,94.52
"2049",2014-09-29,2.427,-94.53,94.53
"2050",2014-09-30,2.427,-94.54,94.54
"2051",2014-10-01,2.919,-94.57,94.57
"2052",2014-10-02,2.919,-94.58,94.58
"2053",2014-10-03,2.919,-94.59,94.59
"2054",2014-10-04,2.919,-94.6,94.6
"2055",2014-10-05,2.919,-94.61,94.61
"2056",2014-10-06,2.919,-94.62,94.62
"2057",2014-10-07,2.919,-94.63,94.63
"2058",2014-10-08,2.919,-94.64,94.64
"2059",2014-10-09,2.919,-94.65,94.65
"2060",2014-10-10,2.919,-94.66,94.66
"2061",2014-10-11,2.919,-94.67,94.67
"2062",2014-10-12,2.919,-94.68,94.68
"2063",2014-10-13,2.919,-94.69,94.69
"2064",2014-10-14,2.919,-94.7,94.7
"2065",2014-10-15,2.919,-94.71,94.71
"2066",2014-10-16,2.919,-94.72,94.72
"2067",2014-10-17,2.919,NA,NA
"2068",2014-10-18,2.919,NA,NA
"2069",2014-10-19,2.919,-94.73,94.73
"2070",2014-10-20,2.919,-94.74,94.74
"2071",2014-10-21,2.919,-94.75,94.75
"2072",2014-10-22,2.919,-94.76,94.76
"2073",2014-10-23,2.919,-94.77,94.77
"2074",2014-10-24,2.919,-94.78,94.78
"2075",2014-10-25,2.919,-94.79,94.79
"2076",2014-10-26,2.919,-94.8,94.8
"2077",2014-10-27,2.919,-94.81,94.81
"2078",2014-10-28,2.919,-94.82,94.82
"2079",2014-10-29,2.919,-94.83,94.83
"2080",2014-10-30,2.919,-94.84,94.84
"2081",2014-10-31,2.919,-94.85,94.85
"2082",2014-11-01,7.688,-94.86,94.86
"2083",2014-11-02,7.688,-94.87,94.87
"2084",2014-11-03,7.688,-94.88,94.88
"2085",2014-11-04,7.688,-94.89,94.89
"2086",2014-11-05,7.688,-94.9,94.9
"2087",2014-11-06,7.688,-94.91,94.91
"2088",2014-11-07,7.688,-94.92,94.92
"2089",2014-11-08,7.688,-94.93,94.93
"2090",2014-11-09,7.688,-94.94,94.94
"2091",2014-11-10,7.688,-94.95,94.95
"2092",2014-11-11,7.688,-94.96,94.96
"2093",2014-11-12,7.688,-94.97,94.97
"2094",2014-11-13,7.688,-94.98,94.98
"2095",2014-11-14,7.688,-94.99,94.99
"2096",2014-11-15,7.688,-95,95
"2097",2014-11-16,7.688,-95.01,95.01
"2098",2014-11-17,7.688,-95.02,95.02
"2099",2014-11-18,7.688,-95.03,95.03
"2100",2014-11-19,7.688,-95.04,95.04
"2101",2014-11-20,7.688,-95.07,95.07
"2102",2014-11-21,7.688,-95.08,95.08
"2103",2014-11-22,7.688,-95.09,95.09
"2104",2014-11-23,7.688,-95.1,95.1
"2105",2014-11-24,7.688,-95.11,95.11
"2106",2014-11-25,7.688,-95.12,95.12
"2107",2014-11-26,7.688,-95.13,95.13
"2108",2014-11-27,7.688,-95.14,95.14
"2109",2014-11-28,7.688,-95.15,95.15
"2110",2014-11-29,7.688,-95.16,95.16
"2111",2014-11-30,7.688,-95.17,95.17
"2112",2014-12-01,2.849,-95.18,95.18
"2113",2014-12-02,2.849,-95.19,95.19
"2114",2014-12-03,2.849,-95.2,95.2
"2115",2014-12-04,2.849,-95.21,95.21
"2116",2014-12-05,2.849,-95.22,95.22
"2117",2014-12-06,2.849,-95.23,95.23
"2118",2014-12-07,2.849,-95.24,95.24
"2119",2014-12-08,2.849,NA,NA
"2120",2014-12-09,2.849,NA,NA
"2121",2014-12-10,2.849,-95.25,95.25
"2122",2014-12-11,2.849,-95.26,95.26
"2123",2014-12-12,2.849,-95.27,95.27
"2124",2014-12-13,2.849,-95.28,95.28
"2125",2014-12-14,2.849,-95.29,95.29
"2126",2014-12-15,2.849,-95.3,95.3
"2127",2014-12-16,2.849,-95.31,95.31
"2128",2014-12-17,2.849,-95.32,95.32
"2129",2014-12-18,2.849,-95.33,95.33
"2130",2014-12-19,2.849,-95.34,95.34
"2131",2014-12-20,2.849,-95.35,95.35
"2132",2014-12-21,2.849,-95.36,95.36
"2133",2014-12-22,2.849,-95.37,95.37
"2134",2014-12-23,2.849,-95.38,95.38
"2135",2014-12-24,2.849,-95.39,95.39
"2136",2014-12-25,2.849,-95.4,95.4
"2137",2014-12-26,2.849,-95.41,95.41
"2138",2014-12-27,2.849,-95.42,95.42
"2139",2014-12-28,2.849,-95.43,95.43
"2140",2014-12-29,2.849,-95.44,95.44
"2141",2014-12-30,2.849,-95.45,95.45
"2142",2014-12-31,2.849,-95.46,95.46
"2143",2015-01-01,1.78,-95.47,95.47
"2144",2015-01-02,1.78,-95.48,95.48
"2145",2015-01-03,1.78,-95.49,95.49
"2146",2015-01-04,1.78,-95.5,95.5
"2147",2015-01-05,1.78,-95.51,95.51
"2148",2015-01-06,1.78,-95.52,95.52
"2149",2015-01-07,1.78,-95.53,95.53
"2150",2015-01-08,1.78,-95.54,95.54
"2151",2015-01-09,1.78,-95.57,95.57
"2152",2015-01-10,1.78,-95.58,95.58
"2153",2015-01-11,1.78,-95.59,95.59
"2154",2015-01-12,1.78,-95.6,95.6
"2155",2015-01-13,1.78,-95.61,95.61
"2156",2015-01-14,1.78,-95.62,95.62
"2157",2015-01-15,1.78,-95.63,95.63
"2158",2015-01-16,1.78,-95.64,95.64
"2159",2015-01-17,1.78,-95.65,95.65
"2160",2015-01-18,1.78,-95.66,95.66
"2161",2015-01-19,1.78,-95.67,95.67
"2162",2015-01-20,1.78,-95.68,95.68
"2163",2015-01-21,1.78,-95.69,95.69
"2164",2015-01-22,1.78,-95.7,95.7
"2165",2015-01-23,1.78,-95.71,95.71
"2166",2015-01-24,1.78,-95.72,95.72
"2167",2015-01-25,1.78,-95.73,95.73
"2168",2015-01-26,1.78,-95.74,95.74
"2169",2015-01-27,1.78,-95.75,95.75
"2170",2015-01-28,1.78,-95.76,95.76
"2171",2015-01-29,1.78,NA,NA
"2172",2015-01-30,1.78,NA,NA
"2173",2015-01-31,1.78,-95.77,95.77
"2174",2015-02-01,3.778,-95.78,95.78
"2175",2015-02-02,3.778,-95.79,95.79
"2176",2015-02-03,3.778,-95.8,95.8
"2177",2015-02-04,3.778,-95.81,95.81
"2178",2015-02-05,3.778,-95.82,95.82
"2179",2015-02-06,3.778,-95.83,95.83
"2180",2015-02-07,3.778,-95.84,95.84
"2181",2015-02-08,3.778,-95.85,95.85
"2182",2015-02-09,3.778,-95.86,95.86
"2183",2015-02-10,3.778,-95.87,95.87
"2184",2015-02-11,3.778,-95.88,95.88
"2185",2015-02-12,3.778,-95.89,95.89
"2186",2015-02-13,3.778,-95.9,95.9
"2187",2015-02-14,3.778,-95.91,95.91
"2188",2015-02-15,3.778,-95.92,95.92
"2189",2015-02-16,3.778,-95.93,95.93
"2190",2015-02-17,3.778,-95.94,95.94
"2191",2015-02-18,3.778,-95.95,95.95
"2192",2015-02-19,3.778,-95.96,95.96
"2193",2015-02-20,3.778,-95.97,95.97
"2194",2015-02-21,3.778,-95.98,95.98
"2195",2015-02-22,3.778,-95.99,95.99
"2196",2015-02-23,3.778,-96,96
"2197",2015-02-24,3.778,-96.01,96.01
"2198",2015-02-25,3.778,-96.02,96.02
"2199",2015-02-26,3.778,-96.03,96.03
"2200",2015-02-27,3.778,-96.04,96.04
"2201",2015-02-28,3.778,-96.07,96.07
"2202",2015-03-01,4.346,-96.08,96.08
"2203",2015-03-02,4.346,-96.09,96.09
"2204",2015-03-03,4.346,-96.1,96.1
"2205",2015-03-04,4.346,-96.11,96.11
"2206",2015-03-05,4.346,-96.12,96.12
"2207",2015-03-06,4.346,-96.13,96.13
"2208",2015-03-07,4.346,-96.14,96.14
"2209",2015-03-08,4.346,-96.15,96.15
"2210",2015-03-09,4.346,-96.16,96.16
"2211",2015-03-10,4.346,-96.17,96.17
"2212",2015-03-11,4.346,-96.18,96.18
"2213",2015-03-12,4.346,-96.19,96.19
"2214",2015-03-13,4.346,-96.2,96.2
"2215",2015-03-14,4.346,-96.21,96.21
"2216",2015-03-15,4.346,-96.22,96.22
"2217",2015-03-16,4.346,-96.23,96.23
"2218",2015-03-17,4.346,-96.24,96.24
"2219",2015-03-18,4.346,-96.25,96.25
"2220",2015-03-19,4.346,-96.26,96.26
"2221",2015-03-20,4.346,-96.27,96.27
"2222",2015-03-21,4.346,-96.28,96.28
"2223",2015-03-22,4.346,NA,NA
"2224",2015-03-23,4.346,NA,NA
"2225",2015-03-24,4.346,-96.29,96.29
"2226",2015-03-25,4.346,-96.3,96.3
"2227",2015-03-26,4.346,-96.31,96.31
"2228",2015-03-27,4.346,-96.32,96.32
"2229",2015-03-28,4.346,-96.33,96.33
"2230",2015-03-29,4.346,-96.34,96.34
"2231",2015-03-30,4.346,-96.35,96.35
"2232",2015-03-31,4.346,-96.36,96.36
"2233",2015-04-01,1.954,-96.37,96.37
"2234",2015-04-02,1.954,-96.38,96.38
"2235",2015-04-03,1.954,-96.39,96.39
"2236",2015-04-04,1.954,-96.4,96.4
"2237",2015-04-05,1.954,-96.41,96.41
"2238",2015-04-06,1.954,-96.42,96.42
"2239",2015-04-07,1.954,-96.43,96.43
"2240",2015-04-08,1.954,-96.44,96.44
"2241",2015-04-09,1.954,-96.45,96.45
"2242",2015-04-10,1.954,-96.46,96.46
"2243",2015-04-11,1.954,-96.47,96.47
"2244",2015-04-12,1.954,-96.48,96.48
"2245",2015-04-13,1.954,-96.49,96.49
"2246",2015-04-14,1.954,-96.5,96.5
"2247",2015-04-15,1.954,-96.51,96.51
"2248",2015-04-16,1.954,-96.52,96.52
"2249",2015-04-17,1.954,-96.53,96.53
"2250",2015-04-18,1.954,-96.54,96.54
"2251",2015-04-19,1.954,-96.57,96.57
"2252",2015-04-20,1.954,-96.58,96.58
"2253",2015-04-21,1.954,-96.59,96.59
"2254",2015-04-22,1.954,-96.6,96.6
"2255",2015-04-23,1.954,-96.61,96.61
"2256",2015-04-24,1.954,-96.62,96.62
"2257",2015-04-25,1.954,-96.63,96.63
"2258",2015-04-26,1.954,-96.64,96.64
"2259",2015-04-27,1.954,-96.65,96.65
"2260",2015-04-28,1.954,-96.66,96.66
"2261",2015-04-29,1.954,-96.67,96.67
"2262",2015-04-30,1.954,-96.68,96.68
"2263",2015-05-01,1.639,-96.69,96.69
"2264",2015-05-02,1.639,-96.7,96.7
"2265",2015-05-03,1.639,-96.71,96.71
"2266",2015-05-04,1.639,-96.72,96.72
"2267",2015-05-05,1.639,-96.73,96.73
"2268",2015-05-06,1.639,-96.74,96.74
"2269",2015-05-07,1.639,-96.75,96.75
"2270",2015-05-08,1.639,-96.76,96.76
"2271",2015-05-09,1.639,-96.77,96.77
"2272",2015-05-10,1.639,-96.78,96.78
"2273",2015-05-11,1.639,-96.79,96.79
"2274",2015-05-12,1.639,-96.8,96.8
"2275",2015-05-13,1.639,NA,NA
"2276",2015-05-14,1.639,NA,NA
"2277",2015-05-15,1.639,-96.81,96.81
"2278",2015-05-16,1.639,-96.82,96.82
"2279",2015-05-17,1.639,-96.83,96.83
"2280",2015-05-18,1.639,-96.84,96.84
"2281",2015-05-19,1.639,-96.85,96.85
"2282",2015-05-20,1.639,-96.86,96.86
"2283",2015-05-21,1.639,-96.87,96.87
"2284",2015-05-22,1.639,-96.88,96.88
"2285",2015-05-23,1.639,-96.89,96.89
"2286",2015-05-24,1.639,-96.9,96.9
"2287",2015-05-25,1.639,-96.91,96.91
"2288",2015-05-26,1.639,-96.92,96.92
"2289",2015-05-27,1.639,-96.93,96.93
"2290",2015-05-28,1.639,-96.94,96.94
"2291",2015-05-29,1.639,-96.95,96.95
"2292",2015-05-30,1.639,-96.96,96.96
"2293",2015-05-31,1.639,-96.97,96.97
"2294",2015-06-01,1.915,-96.98,96.98
"2295",2015-06-02,1.915,-96.99,96.99
"2296",2015-06-03,1.915,-97,97
"2297",2015-06-04,1.915,-97.01,97.01
"2298",2015-06-05,1.915,-97.02,97.02
"2299",2015-06-06,1.915,-97.03,97.03
"2300",2015-06-07,1.915,-97.04,97.04
"2301",2015-06-08,1.915,-97.07,97.07
"2302",2015-06-09,1.915,-97.08,97.08
"2303",2015-06-10,1.915,-97.09,97.09
"2304",2015-06-11,1.915,-97.1,97.1
"2305",2015-06-12,1.915,-97.11,97.11
"2306",2015-06-13,1.915,-97.12,97.12
"2307",2015-06-14,1.915,-97.13,97.13
"2308",2015-06-15,1.915,-97.14,97.14
"2309",2015-06-16,1.915,-97.15,97.15
"2310",2015-06-17,1.915,-97.16,97.16
"2311",2015-06-18,1.915,-97.17,97.17
"2312",2015-06-19,1.915,-97.18,97.18
"2313",2015-06-20,1.915,-97.19,97.19
"2314",2015-06-21,1.915,-97.2,97.2
"2315",2015-06-22,1.915,-97.21,97.21
"2316",2015-06-23,1.915,-97.22,97.22
"2317",2015-06-24,1.915,-97.23,97.23
"2318",2015-06-25,1.915,-97.24,97.24
"2319",2015-06-26,1.915,-97.25,97.25
"2320",2015-06-27,1.915,-97.26,97.26
"2321",2015-06-28,1.915,-97.27,97.27
"2322",2015-06-29,1.915,-97.28,97.28
"2323",2015-06-30,1.915,-97.29,97.29
"2324",2015-07-01,0.852,-97.3,97.3
"2325",2015-07-02,0.852,-97.31,97.31
"2326",2015-07-03,0.852,-97.32,97.32
"2327",2015-07-04,0.852,NA,NA
"2328",2015-07-05,0.852,NA,NA
"2329",2015-07-06,0.852,-97.33,97.33
"2330",2015-07-07,0.852,-97.34,97.34
"2331",2015-07-08,0.852,-97.35,97.35
"2332",2015-07-09,0.852,-97.36,97.36
"2333",2015-07-10,0.852,-97.37,97.37
"2334",2015-07-11,0.852,-97.38,97.38
"2335",2015-07-12,0.852,-97.39,97.39
"2336",2015-07-13,0.852,-97.4,97.4
"2337",2015-07-14,0.852,-97.41,97.41
"2338",2015-07-15,0.852,-97.42,97.42
"2339",2015-07-16,0.852,-97.43,97.43
"2340",2015-07-17,0.852,-97.44,97.44
"2341",2015-07-18,0.852,-97.45,97.45
"2342",2015-07-19,0.852,-97.46,97.46
"2343",2015-07-20,0.852,-97.47,97.47
"2344",2015-07-21,0.852,-97.48,97.48
"2345",2015-07-22,0.852,-97.49,97.49
"2346",2015-07-23,0.852,-97.5,97.5
"2347",2015-07-24,0.852,-97.51,97.51
"2348",2015-07-25,0.852,-97.52,97.52
"2349",2015-07-26,0.852,-97.53,97.53
"2350",2015-07-27,0.852,-97.54,97.54
"2351",2015-07-28,0.852,-97.57,97.57
"2352",2015-07-29,0.852,-97.58,97.58
"2353",2015-07-30,0.852,-97.59,97.59
"2354",2015-07-31,0.852,-97.6,97.6
"2355",2015-08-01,2.927,-97.61,97.61
"2356",2015-08-02,2.927,-97.62,97.62
"2357",2015-08-03,2.927,-97.63,97.63
"2358",2015-08-04,2.927,-97.64,97.64
"2359",2015-08-05,2.927,-97.65,97.65
"2360",2015-08-06,2.927,-97.66,97.66
"2361",2015-08-07,2.927,-97.67,97.67
"2362",2015-08-08,2.927,-97.68,97.68
"2363",2015-08-09,2.927,-97.69,97.69
"2364",2015-08-10,2.927,-97.7,97.7
"2365",2015-08-11,2.927,-97.71,97.71
"2366",2015-08-12,2.927,-97.72,97.72
"2367",2015-08-13,2.927,-97.73,97.73
"2368",2015-08-14,2.927,-97.74,97.74
"2369",2015-08-15,2.927,-97.75,97.75
"2370",2015-08-16,2.927,-97.76,97.76
"2371",2015-08-17,2.927,-97.77,97.77
"2372",2015-08-18,2.927,-97.78,97.78
"2373",2015-08-19,2.927,-97.79,97.79
"2374",2015-08-20,2.927,-97.8,97.8
"2375",2015-08-21,2.927,-97.81,97.81
"2376",2015-08-22,2.927,-97.82,97.82
"2377",2015-08-23,2.927,-97.83,97.83
"2378",2015-08-24,2.927,-97.84,97.84
"2379",2015-08-25,2.927,NA,NA
"2380",2015-08-26,2.927,NA,NA
"2381",2015-08-27,2.927,-97.85,97.85
"2382",2015-08-28,2.927,-97.86,97.86
"2383",2015-08-29,2.927,-97.87,97.87
"2384",2015-08-30,2.927,-97.88,97.88
"2385",2015-08-31,2.927,-97.89,97.89
"2386",2015-09-01,1.71,-97.9,97.9
"2387",2015-09-02,1.71,-97.91,97.91
"2388",2015-09-03,1.71,-97.92,97.92
"2389",2015-09-04,1.71,-97.93,97.93
"2390",2015-09-05,1.71,-97.94,97.94
"2391",2015-09-06,1.71,-97.95,97.95
"2392",2015-09-07,1.71,-97.96,97.96
"2393",2015-09-08,1.71,-97.97,97.97
"2394",2015-09-09,1.71,-97.98,97.98
"2395",2015-09-10,1.71,-97.99,97.99
"2396",2015-09-11,1.71,-98,98
"2397",2015-09-12,1.71,-98.01,98.01
"2398",2015-09-13,1.71,-98.02,98.02
"2399",2015-09-14,1.71,-98.03,98.03
"2400",2015-09-15,1.71,-98.04,98.04
"2401",2015-09-16,1.71,-98.07,98.07
"2402",2015-09-17,1.71,-98.08,98.08
"2403",2015-09-18,1.71,-98.09,98.09
