"","Date","Rainfall_S_Piero","Rainfall_Mangona","Rainfall_S_Agata","Rainfall_Cavallina","Rainfall_Le_Croci","Temperature_Le_Croci","Lake_Level","Flow_Rate","Season","Rainfall_mean","Year","Month","Day","Spring","Summer","Autumn","Winter","snow.yes","snow.no","Y_m","Semester","Quarters","Trimonthly","Fl_rate.Tri","Fl_rate.Quar","Fl_rate.Sem","lag1","lag3","lag5","lag7","rain1","seq.rain.val"
"4203",2015-07-05,0,0,0,0,0,27.5,251.27,0.6,"Summer",0,"2015","7","5","0","1","0","0","0","1",2015-07-05,2015.2,3,"2015-07-01",1.42307692307692,2.77820414937759,1.8695652173913,0,0,0,0,0,11
"4204",2015-07-06,0,0,0,0,0,26.05,251.26,1,"Summer",0,"2015","7","6","0","1","0","0","0","1",2015-07-06,2015.2,3,"2015-07-01",1.42307692307692,2.77820414937759,1.8695652173913,0,0,0,0,0,12
"4205",2015-07-07,0,0,0.2,0,0,26.45,251.24,1,"Summer",0.04,"2015","7","7","0","1","0","0","0","1",2015-07-07,2015.2,3,"2015-07-01",1.42307692307692,2.77820414937759,1.8695652173913,0,0,0,0,0,13
"4206",2015-07-08,0,0,0,0,0,24.9,251.22,1,"Summer",0,"2015","7","8","0","1","0","0","0","1",2015-07-08,2015.2,3,"2015-07-01",1.42307692307692,2.77820414937759,1.8695652173913,0,0,0,0,0,14
"4207",2015-07-09,0,0,0,0,0,23.8,251.19,1.5,"Summer",0,"2015","7","9","0","1","0","0","0","1",2015-07-09,2015.2,3,"2015-07-01",1.42307692307692,2.77820414937759,1.8695652173913,0,0,0,0,0,15
"4208",2015-07-10,0,0,0,0,0,24.1,251.16,1.5,"Summer",0,"2015","7","10","0","1","0","0","0","1",2015-07-10,2015.2,3,"2015-07-01",1.42307692307692,2.77820414937759,1.8695652173913,0,0,0,0,0,16
"4209",2015-07-11,0,0,0,0,0,23.6,251.12,1.5,"Summer",0,"2015","7","11","0","1","0","0","0","1",2015-07-11,2015.2,3,"2015-07-01",1.42307692307692,2.77820414937759,1.8695652173913,0,0,0,0,0,17
"4210",2015-07-12,0.4,0,0,0,0,24.95,251.08,1.5,"Summer",0.08,"2015","7","12","0","1","0","0","0","1",2015-07-12,2015.2,3,"2015-07-01",1.42307692307692,2.77820414937759,1.8695652173913,0,0,0,0,0,18
"4211",2015-07-13,0,0,0,0,0,23.75,251.04,2,"Summer",0,"2015","7","13","0","1","0","0","0","1",2015-07-13,2015.2,3,"2015-07-01",1.42307692307692,2.77820414937759,1.8695652173913,0,0,0,0,0,19
"4212",2015-07-14,0,0,0,0,0,25.85,251.01,2,"Summer",0,"2015","7","14","0","1","0","0","0","1",2015-07-14,2015.2,3,"2015-07-01",1.42307692307692,2.77820414937759,1.8695652173913,0,0,0,0,0,20
"4213",2015-07-15,0,0,0,0,0,27.2,250.97,2,"Summer",0,"2015","7","15","0","1","0","0","0","1",2015-07-15,2015.2,3,"2015-07-01",1.42307692307692,2.77820414937759,1.8695652173913,0,0,0,0,0,21
"4214",2015-07-16,0,0,0,0,0,27.75,250.93,2,"Summer",0,"2015","7","16","0","1","0","0","0","1",2015-07-16,2015.2,3,"2015-07-01",1.42307692307692,2.77820414937759,1.8695652173913,0,0,0,0,0,22
"4215",2015-07-17,0,0,0,0,0,27.15,250.89,2,"Summer",0,"2015","7","17","0","1","0","0","0","1",2015-07-17,2015.2,3,"2015-07-01",1.42307692307692,2.77820414937759,1.8695652173913,0,0,0,0,0,23
"4216",2015-07-18,0,0,0,0,0,26.7,250.85,2,"Summer",0,"2015","7","18","0","1","0","0","0","1",2015-07-18,2015.2,3,"2015-07-01",1.42307692307692,2.77820414937759,1.8695652173913,0,0,0,0,0,24
"4217",2015-07-19,0,0,0,0,0,25.95,250.81,2,"Summer",0,"2015","7","19","0","1","0","0","0","1",2015-07-19,2015.2,3,"2015-07-01",1.42307692307692,2.77820414937759,1.8695652173913,0,0,0,0,0,25
"4218",2015-07-20,0,0,0,0,0,26.5,250.78,2,"Summer",0,"2015","7","20","0","1","0","0","0","1",2015-07-20,2015.2,3,"2015-07-01",1.42307692307692,2.77820414937759,1.8695652173913,0,0,0,0,0,26
"4219",2015-07-21,0,0,0,0,0,28,250.73,2,"Summer",0,"2015","7","21","0","1","0","0","0","1",2015-07-21,2015.2,3,"2015-07-01",1.42307692307692,2.77820414937759,1.8695652173913,0,0,0,0,0,27
"4220",2015-07-22,0,0.2,1.6,0,0,27.8,250.68,2,"Summer",0.36,"2015","7","22","0","1","0","0","0","1",2015-07-22,2015.2,3,"2015-07-01",1.42307692307692,2.77820414937759,1.8695652173913,0,0,0,0,0,28
"4221",2015-07-23,0,0,0,0,0,25.95,250.63,3,"Summer",0,"2015","7","23","0","1","0","0","0","1",2015-07-23,2015.2,3,"2015-07-01",1.42307692307692,2.77820414937759,1.8695652173913,0,0,0,0,0,29
"4222",2015-07-24,21,0,0.4,0,0,27.05,250.58,3,"Summer",4.28,"2015","7","24","0","1","0","0","0","1",2015-07-24,2015.2,3,"2015-07-01",1.42307692307692,2.77820414937759,1.8695652173913,0,0,0,0,0,30
"4223",2015-07-25,3.4,4.2,3,4,3.4,21.7,250.52,3,"Summer",3.6,"2015","7","25","0","1","0","0","0","0",2015-07-25,2015.2,3,"2015-07-01",1.42307692307692,2.77820414937759,1.8695652173913,0,0,0,0,3.4,1
"4224",2015-07-26,0,0,0,0,0,24.55,250.46,3,"Summer",0,"2015","7","26","0","1","0","0","0","1",2015-07-26,2015.2,3,"2015-07-01",1.42307692307692,2.77820414937759,1.8695652173913,3.4,0,0,0,0,1
"4225",2015-07-27,0,0.2,0,0,0,23.35,250.39,3,"Summer",0.04,"2015","7","27","0","1","0","0","0","1",2015-07-27,2015.2,3,"2015-07-01",1.42307692307692,2.77820414937759,1.8695652173913,0,0,0,0,0,2
"4226",2015-07-28,0,0,0,0,0,23.4,250.33,3,"Summer",0,"2015","7","28","0","1","0","0","0","1",2015-07-28,2015.2,3,"2015-07-01",1.42307692307692,2.77820414937759,1.8695652173913,0,3.4,0,0,0,3
"4227",2015-07-29,0,0,0,0,0,23.05,250.27,3,"Summer",0,"2015","7","29","0","1","0","0","0","1",2015-07-29,2015.2,3,"2015-07-01",1.42307692307692,2.77820414937759,1.8695652173913,0,0,0,0,0,4
"4228",2015-07-30,0,0,0,0,0,25.05,250.2,3,"Summer",0,"2015","7","30","0","1","0","0","0","1",2015-07-30,2015.2,3,"2015-07-01",1.42307692307692,2.77820414937759,1.8695652173913,0,0,3.4,0,0,5
"4229",2015-07-31,0,0,0,0,0,22.65,250.14,3,"Summer",0,"2015","7","31","0","1","0","0","0","1",2015-07-31,2015.2,3,"2015-07-01",1.42307692307692,2.77820414937759,1.8695652173913,0,0,0,0,0,6
"4230",2015-08-01,19.4,14.2,15.4,27,32.8,23.6,250.09,3,"Summer",21.76,"2015","8","1","0","1","0","0","0","0",2015-08-01,2015.2,3,"2015-07-01",1.42307692307692,2.77820414937759,1.8695652173913,0,0,0,3.4,32.8,1
"4231",2015-08-02,0,0.2,0.2,0.2,0.2,23.25,250.05,3,"Summer",0.16,"2015","8","2","0","1","0","0","0","0",2015-08-02,2015.2,3,"2015-07-01",1.42307692307692,2.77820414937759,1.8695652173913,32.8,0,0,0,0,1
"4232",2015-08-03,0,0,0,0,0,25.5,250.01,3,"Summer",0,"2015","8","3","0","1","0","0","0","1",2015-08-03,2015.2,3,"2015-07-01",1.42307692307692,2.77820414937759,1.8695652173913,0,0,0,0,0,2
"4233",2015-08-04,0,0,0,0,0,26.8,249.96,3,"Summer",0,"2015","8","4","0","1","0","0","0","1",2015-08-04,2015.2,3,"2015-07-01",1.42307692307692,2.77820414937759,1.8695652173913,0,32.8,0,0,0,3
"4234",2015-08-05,0,0,0,0,0,26.7,249.89,3,"Summer",0,"2015","8","5","0","1","0","0","0","1",2015-08-05,2015.2,3,"2015-07-01",1.42307692307692,2.77820414937759,1.8695652173913,0,0,0,0,0,4
"4235",2015-08-06,0,0,0,0,0,28.35,249.83,3,"Summer",0,"2015","8","6","0","1","0","0","0","1",2015-08-06,2015.2,3,"2015-07-01",1.42307692307692,2.77820414937759,1.8695652173913,0,0,32.8,0,0,5
"4236",2015-08-07,0,0,0,0,0,29.9,249.74,3,"Summer",0,"2015","8","7","0","1","0","0","0","1",2015-08-07,2015.2,3,"2015-07-01",1.42307692307692,2.77820414937759,1.8695652173913,0,0,0,0,0,6
"4237",2015-08-08,0,0,0,0,0,28.85,249.67,3,"Summer",0,"2015","8","8","0","1","0","0","0","1",2015-08-08,2015.2,3,"2015-07-01",1.42307692307692,2.77820414937759,1.8695652173913,0,0,0,32.8,0,7
"4238",2015-08-09,0.2,2.2,0,8.2,24.4,27.15,249.62,3,"Summer",7,"2015","8","9","0","1","0","0","0","0",2015-08-09,2015.2,3,"2015-07-01",1.42307692307692,2.77820414937759,1.8695652173913,0,0,0,0,24.4,1
"4239",2015-08-10,7.8,6.8,26.2,12.4,6.4,20.3,249.58,3,"Summer",11.92,"2015","8","10","0","1","0","0","0","0",2015-08-10,2015.2,3,"2015-07-01",1.42307692307692,2.77820414937759,1.8695652173913,24.4,0,0,0,6.4,1
"4240",2015-08-11,0.2,0.2,0,0,0,24.4,249.55,1.5,"Summer",0.08,"2015","8","11","0","1","0","0","0","1",2015-08-11,2015.2,3,"2015-07-01",1.42307692307692,2.77820414937759,1.8695652173913,6.4,0,0,0,0,1
"4241",2015-08-12,0,0,0,0,0,28,249.53,1.5,"Summer",0,"2015","8","12","0","1","0","0","0","1",2015-08-12,2015.2,3,"2015-07-01",1.42307692307692,2.77820414937759,1.8695652173913,0,24.4,0,0,0,2
"4242",2015-08-13,0,0,0,0,0,27.45,249.49,1.5,"Summer",0,"2015","8","13","0","1","0","0","0","1",2015-08-13,2015.2,3,"2015-07-01",1.42307692307692,2.77820414937759,1.8695652173913,0,6.4,0,0,0,3
"4243",2015-08-14,0,0,0,0,0,25.1,249.43,2.5,"Summer",0,"2015","8","14","0","1","0","0","0","1",2015-08-14,2015.2,3,"2015-07-01",1.42307692307692,2.77820414937759,1.8695652173913,0,0,24.4,0,0,4
"4244",2015-08-15,8,0,5,0,0,22.1,249.38,2.5,"Summer",2.6,"2015","8","15","0","1","0","0","0","1",2015-08-15,2015.2,3,"2015-07-01",1.42307692307692,2.77820414937759,1.8695652173913,0,0,6.4,0,0,5
"4245",2015-08-16,2.2,0,1.6,0,0.2,20.6,249.33,2.5,"Summer",0.8,"2015","8","16","0","1","0","0","0","0",2015-08-16,2015.2,3,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,0,0,24.4,0,6
"4246",2015-08-17,0,0,0,0,0,19.4,249.27,2.5,"Summer",0,"2015","8","17","0","1","0","0","0","1",2015-08-17,2015.2,3,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,0,0,6.4,0,7
"4247",2015-08-18,0,0,0,0,0,21.1,249.23,2.5,"Summer",0,"2015","8","18","0","1","0","0","0","1",2015-08-18,2015.2,3,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,0,0,0,0,8
"4248",2015-08-19,6.6,20.6,21.6,23,13.4,19.3,249.17,2.5,"Summer",17.04,"2015","8","19","0","1","0","0","0","0",2015-08-19,2015.2,3,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,0,0,0,13.4,1
"4249",2015-08-20,0.2,0,0.2,0,0,19.5,249.13,2.5,"Summer",0.08,"2015","8","20","0","1","0","0","0","1",2015-08-20,2015.2,3,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,13.4,0,0,0,0,1
"4250",2015-08-21,0,0,0,0,0,21.45,249.07,2.5,"Summer",0,"2015","8","21","0","1","0","0","0","1",2015-08-21,2015.2,3,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,0,0,0,0,2
"4251",2015-08-22,0,0,0,0,0,20.8,249.03,2.5,"Summer",0,"2015","8","22","0","1","0","0","0","1",2015-08-22,2015.2,3,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,13.4,0,0,0,3
"4252",2015-08-23,0,0,0,0,0,20.8,248.97,2.5,"Summer",0,"2015","8","23","0","1","0","0","0","1",2015-08-23,2015.2,3,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,0,0,0,0,4
"4253",2015-08-24,24.4,20.2,27.2,37.8,39,19.6,248.92,2.5,"Summer",29.72,"2015","8","24","0","1","0","0","0","0",2015-08-24,2015.2,3,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,0,13.4,0,39,1
"4254",2015-08-25,1.8,2.2,0.6,0.4,1.2,21.15,248.92,2.5,"Summer",1.24,"2015","8","25","0","1","0","0","0","0",2015-08-25,2015.2,3,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,39,0,0,0,1.2,1
"4255",2015-08-26,0,0,0,0,0,21,248.87,2.5,"Summer",0,"2015","8","26","0","1","0","0","0","1",2015-08-26,2015.2,3,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,1.2,0,0,13.4,0,1
"4256",2015-08-27,0,0,0,0,0,23.3,248.82,2.5,"Summer",0,"2015","8","27","0","1","0","0","0","1",2015-08-27,2015.2,3,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,39,0,0,0,2
"4257",2015-08-28,0,0,0,0,0,23.95,248.77,2.5,"Summer",0,"2015","8","28","0","1","0","0","0","1",2015-08-28,2015.2,3,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,1.2,0,0,0,3
"4258",2015-08-29,0,0,0,0,0,26.1,248.72,2.5,"Summer",0,"2015","8","29","0","1","0","0","0","1",2015-08-29,2015.2,3,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,0,39,0,0,4
"4259",2015-08-30,0,0,0,0,0,25.85,248.67,2.5,"Summer",0,"2015","8","30","0","1","0","0","0","1",2015-08-30,2015.2,3,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,0,1.2,0,0,5
"4260",2015-08-31,0,0,0,0,0,24.6,248.61,2.5,"Summer",0,"2015","8","31","0","1","0","0","0","1",2015-08-31,2015.2,3,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,0,0,39,0,6
"4261",2015-09-01,0,0,0,0,0,22.95,248.55,2.5,"Autumn",0,"2015","9","1","0","1","0","0","0","1",2015-09-01,2015.2,3,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,0,0,1.2,0,7
"4262",2015-09-02,0,0,0,0,0,21.55,248.51,2.5,"Autumn",0,"2015","9","2","0","1","0","0","0","1",2015-09-02,2015.2,3,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,0,0,0,0,8
"4263",2015-09-03,0,0,0,0,0,20.65,248.45,2.5,"Autumn",0,"2015","9","3","0","1","0","0","0","1",2015-09-03,2015.2,3,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,0,0,0,0,9
"4264",2015-09-04,0,0,0.8,2.4,1,21.6,248.4,2.5,"Autumn",0.84,"2015","9","4","0","1","0","0","0","0",2015-09-04,2015.2,3,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,0,0,0,1,1
"4265",2015-09-05,0,0,0,0,0,19.45,248.36,2.5,"Autumn",0,"2015","9","5","0","1","0","0","0","1",2015-09-05,2015.2,3,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,1,0,0,0,0,1
"4266",2015-09-06,0,0,0,0,0,18.75,248.31,2.5,"Autumn",0,"2015","9","6","0","1","0","0","0","1",2015-09-06,2015.2,3,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,0,0,0,0,2
"4267",2015-09-07,0,0,0,0,0,20,248.25,2.5,"Autumn",0,"2015","9","7","0","1","0","0","0","1",2015-09-07,2015.2,3,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,1,0,0,0,3
"4268",2015-09-08,0,0,0,0,0,19.8,248.18,2.5,"Autumn",0,"2015","9","8","0","1","0","0","0","1",2015-09-08,2015.2,3,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,0,0,0,0,4
"4269",2015-09-09,0,0,0,0,0,18.7,248.11,2.5,"Autumn",0,"2015","9","9","0","1","0","0","0","1",2015-09-09,2015.2,3,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,0,1,0,0,5
"4270",2015-09-10,0,0,0,0,0,18.6,248.07,2.5,"Autumn",0,"2015","9","10","0","1","0","0","0","1",2015-09-10,2015.2,3,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,0,0,0,0,6
"4271",2015-09-11,0,0,0,0,0,18.6,248,2.5,"Autumn",0,"2015","9","11","0","1","0","0","0","1",2015-09-11,2015.2,3,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,0,0,1,0,7
"4272",2015-09-12,0,0,0,0,0,18.75,247.95,2.5,"Autumn",0,"2015","9","12","0","1","0","0","0","1",2015-09-12,2015.2,3,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,0,0,0,0,8
"4273",2015-09-13,6.2,12.6,6,6.4,8.6,16.65,247.9,2.5,"Autumn",7.96,"2015","9","13","0","1","0","0","0","0",2015-09-13,2015.2,3,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,0,0,0,8.6,1
"4274",2015-09-14,0.2,11.6,0,2.4,0.2,20.35,247.84,2.5,"Autumn",2.88,"2015","9","14","0","1","0","0","0","0",2015-09-14,2015.2,3,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,8.6,0,0,0,0,1
"4275",2015-09-15,0,0,0,0.2,0.2,20.8,247.79,2.5,"Autumn",0.08,"2015","9","15","0","1","0","0","0","0",2015-09-15,2015.2,3,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,0,0,0,0,2
"4276",2015-09-16,4.4,0.2,8.4,3.2,3.4,22.75,247.75,2.5,"Autumn",3.92,"2015","9","16","0","1","0","0","0","0",2015-09-16,2015.2,3,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,8.6,0,0,3.4,1
"4277",2015-09-17,0,0,0,0,0,24.8,247.7,2.5,"Autumn",0,"2015","9","17","0","1","0","0","0","1",2015-09-17,2015.2,3,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,3.4,0,0,0,0,1
"4278",2015-09-18,0.4,0,0.2,0,0,20.85,247.66,2.5,"Autumn",0.12,"2015","9","18","0","1","0","0","0","1",2015-09-18,2015.2,3,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,0,8.6,0,0,2
"4279",2015-09-19,0,0,0,0,0,17.9,247.6,2.5,"Autumn",0,"2015","9","19","0","1","0","0","0","1",2015-09-19,2015.2,3,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,3.4,0,0,0,3
"4280",2015-09-20,1.2,0,0,0,0,16.65,247.55,2.5,"Autumn",0.24,"2015","9","20","0","1","0","0","0","1",2015-09-20,2015.2,3,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,0,0,8.6,0,4
"4281",2015-09-21,0.2,0,0,0,0,19.3,247.5,2.5,"Autumn",0.04,"2015","9","21","0","0","1","0","0","1",2015-09-21,2015.2,3,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,0,3.4,0,0,5
"4282",2015-09-22,0,0,0,0,0,16.55,247.45,2.5,"Autumn",0,"2015","9","22","0","0","1","0","0","1",2015-09-22,2015.2,3,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,0,0,0,0,6
"4283",2015-09-23,10.6,28.4,11.8,28.2,15.4,14.65,247.4,2.5,"Autumn",18.88,"2015","9","23","0","0","1","0","0","0",2015-09-23,2015.2,3,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,0,0,3.4,15.4,1
"4284",2015-09-24,0,0,0,0,0,13.35,247.35,2.5,"Autumn",0,"2015","9","24","0","0","1","0","0","1",2015-09-24,2015.2,3,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,15.4,0,0,0,0,1
"4285",2015-09-25,0,0,0,0,0,16.65,247.3,2.5,"Autumn",0,"2015","9","25","0","0","1","0","0","1",2015-09-25,2015.2,3,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,0,0,0,0,2
"4286",2015-09-26,0,0,0,0,0,17.6,247.25,2.5,"Autumn",0,"2015","9","26","0","0","1","0","0","1",2015-09-26,2015.2,3,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,15.4,0,0,0,3
"4287",2015-09-27,0,0,0,0,0,17,247.2,2.5,"Autumn",0,"2015","9","27","0","0","1","0","0","1",2015-09-27,2015.2,3,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,0,0,0,0,4
"4288",2015-09-28,0,0,0,0,0,15,247.15,2.5,"Autumn",0,"2015","9","28","0","0","1","0","0","1",2015-09-28,2015.2,3,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,0,15.4,0,0,5
"4289",2015-09-29,0,0,0,0,0,14.5,247.1,2.5,"Autumn",0,"2015","9","29","0","0","1","0","0","1",2015-09-29,2015.2,3,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,0,0,0,0,6
"4290",2015-09-30,0,0,0,0,0,13.2,247.05,2.5,"Autumn",0,"2015","9","30","0","0","1","0","0","1",2015-09-30,2015.2,3,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,0,0,15.4,0,7
"4291",2015-10-01,3.4,3.8,1.6,2.4,6.8,11.5,246.98,2.5,"Autumn",3.6,"2015","10","1","0","0","1","0","0","0",2015-10-01,2015.2,4,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,0,0,0,6.8,1
"4292",2015-10-02,8.4,7.6,5.6,5.2,6,15.5,246.93,2.5,"Autumn",6.56,"2015","10","2","0","0","1","0","0","0",2015-10-02,2015.2,4,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,6.8,0,0,0,6,1
"4293",2015-10-03,0.2,0.8,0.4,0.8,0.8,16.5,246.89,2.5,"Autumn",0.6,"2015","10","3","0","0","1","0","0","0",2015-10-03,2015.2,4,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,6,0,0,0,0.8,1
"4294",2015-10-04,26.4,21.2,23,48.6,27,15.4,246.86,2.5,"Autumn",29.24,"2015","10","4","0","0","1","0","0","0",2015-10-04,2015.2,4,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0.8,6.8,0,0,27,1
"4295",2015-10-05,8,1.6,20.6,6.2,7.8,18.95,246.86,2.5,"Autumn",8.84,"2015","10","5","0","0","1","0","0","0",2015-10-05,2015.2,4,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,27,6,0,0,7.8,1
"4296",2015-10-06,1,2,2.8,1,2,18.3,246.82,2.5,"Autumn",1.76,"2015","10","6","0","0","1","0","0","0",2015-10-06,2015.2,4,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,7.8,0.8,6.8,0,2,1
"4297",2015-10-07,3.6,2.8,3.8,8.6,7.6,18.55,246.78,2.5,"Autumn",5.28,"2015","10","7","0","0","1","0","0","0",2015-10-07,2015.2,4,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,2,27,6,0,7.6,1
"4298",2015-10-08,0,0,0,0,0,17.45,246.73,2.5,"Autumn",0,"2015","10","8","0","0","1","0","0","1",2015-10-08,2015.2,4,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,7.6,7.8,0.8,6.8,0,1
"4299",2015-10-09,0,0,0,0,0,15.65,246.68,2.5,"Autumn",0,"2015","10","9","0","0","1","0","0","1",2015-10-09,2015.2,4,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,2,27,6,0,2
"4300",2015-10-10,9.8,9.6,10.6,7.6,13.4,13.75,246.65,2.5,"Autumn",10.2,"2015","10","10","0","0","1","0","0","0",2015-10-10,2015.2,4,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,7.6,7.8,0.8,13.4,1
"4301",2015-10-11,0.2,0,0.4,0,0,15.3,246.6,2.5,"Autumn",0.12,"2015","10","11","0","0","1","0","0","1",2015-10-11,2015.2,4,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,13.4,0,2,27,0,1
"4302",2015-10-12,1.2,0.8,0.6,0.4,1.2,12.95,246.56,2.5,"Autumn",0.84,"2015","10","12","0","0","1","0","0","0",2015-10-12,2015.2,4,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,0,7.6,7.8,1.2,1
"4303",2015-10-13,35.4,76.4,54.6,51.4,38.2,15.15,246.5,2.5,"Autumn",51.2,"2015","10","13","0","0","1","0","0","0",2015-10-13,2015.2,4,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,1.2,13.4,0,2,38.2,1
"4304",2015-10-14,12.6,54.8,19,16.2,22.4,14.3,246.75,2.5,"Autumn",25,"2015","10","14","0","0","1","0","0","0",2015-10-14,2015.2,4,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,38.2,0,0,7.6,22.4,1
"4305",2015-10-15,4.4,10,1.4,3,4.4,11.95,247.11,2.5,"Autumn",4.64,"2015","10","15","0","0","1","0","0","0",2015-10-15,2015.2,4,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,22.4,1.2,13.4,0,4.4,1
"4306",2015-10-16,10.8,10.4,11.2,15.8,15,9.95,247.17,2.5,"Autumn",12.64,"2015","10","16","0","0","1","0","0","0",2015-10-16,2015.2,4,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,4.4,38.2,0,0,15,1
"4307",2015-10-17,0.6,0.2,0.6,0.4,0.4,10.75,247.21,2.5,"Autumn",0.44,"2015","10","17","0","0","1","0","0","0",2015-10-17,2015.2,4,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,15,22.4,1.2,13.4,0,1
"4308",2015-10-18,1.6,1.8,3.2,1.8,2.4,10.9,247.2,2.5,"Autumn",2.16,"2015","10","18","0","0","1","0","0","0",2015-10-18,2015.2,4,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,4.4,38.2,0,2.4,1
"4309",2015-10-19,3.4,1.2,2.2,2.2,3,13.25,247.18,2.5,"Autumn",2.4,"2015","10","19","0","0","1","0","0","0",2015-10-19,2015.2,4,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,2.4,15,22.4,1.2,3,1
"4310",2015-10-20,0.2,0,0,0,0,12.65,247.14,2.5,"Autumn",0.04,"2015","10","20","0","0","1","0","0","1",2015-10-20,2015.2,4,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,3,0,4.4,38.2,0,1
"4311",2015-10-21,0,0,0,0,0,11.6,247.11,2.5,"Autumn",0,"2015","10","21","0","0","1","0","0","1",2015-10-21,2015.2,4,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,2.4,15,22.4,0,2
"4312",2015-10-22,0,0,0,0,0,10.45,247.06,2.5,"Autumn",0,"2015","10","22","0","0","1","0","0","1",2015-10-22,2015.2,4,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,3,0,4.4,0,3
"4313",2015-10-23,0,0,0,0,0,13.05,247.01,2.5,"Autumn",0,"2015","10","23","0","0","1","0","0","1",2015-10-23,2015.2,4,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,0,2.4,15,0,4
"4314",2015-10-24,0,0,0,0,0,15.1,246.97,2.5,"Autumn",0,"2015","10","24","0","0","1","0","0","1",2015-10-24,2015.2,4,"2015-10-01",2.19021739130435,2.77820414937759,1.8695652173913,0,0,3,0,0,5
