"","Date","Rainfall_S_Piero","Rainfall_Mangona","Rainfall_S_Agata","Rainfall_Cavallina","Rainfall_Le_Croci","Temperature_Le_Croci","Lake_Level","Flow_Rate","Spring","Summer","Autumn","Winter","snow.yes","snow.no","lag1","lag3","lag5","lag7","lag9","rain4"
"5212","2018-04-09",1.4,10.4,2.2,3.4,4,11.1,251.83,1,"0","0","0","0","0","0",8,0,5.4,0,1.8,0
"5213","2018-04-10",3.4,3.8,3.4,1.2,3.2,11.05,251.9,1,"0","0","0","0","0","0",0,0,0,32.2,0,0
"5214","2018-04-11",1,0.6,1.8,0.2,0.8,12.75,251.96,2.7,"0","0","0","0","0","0",0,8,0,5.4,0,0
"5215","2018-04-12",4,3.6,2.2,7,6.8,11.85,251.99,2.7,"0","0","0","0","0","0",0,0,0,0,32.2,6.8
"5216","2018-04-13",0,0,0,0,0,14.3,252,2.7,"0","0","0","0","0","1",6.8,0,8,0,5.4,0
"5217","2018-04-14",0.4,0.4,1.2,0,0.4,15.7,252,2.7,"0","0","0","0","0","0",0,0,0,0,0.2,0
"5218","2018-04-15",0,3.6,0,0.4,0,17.85,252,2.7,"0","0","0","0","0","1",0,6.8,0,8,0,0
"5219","2018-04-16",0,0,0,0,0,16.2,252,3.5,"0","0","0","0","0","1",0,0,0,0,0,0
"5220","2018-04-17",0,0,0,0,0,18.15,252,3.5,"0","0","0","0","0","1",0,0,6.8,0,8,0
"5221","2018-04-18",0,0,0,0,0,18.1,251.99,3.5,"0","0","0","0","0","1",0,0,0,0,4,0
"5222","2018-04-19",0,0,0,0,0,20.4,251.98,2,"0","0","0","0","0","1",0,0,0,6.8,3.2,0
"5223","2018-04-20",0,0,0,0,0,21.35,251.97,1,"0","0","0","0","0","1",0,0,0,0,0.8,0
"5224","2018-04-21",0,0,0,0,0,18.2,251.98,1,"0","0","0","0","0","1",0,0,0,0,6.8,0
"5225","2018-04-22",0,0,0,0,0,16.9,251.99,1,"0","0","0","0","0","1",0,0,0,0,0,0
"5226","2018-04-23",0,0,0,0,0,16.5,252,1,"0","0","0","0","0","1",0,0,0,0,0.4,0
"5227","2018-04-24",0,0,0,0,0,17.15,252,1,"0","0","0","0","0","1",0,0,0,0,0,0
"5228","2018-04-25",0,0,0,0,0,16.85,252,1,"0","0","0","0","0","1",0,0,0,0,0,0
"5229","2018-04-26",0,0,0,0,0,18.1,252,1,"0","0","0","0","0","1",0,0,0,0,0,0
"5230","2018-04-27",0.6,0,0,0,0,21.05,252,1,"0","0","0","0","0","1",0,0,0,0,0,0
"5231","2018-04-28",0,0,0,0,0,18.55,252,1,"0","0","0","0","0","1",0,0,0,0,0,0
"5232","2018-04-29",0.8,0,0.6,0,0.2,14.2,251.99,1,"0","0","0","0","0","0",0,0,0,0,0,0
"5233","2018-04-30",9.4,10.2,9,7.8,9.2,11.95,251.98,1,"0","0","0","0","0","0",0,0,0,0,0,9.2
"5234","2018-05-01",18.2,13.2,16.8,11.6,14.2,13.85,252,1,"0","0","0","0","0","0",9.2,0,0,0,0,14.2
"5235","2018-05-02",2.4,3.2,2,0.2,4.2,15.25,252,1,"0","0","0","0","0","0",14.2,0,0,0,0,0
"5236","2018-05-03",1.8,1.8,2,0,2.4,15.8,252,1,"0","0","0","0","0","0",0,9.2,0,0,0,0
"5237","2018-05-04",0,0,0,0,0,17.9,252,1,"0","0","0","0","0","1",0,14.2,0,0,0,0
"5238","2018-05-05",0,0,0,0,0.6,19,251.99,1,"0","0","0","0","0","0",0,0,9.2,0,0,0
"5239","2018-05-06",0,0,0,0,0.6,19.1,251.98,1,"0","0","0","0","0","0",0,0,14.2,0,0,0
"5240","2018-05-07",0,15.4,0,0,1.2,19.65,251.97,1,"0","0","0","0","0","0",0,0,0,9.2,0,0
"5241","2018-05-08",4,19.2,1,0,0.2,17.35,251.97,1,"0","0","0","0","0","0",0,0,0,14.2,0.2,0
"5242","2018-05-09",0.4,2.2,6.6,3,2.8,16.65,251.99,1,"0","0","0","0","0","0",0,0,0,0,9.2,0
"5243","2018-05-10",0,0,1,0,0,17.5,251.97,1,"0","0","0","0","0","1",0,0,0,0,14.2,0
"5244","2018-05-11",0,0,0,0,0,16.65,251.98,1,"0","0","0","0","0","1",0,0,0,0,4.2,0
"5245","2018-05-12",3.4,7.6,3.6,2.6,6.4,16.45,251.99,1,"0","0","0","0","0","0",0,0,0,0,2.4,6.4
"5246","2018-05-13",2,2,3.4,1.6,2.4,11.7,251.99,1,"0","0","0","0","0","0",6.4,0,0,0,0,0
"5247","2018-05-14",0,6,1.8,0,0,11.4,251.98,1,"0","0","0","0","0","1",0,0,0,0,0.6,0
"5248","2018-05-15",0,0,0,0,0,12.65,251.97,0.6,"0","0","0","0","0","1",0,6.4,0,0,0.6,0
"5249","2018-05-16",1.4,0,1,0,13.4,14.7,251.98,0.6,"0","0","0","0","0","0",0,0,0,0,1.2,13.4
"5250","2018-05-17",0,0,0,0,0.2,15.55,251.98,0.6,"0","0","0","0","0","0",13.4,0,6.4,0,0.2,0
"5251","2018-05-18",0,0,0,0,0,18.75,251.99,0.6,"0","0","0","0","0","1",0,0,0,0,2.8,0
"5252","2018-05-19",0,0,0,0,0,19.65,251.99,0.6,"0","0","0","0","0","1",0,13.4,0,6.4,0,0
"5253","2018-05-20",4,1.4,2,0.4,7.4,18.6,251.99,0.6,"0","0","0","0","0","0",0,0,0,0,0,7.4
"5254","2018-05-21",13,12.2,11.4,10.2,16.4,15.35,251.99,0.6,"0","0","0","0","0","0",7.4,0,13.4,0,6.4,16.4
"5255","2018-05-22",0,0.2,0,0.2,0.2,16.6,251.99,0.6,"0","0","0","0","0","0",16.4,0,0,0,2.4,0
"5256","2018-05-23",0.2,0,0,0,0,17.7,252,0.6,"0","0","0","0","0","1",0,7.4,0,13.4,0,0
"5257","2018-05-24",0,2.4,0,0,0,19.6,251.99,0.6,"0","0","0","0","0","1",0,16.4,0,0,0,0
"5258","2018-05-25",0,0,0,0,0,22.05,251.99,0.6,"0","0","0","0","0","1",0,0,7.4,0,13.4,0
"5259","2018-05-26",0,0,0,0,0,22.05,251.99,0.6,"0","0","0","0","0","1",0,0,16.4,0,0.2,0
"5260","2018-05-27",0.2,0,0.4,0,0,21.75,251.99,0.6,"0","0","0","0","0","1",0,0,0,7.4,0,0
"5261","2018-05-28",0,0,0.6,0,0,21.35,251.99,0.6,"0","0","0","0","0","1",0,0,0,16.4,0,0
"5262","2018-05-29",9.2,13.6,8.4,1.2,0.4,20.65,251.99,0.6,"0","0","0","0","0","0",0,0,0,0,7.4,0
"5263","2018-05-30",0.2,0,0.2,0,0,19.05,251.99,0.6,"0","0","0","0","0","1",0,0,0,0,16.4,0
"5264","2018-05-31",0,0,0,0,0,18.65,251.98,0.6,"0","0","0","0","0","1",0,0,0,0,0.2,0
"5265","2018-06-01",0,0,0,0,0,18.9,251.98,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"5266","2018-06-02",0,0,0,0,0,20.6,251.97,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"5267","2018-06-03",0,0.2,0,0.6,1.4,20.95,251.96,0.6,"0","0","0","0","0","0",0,0,0,0,0,0
"5268","2018-06-04",0,0.2,0,0,2.4,19.6,251.95,0.6,"0","0","0","0","0","0",0,0,0,0,0,0
"5269","2018-06-05",0,0,0,0,0,19.8,251.95,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"5270","2018-06-06",4.2,4,1.4,1.8,1.8,21.5,251.94,0.6,"0","0","0","0","0","0",0,0,0,0,0,0
"5271","2018-06-07",9,6.2,7.6,20,17.6,19.15,251.93,0.6,"0","0","0","0","0","0",0,0,0,0,0.4,17.6
"5272","2018-06-08",0,0,0,0,0,19.35,251.92,0.6,"0","0","0","0","0","1",17.6,0,0,0,0,0
"5273","2018-06-09",0,0,0,0,0,19.85,251.92,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"5274","2018-06-10",0,0,0,0,0,20.9,251.92,0.6,"0","0","0","0","0","1",0,17.6,0,0,0,0
"5275","2018-06-11",0,0,0,0,0,21,251.92,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"5276","2018-06-12",8.2,0.2,1.4,3.4,18.4,19.05,251.92,0.6,"0","0","0","0","0","0",0,0,17.6,0,1.4,18.4
"5277","2018-06-13",8.2,19.8,6.8,2.4,6.6,18.1,251.91,0.6,"0","0","0","0","0","0",18.4,0,0,0,2.4,6.6
"5278","2018-06-14",0,0,0,0,0,20.1,251.91,0.6,"0","0","0","0","0","1",6.6,0,0,17.6,0,0
"5279","2018-06-15",0,0,0,0,0,20.9,251.91,0.6,"0","0","0","0","0","1",0,18.4,0,0,1.8,0
"5280","2018-06-16",0,0,0,0,0,21.9,251.91,0.6,"0","0","0","0","0","1",0,6.6,0,0,17.6,0
"5281","2018-06-17",0,0,0,0,0,21.5,251.9,0.6,"0","0","0","0","0","1",0,0,18.4,0,0,0
"5282","2018-06-18",0.6,0,0,0,0,22.95,251.9,0.6,"0","0","0","0","0","1",0,0,6.6,0,0,0
"5283","2018-06-19",0,0,0,0,0,24.5,251.89,0.6,"0","0","0","0","0","1",0,0,0,18.4,0,0
"5284","2018-06-20",0,0,0,0,0,23.3,251.88,0.6,"0","0","0","0","0","1",0,0,0,6.6,0,0
"5285","2018-06-21",3.6,4.6,10,0,3.8,19.35,251.86,0.6,"0","0","0","0","0","0",0,0,0,0,18.4,0
"5286","2018-06-22",0,0,0,0,0,19.6,251.84,0.6,"0","0","0","0","0","1",0,0,0,0,6.6,0
"5287","2018-06-23",0,0,0,0,0,18.25,251.83,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"5288","2018-06-24",0.2,0,0.8,0,0,17.5,251.82,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"5289","2018-06-25",0,0,0,0,0,19.2,251.81,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"5290","2018-06-26",0,0,0,0,0,19.45,251.8,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"5291","2018-06-27",0,0,0,0,0,20.1,251.79,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"5292","2018-06-28",0,0,0,0,0,21.3,251.76,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"5293","2018-06-29",0,0,0,0,0,22.95,251.75,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"5294","2018-06-30",0,0,0,0,0,23.1,251.73,0.6,"0","0","0","0","0","1",0,0,0,0,3.8,0
"5295","2018-07-01",0,0,0,0,0,23.45,251.71,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"5296","2018-07-02",0,0,0,0,0,23.75,251.7,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"5297","2018-07-03",0,0,0,0,0,23.9,251.68,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"5298","2018-07-04",0,0,0,0,0,23.15,251.67,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"5299","2018-07-05",10.2,14,14.4,15.6,3.2,21.85,251.66,0.6,"0","0","0","0","0","0",0,0,0,0,0,0
"5300","2018-07-06",0.4,0.6,2,0,0,22.1,251.65,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"5301","2018-07-07",0,0,0,0,0,22.8,251.64,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"5302","2018-07-08",0,0,0,0,0,23.95,251.63,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"5303","2018-07-09",0,0,0,0,0,23.2,251.62,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"5304","2018-07-10",0,0.2,0,0,0,23.95,251.61,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"5305","2018-07-11",0,0,0,0,0,22.15,251.59,1,"0","0","0","0","0","1",0,0,0,0,0,0
"5306","2018-07-12",0,0,0,0,0,23.25,251.57,1,"0","0","0","0","0","1",0,0,0,0,0,0
"5307","2018-07-13",1,0,0,0,0,24.4,251.55,1,"0","0","0","0","0","1",0,0,0,0,0,0
"5308","2018-07-14",11.6,8,17.2,39,8.2,24.45,251.54,1,"0","0","0","0","0","0",0,0,0,0,3.2,8.2
"5309","2018-07-15",0.6,14.2,1.2,0,1.4,21.1,251.53,1,"0","0","0","0","0","0",8.2,0,0,0,0,0
"5310","2018-07-16",0,0,0,0,0,23.15,251.52,1,"0","0","0","0","0","1",0,0,0,0,0,0
"5311","2018-07-17",0,0.2,0,0,0,24.05,251.49,1,"0","0","0","0","0","1",0,8.2,0,0,0,0
"5312","2018-07-18",0,0,0,0,0,23.6,251.47,1,"0","0","0","0","0","1",0,0,0,0,0,0
"5313","2018-07-19",0,0,0,0,0,23.35,251.45,1,"0","0","0","0","0","1",0,0,8.2,0,0,0
"5314","2018-07-20",0,1.2,0,0,0,23.1,251.43,1,"0","0","0","0","0","1",0,0,0,0,0,0
"5315","2018-07-21",9.6,0,8.6,9,12.8,22.25,251.41,1,"0","0","0","0","0","0",0,0,0,8.2,0,12.8
"5316","2018-07-22",14.4,24,37.2,38.2,31.6,21.8,251.37,1,"0","0","0","0","0","0",12.8,0,0,0,0,31.6
"5317","2018-07-23",0,0,0,0,0,23.15,251.4,1,"0","0","0","0","0","1",31.6,0,0,0,8.2,0
"5318","2018-07-24",0.6,2.6,0,1.6,0.4,23.6,251.4,1,"0","0","0","0","0","0",0,12.8,0,0,1.4,0
"5319","2018-07-25",1.6,4.4,13.4,0,0,23.65,251.4,1,"0","0","0","0","0","1",0,31.6,0,0,0,0
"5320","2018-07-26",0,0,0,0,0,23.4,251.39,1,"0","0","0","0","0","1",0,0,12.8,0,0,0
"5321","2018-07-27",0,0,0,0,0,22.85,251.38,1,"0","0","0","0","0","1",0,0,31.6,0,0,0
"5322","2018-07-28",0,0,0,0,0,25.5,251.36,1,"0","0","0","0","0","1",0,0,0,12.8,0,0
"5323","2018-07-29",0,0,0,0,0,27.25,251.34,1,"0","0","0","0","0","1",0,0,0,31.6,0,0
"5324","2018-07-30",0,0,0,0,0,27.5,251.32,2,"0","0","0","0","0","1",0,0,0,0,12.8,0
"5325","2018-07-31",0,0,0,0,0,28.4,251.29,2,"0","0","0","0","0","1",0,0,0,0,31.6,0
"5326","2018-08-01",4.4,2.2,0,0.6,16.8,27.05,251.24,2,"0","0","0","0","0","0",0,0,0,0,0,16.8
"5327","2018-08-02",0,0.8,0.8,0,0,27.15,251.2,2,"0","0","0","0","0","1",16.8,0,0,0,0.4,0
"5328","2018-08-03",0,0,0,0,0,28.2,251.14,3,"0","0","0","0","0","1",0,0,0,0,0,0
"5329","2018-08-04",0,0,0,0,0,27.6,251.09,3,"0","0","0","0","0","1",0,16.8,0,0,0,0
"5330","2018-08-05",0,0,0,0,0,27.25,251.04,3,"0","0","0","0","0","1",0,0,0,0,0,0
"5331","2018-08-06",0.8,0,0,0,6.4,26.35,250.99,3,"0","0","0","0","0","0",0,0,16.8,0,0,6.4
"5332","2018-08-07",3,0.4,0.4,7.8,28.4,24.9,250.93,3,"0","0","0","0","0","0",6.4,0,0,0,0,28.4
"5333","2018-08-08",0.2,0,0,0,0,24.25,250.86,3,"0","0","0","0","0","1",28.4,0,0,16.8,0,0
"5334","2018-08-09",0,0,0,0,0,24.6,250.82,3,"0","0","0","0","0","1",0,6.4,0,0,0,0
"5335","2018-08-10",0,0,0,0,0,24.3,250.75,3,"0","0","0","0","0","1",0,28.4,0,0,16.8,0
"5336","2018-08-11",0,0,0,0,0,24,250.68,3,"0","0","0","0","0","1",0,0,6.4,0,0,0
"5337","2018-08-12",1.2,0,0.4,5,2.8,22.4,250.62,3,"0","0","0","0","0","0",0,0,28.4,0,0,0
"5338","2018-08-13",1.8,3.4,1.2,0.2,10.8,22.2,250.57,3,"0","0","0","0","0","0",0,0,0,6.4,0,10.8
"5339","2018-08-14",5,2.8,8.4,1.6,6.2,21.8,250.5,3,"0","0","0","0","0","0",10.8,0,0,28.4,0,6.2
"5340","2018-08-15",0.2,0,0,0,0,24.3,250.44,3,"0","0","0","0","0","1",6.2,0,0,0,6.4,0
"5341","2018-08-16",0,0,0,0,0,23.15,250.38,3,"0","0","0","0","0","1",0,10.8,0,0,28.4,0
"5342","2018-08-17",0,0,0,0,0,24,250.32,3,"0","0","0","0","0","1",0,6.2,0,0,0,0
"5343","2018-08-18",0,0,0,0,0,24.95,250.27,3,"0","0","0","0","0","1",0,0,10.8,0,0,0
"5344","2018-08-19",0,0,0,0,0,26.4,250.2,3,"0","0","0","0","0","1",0,0,6.2,0,0,0
"5345","2018-08-20",0,0,0,0,0,26.3,250.13,3,"0","0","0","0","0","1",0,0,0,10.8,0,0
"5346","2018-08-21",0,0,0,0,0.2,26.1,250.09,3,"0","0","0","0","0","0",0,0,0,6.2,2.8,0
"5347","2018-08-22",2.8,1,0,30.8,19.6,24.65,250.03,3,"0","0","0","0","0","0",0,0,0,0,10.8,19.6
"5348","2018-08-23",0,0,0,0,0.2,22.5,249.97,3,"0","0","0","0","0","0",19.6,0,0,0,6.2,0
"5349","2018-08-24",9.4,1.6,17.6,7.2,4,23.05,249.93,3,"0","0","0","0","0","0",0,0,0,0,0,0
"5350","2018-08-25",5,10.4,7.2,4,6,17,249.85,3,"0","0","0","0","0","0",0,19.6,0,0,0,6
"5351","2018-08-26",0,0,0,0,0,19.4,249.82,1.5,"0","0","0","0","0","1",6,0,0,0,0,0
"5352","2018-08-27",0,0,0,0,0,21.25,249.76,3,"0","0","0","0","0","1",0,0,19.6,0,0,0
"5353","2018-08-28",0,0,0,0,0,22.95,249.7,3,"0","0","0","0","0","1",0,6,0,0,0,0
"5354","2018-08-29",0,0,0,0,0,22.1,249.63,3,"0","0","0","0","0","1",0,0,0,19.6,0,0
"5355","2018-08-30",0.2,5.2,0,0.2,0,21,249.56,3,"0","0","0","0","0","1",0,0,6,0,0.2,0
"5356","2018-08-31",7.2,0.8,4,1.2,4.6,19.4,249.5,3,"0","0","0","0","0","0",0,0,0,0,19.6,0
"5357","2018-09-01",1.6,0.4,0.2,0,4,19.4,249.45,3,"0","0","0","0","0","0",0,0,0,6,0.2,0
"5358","2018-09-02",0,0,0,0,0.2,17.75,249.4,3,"0","0","0","0","0","0",0,0,0,0,4,0
"5359","2018-09-03",0,0,0,0,0,19.45,249.35,3,"0","0","0","0","0","1",0,0,0,0,6,0
"5360","2018-09-04",0,0,0,0,0,21.75,249.28,3,"0","0","0","0","0","1",0,0,0,0,0,0
"5361","2018-09-05",0,0,0,0,0,21.8,249.2,3,"0","0","0","0","0","1",0,0,0,0,0,0
"5362","2018-09-06",0,0.8,0,0,1.4,20.7,249.14,3,"0","0","0","0","0","0",0,0,0,0,0,0
"5363","2018-09-07",0,0.2,0,0,0,21.45,249.08,3,"0","0","0","0","0","1",0,0,0,0,0,0
"5364","2018-09-08",0.2,0,0,0,0,22.95,249.03,3,"0","0","0","0","0","1",0,0,0,0,0,0
"5365","2018-09-09",0,0,0,0,0,23.15,248.96,3,"0","0","0","0","0","1",0,0,0,0,4.6,0
"5366","2018-09-10",0,0,0,0,0,24.55,248.9,3,"0","0","0","0","0","1",0,0,0,0,4,0
"5367","2018-09-11",0,0,0,0,0,24.1,248.83,3,"0","0","0","0","0","1",0,0,0,0,0.2,0
"5368","2018-09-12",0,0,0,0,0,19.7,248.77,3,"0","0","0","0","0","1",0,0,0,0,0,0
"5369","2018-09-13",0,0,0,0,0,21.8,248.7,3,"0","0","0","0","0","1",0,0,0,0,0,0
"5370","2018-09-14",0,0,0,0,0,22.6,248.66,3,"0","0","0","0","0","1",0,0,0,0,0,0
"5371","2018-09-15",0,0,0,0,0,23.25,248.62,3,"0","0","0","0","0","1",0,0,0,0,1.4,0
"5372","2018-09-16",0,0,0,0,0,22.5,248.58,3,"0","0","0","0","0","1",0,0,0,0,0,0
"5373","2018-09-17",3.6,27,10.2,0,0,21.9,248.54,3,"0","0","0","0","0","1",0,0,0,0,0,0
"5374","2018-09-18",0.2,0.2,0.2,0,0,20.9,248.47,3,"0","0","0","0","0","1",0,0,0,0,0,0
"5375","2018-09-19",0,0,0,0,0,23.95,248.4,3,"0","0","0","0","0","1",0,0,0,0,0,0
"5376","2018-09-20",0,0,0,0,0,23.75,248.32,3,"0","0","0","0","0","1",0,0,0,0,0,0
"5377","2018-09-21",0.8,0,0,0,0,21.95,248.24,3,"0","0","0","0","0","1",0,0,0,0,0,0
"5378","2018-09-22",0,0,0.2,0,0,22.15,248.16,3,"0","0","0","0","0","1",0,0,0,0,0,0
"5379","2018-09-23",0,2.4,1.2,0,0.8,20.4,248.09,3,"0","0","0","0","0","0",0,0,0,0,0,0
"5380","2018-09-24",0,0,0,0,0,15.75,248.02,3,"0","0","0","0","0","1",0,0,0,0,0,0
"5381","2018-09-25",0,0,0,0,0,13.6,247.93,3,"0","0","0","0","0","1",0,0,0,0,0,0
"5382","2018-09-26",0,0,0,0,0,18.9,247.86,3,"0","0","0","0","0","1",0,0,0,0,0,0
"5383","2018-09-27",0,0,0,0,0,20.05,247.79,3,"0","0","0","0","0","1",0,0,0,0,0,0
"5384","2018-09-28",0,0,0,0,0,20.4,247.72,3,"0","0","0","0","0","1",0,0,0,0,0,0
"5385","2018-09-29",0,0,0,0,0,18.55,247.66,3,"0","0","0","0","0","1",0,0,0,0,0,0
"5386","2018-09-30",14.6,16.4,20.4,11.2,19,12.6,247.59,3,"0","0","0","0","0","0",0,0,0,0,0,19
"5387","2018-10-01",0.2,0.6,2.8,0.2,0.4,12.85,247.56,3,"0","0","0","0","0","0",19,0,0,0,0,0
"5388","2018-10-02",0,0,0,0,0,16.9,247.46,3,"0","0","0","0","0","1",0,0,0,0,0.8,0
"5389","2018-10-03",0,0,0,0,0,18,247.42,3,"0","0","0","0","0","1",0,19,0,0,0,0
"5390","2018-10-04",0,0,0,0,0.4,17.55,247.37,3,"0","0","0","0","0","0",0,0,0,0,0,0
"5391","2018-10-05",13.8,16.6,10.8,7.2,11,15.55,247.3,2.5,"0","0","0","0","0","0",0,0,19,0,0,11
"5392","2018-10-06",1,1.2,1.8,1.2,0.6,16.1,247.25,2.5,"0","0","0","0","0","0",11,0,0,0,0,0
"5393","2018-10-07",0.2,0,0.2,0,0,16.3,247.21,2.5,"0","0","0","0","0","1",0,0,0,19,0,0
"5394","2018-10-08",0,0,0,0,0,18.65,247.18,2,"0","0","0","0","0","1",0,11,0,0,0,0
"5395","2018-10-09",0.2,0,0,0,0,19.55,247.14,2,"0","0","0","0","0","1",0,0,0,0,19,0
"5396","2018-10-10",0.8,2.4,1,0,0.8,16.75,247.1,2,"0","0","0","0","0","0",0,0,11,0,0.4,0
"5397","2018-10-11",0,0,0,0,0,19.25,247.05,2,"0","0","0","0","0","1",0,0,0,0,0,0
"5398","2018-10-12",0.2,0,0,0,0,18.9,247.01,2,"0","0","0","0","0","1",0,0,0,11,0,0
"5399","2018-10-13",0,0,0,0,0,17.95,246.96,2,"0","0","0","0","0","1",0,0,0,0,0.4,0
"5400","2018-10-14",0.2,0,0,0,0,17,246.91,2,"0","0","0","0","0","1",0,0,0,0,11,0
"5401","2018-10-15",0.2,0.4,0.2,0,3.4,18.5,246.86,2,"0","0","0","0","0","0",0,0,0,0,0.6,0
"5402","2018-10-16",2.4,2.8,3.8,0,8,16.3,246.83,2,"0","0","0","0","0","0",0,0,0,0,0,8
"5403","2018-10-17",0,0,0,0,0.2,18.75,246.78,2,"0","0","0","0","0","0",8,0,0,0,0,0
"5404","2018-10-18",0,0,0,0,0,19.5,246.74,2,"0","0","0","0","0","1",0,0,0,0,0,0
"5405","2018-10-19",0.8,0,0,0,0,19.7,246.71,2,"0","0","0","0","0","1",0,8,0,0,0.8,0
"5406","2018-10-20",0.4,0.2,1,0,0.4,14.25,246.69,2,"0","0","0","0","0","0",0,0,0,0,0,0
"5407","2018-10-21",0,0,0,0,0,11,246.63,2,"0","0","0","0","0","1",0,0,8,0,0,0
"5408","2018-10-22",0,0,0,0,0,14.1,246.56,2,"0","0","0","0","0","1",0,0,0,0,0,0
"5409","2018-10-23",0,0,0,0,0,12.95,246.53,2,"0","0","0","0","0","1",0,0,0,8,0,0
"5410","2018-10-24",0.2,0,0.2,0,0,13.8,246.49,2,"0","0","0","0","0","1",0,0,0,0,3.4,0
"5411","2018-10-25",0,1.2,0,0,0,15.6,246.45,2,"0","0","0","0","0","1",0,0,0,0,8,0
"5412","2018-10-26",0,1,0,0,0,18.05,246.42,2,"0","0","0","0","0","1",0,0,0,0,0.2,0
"5413","2018-10-27",9.6,5.2,5,1.4,4.4,16.2,246.39,2,"0","0","0","0","0","0",0,0,0,0,0,0
"5414","2018-10-28",46,40.4,44.2,31.8,40.8,16.1,246.36,2,"0","0","0","0","0","0",0,0,0,0,0,40.8
"5415","2018-10-29",25,13.4,14,27.4,16.4,9.9,246.32,2,"0","0","0","0","0","0",40.8,0,0,0,0.4,16.4
"5416","2018-10-30",0.2,1.4,0,0.2,0.4,12,246.37,0.6,"0","0","0","0","0","0",16.4,0,0,0,0,0
"5417","2018-10-31",28.6,23.8,27.4,12.6,16.2,13.35,246.35,0.6,"0","0","0","0","0","0",0,40.8,0,0,0,16.2
"5418","2018-11-01",2.8,7.6,2.8,1.8,2.6,13.1,246.36,0.6,"0","0","0","0","0","0",16.2,16.4,0,0,0,0
"5419","2018-11-02",0.2,0,0,0,0,14.9,246.37,0.6,"0","0","0","0","0","1",0,0,40.8,0,0,0
"5420","2018-11-03",2.8,5.4,5.6,4.4,6,14.55,246.38,0.6,"0","0","0","0","0","0",0,16.2,16.4,0,0,6
"5421","2018-11-04",0.2,0.8,0.4,0.4,0.6,13.75,246.37,0.6,"0","0","0","0","0","0",6,0,0,40.8,0,0
"5422","2018-11-05",5.4,8.8,10.4,3.8,8.4,13.85,246.37,0.6,"0","0","0","0","0","0",0,0,16.2,16.4,4.4,8.4
"5423","2018-11-06",9.2,9,10,6.6,6,12.95,246.36,0.6,"0","0","0","0","0","0",8.4,6,0,0,40.8,6
"5424","2018-11-07",0,0,0,0.2,0,12.55,246.36,0.6,"0","0","0","0","0","1",6,0,0,16.2,16.4,0
"5425","2018-11-08",0,0,0.2,0,0,11,246.36,0.6,"0","0","0","0","0","1",0,8.4,6,0,0.4,0
"5426","2018-11-09",0.2,0,0.2,0,0.2,11.3,246.36,0.6,"0","0","0","0","0","0",0,6,0,0,16.2,0
"5427","2018-11-10",2,1.6,1.8,1.2,5.4,9.75,246.36,0.6,"0","0","0","0","0","0",0,0,8.4,6,2.6,5.4
"5428","2018-11-11",0.2,0,0.4,0.2,0.2,11.15,246.34,0.6,"0","0","0","0","0","0",5.4,0,6,0,0,0
"5429","2018-11-12",0.2,0.2,0.2,0.6,0.4,9.85,246.32,0.6,"0","0","0","0","0","0",0,0,0,8.4,6,0
"5430","2018-11-13",0,0,0,0,0,11.55,246.32,0.6,"0","0","0","0","0","1",0,5.4,0,6,0.6,0
"5431","2018-11-14",0,0,0,0,0,12.75,246.31,0.6,"0","0","0","0","0","1",0,0,0,0,8.4,0
"5432","2018-11-15",0,0,2,0,0,8.45,246.29,0.6,"0","0","0","0","0","1",0,0,5.4,0,6,0
"5433","2018-11-16",0.4,0,0.2,0,0,7.2,246.25,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"5434","2018-11-17",0,0,0,0,0,5.3,246.23,0.6,"0","0","0","0","0","1",0,0,0,5.4,0,0
"5435","2018-11-18",1,1.2,1.2,0,2,5.3,246.22,0.6,"0","0","0","0","0","0",0,0,0,0,0.2,0
"5436","2018-11-19",5.2,5.8,12.2,0,5,3.2,246.2,0.6,"0","0","0","0","0","0",0,0,0,0,5.4,0
"5437","2018-11-20",2.2,2.2,2.4,1.6,2,7.25,246.19,0.6,"0","0","0","0","0","0",0,0,0,0,0.2,0
