"","Date","Rainfall_Terni","fl_rate.Ls","Year","Month","Day","Spring","Summer","Autumn","Winter"
"3304",2018-03-07,4.318,107.12,"2018","3","7","0","0","0","0"
"3305",2018-03-08,4.318,107.13,"2018","3","8","0","0","0","0"
"3306",2018-03-09,4.318,107.14,"2018","3","9","0","0","0","0"
"3307",2018-03-10,4.318,107.15,"2018","3","10","0","0","0","0"
"3308",2018-03-11,4.318,107.16,"2018","3","11","0","0","0","0"
"3309",2018-03-12,4.318,107.17,"2018","3","12","0","0","0","0"
"3310",2018-03-13,4.318,107.18,"2018","3","13","0","0","0","0"
"3311",2018-03-14,4.318,107.19,"2018","3","14","0","0","0","0"
"3312",2018-03-15,4.318,107.2,"2018","3","15","0","0","0","0"
"3313",2018-03-16,4.318,107.2,"2018","3","16","0","0","0","0"
"3314",2018-03-17,4.318,107.21,"2018","3","17","0","0","0","0"
"3315",2018-03-18,4.318,107.21,"2018","3","18","0","0","0","0"
"3316",2018-03-19,4.318,107.22,"2018","3","19","0","0","0","0"
"3317",2018-03-20,4.318,107.23,"2018","3","20","0","0","0","0"
"3318",2018-03-21,4.318,107.24,"2018","3","21","1","0","0","0"
"3319",2018-03-22,4.318,107.25,"2018","3","22","1","0","0","0"
"3320",2018-03-23,4.318,107.26,"2018","3","23","1","0","0","0"
"3321",2018-03-24,4.318,107.27,"2018","3","24","1","0","0","0"
"3322",2018-03-25,4.318,107.28,"2018","3","25","1","0","0","0"
"3323",2018-03-26,4.318,107.29,"2018","3","26","1","0","0","0"
"3324",2018-03-27,4.318,107.3,"2018","3","27","1","0","0","0"
"3325",2018-03-28,4.318,107.31,"2018","3","28","1","0","0","0"
"3326",2018-03-29,4.318,107.32,"2018","3","29","1","0","0","0"
"3327",2018-03-30,4.318,107.33,"2018","3","30","1","0","0","0"
"3328",2018-03-31,4.318,107.34,"2018","3","31","1","0","0","0"
"3329",2018-04-01,1.797,107.35,"2018","4","1","1","0","0","0"
"3330",2018-04-02,1.797,107.36,"2018","4","2","1","0","0","0"
"3331",2018-04-03,1.797,107.37,"2018","4","3","1","0","0","0"
"3332",2018-04-04,1.797,107.38,"2018","4","4","1","0","0","0"
"3333",2018-04-05,1.797,107.39,"2018","4","5","1","0","0","0"
"3334",2018-04-06,1.797,107.4,"2018","4","6","1","0","0","0"
"3335",2018-04-07,1.797,107.41,"2018","4","7","1","0","0","0"
"3336",2018-04-08,1.797,107.42,"2018","4","8","1","0","0","0"
"3337",2018-04-09,1.797,107.43,"2018","4","9","1","0","0","0"
"3338",2018-04-10,1.797,107.44,"2018","4","10","1","0","0","0"
"3339",2018-04-11,1.797,107.45,"2018","4","11","1","0","0","0"
"3340",2018-04-12,1.797,107.46,"2018","4","12","1","0","0","0"
"3341",2018-04-13,1.797,107.47,"2018","4","13","1","0","0","0"
"3342",2018-04-14,1.797,107.48,"2018","4","14","1","0","0","0"
"3343",2018-04-15,1.797,107.49,"2018","4","15","1","0","0","0"
"3344",2018-04-16,1.797,107.5,"2018","4","16","1","0","0","0"
"3345",2018-04-17,1.797,107.51,"2018","4","17","1","0","0","0"
"3346",2018-04-18,1.797,107.52,"2018","4","18","1","0","0","0"
"3347",2018-04-19,1.797,107.53,"2018","4","19","1","0","0","0"
"3348",2018-04-20,1.797,107.54,"2018","4","20","1","0","0","0"
"3349",2018-04-21,1.797,107.55,"2018","4","21","1","0","0","0"
"3350",2018-04-22,1.797,107.56,"2018","4","22","1","0","0","0"
"3351",2018-04-23,1.797,107.59,"2018","4","23","1","0","0","0"
"3352",2018-04-24,1.797,107.6,"2018","4","24","1","0","0","0"
"3353",2018-04-25,1.797,107.61,"2018","4","25","1","0","0","0"
"3354",2018-04-26,1.797,107.62,"2018","4","26","1","0","0","0"
"3355",2018-04-27,1.797,107.63,"2018","4","27","1","0","0","0"
"3356",2018-04-28,1.797,107.64,"2018","4","28","1","0","0","0"
"3357",2018-04-29,1.797,107.65,"2018","4","29","1","0","0","0"
"3358",2018-04-30,1.797,107.66,"2018","4","30","1","0","0","0"
"3359",2018-05-01,3.803,107.67,"2018","5","1","1","0","0","0"
"3360",2018-05-02,3.803,107.68,"2018","5","2","1","0","0","0"
"3361",2018-05-03,3.803,107.69,"2018","5","3","1","0","0","0"
"3362",2018-05-04,3.803,107.7,"2018","5","4","1","0","0","0"
"3363",2018-05-05,3.803,107.71,"2018","5","5","1","0","0","0"
"3364",2018-05-06,3.803,107.72,"2018","5","6","1","0","0","0"
"3365",2018-05-07,3.803,107.72,"2018","5","7","1","0","0","0"
"3366",2018-05-08,3.803,107.73,"2018","5","8","1","0","0","0"
"3367",2018-05-09,3.803,107.73,"2018","5","9","1","0","0","0"
"3368",2018-05-10,3.803,107.74,"2018","5","10","1","0","0","0"
"3369",2018-05-11,3.803,107.75,"2018","5","11","1","0","0","0"
"3370",2018-05-12,3.803,107.76,"2018","5","12","1","0","0","0"
"3371",2018-05-13,3.803,107.77,"2018","5","13","1","0","0","0"
"3372",2018-05-14,3.803,107.78,"2018","5","14","1","0","0","0"
"3373",2018-05-15,3.803,107.79,"2018","5","15","1","0","0","0"
"3374",2018-05-16,3.803,107.8,"2018","5","16","1","0","0","0"
"3375",2018-05-17,3.803,107.81,"2018","5","17","1","0","0","0"
"3376",2018-05-18,3.803,107.82,"2018","5","18","1","0","0","0"
"3377",2018-05-19,3.803,107.83,"2018","5","19","1","0","0","0"
"3378",2018-05-20,3.803,107.84,"2018","5","20","1","0","0","0"
"3379",2018-05-21,3.803,107.85,"2018","5","21","1","0","0","0"
"3380",2018-05-22,3.803,107.86,"2018","5","22","1","0","0","0"
"3381",2018-05-23,3.803,107.87,"2018","5","23","1","0","0","0"
"3382",2018-05-24,3.803,107.88,"2018","5","24","1","0","0","0"
"3383",2018-05-25,3.803,107.89,"2018","5","25","1","0","0","0"
"3384",2018-05-26,3.803,107.9,"2018","5","26","1","0","0","0"
"3385",2018-05-27,3.803,107.91,"2018","5","27","1","0","0","0"
"3386",2018-05-28,3.803,107.92,"2018","5","28","1","0","0","0"
"3387",2018-05-29,3.803,107.93,"2018","5","29","1","0","0","0"
"3388",2018-05-30,3.803,107.94,"2018","5","30","1","0","0","0"
"3389",2018-05-31,3.803,107.95,"2018","5","31","1","0","0","0"
"3390",2018-06-01,1.143,107.96,"2018","6","1","1","0","0","0"
"3391",2018-06-02,1.143,107.97,"2018","6","2","1","0","0","0"
"3392",2018-06-03,1.143,107.98,"2018","6","3","1","0","0","0"
"3393",2018-06-04,1.143,107.99,"2018","6","4","1","0","0","0"
"3394",2018-06-05,1.143,108,"2018","6","5","1","0","0","0"
"3395",2018-06-06,1.143,108.01,"2018","6","6","1","0","0","0"
"3396",2018-06-07,1.143,108.02,"2018","6","7","1","0","0","0"
"3397",2018-06-08,1.143,108.03,"2018","6","8","1","0","0","0"
"3398",2018-06-09,1.143,108.04,"2018","6","9","1","0","0","0"
"3399",2018-06-10,1.143,108.05,"2018","6","10","1","0","0","0"
"3400",2018-06-11,1.143,108.06,"2018","6","11","1","0","0","0"
"3401",2018-06-12,1.143,108.09,"2018","6","12","1","0","0","0"
"3402",2018-06-13,1.143,108.1,"2018","6","13","1","0","0","0"
"3403",2018-06-14,1.143,108.11,"2018","6","14","1","0","0","0"
"3404",2018-06-15,1.143,108.12,"2018","6","15","1","0","0","0"
"3405",2018-06-16,1.143,108.13,"2018","6","16","1","0","0","0"
"3406",2018-06-17,1.143,108.14,"2018","6","17","1","0","0","0"
"3407",2018-06-18,1.143,108.15,"2018","6","18","1","0","0","0"
"3408",2018-06-19,1.143,108.16,"2018","6","19","1","0","0","0"
"3409",2018-06-20,1.143,108.17,"2018","6","20","1","0","0","0"
"3410",2018-06-21,1.143,108.18,"2018","6","21","0","1","0","0"
"3411",2018-06-22,1.143,108.19,"2018","6","22","0","1","0","0"
"3412",2018-06-23,1.143,108.2,"2018","6","23","0","1","0","0"
"3413",2018-06-24,1.143,108.21,"2018","6","24","0","1","0","0"
"3414",2018-06-25,1.143,108.22,"2018","6","25","0","1","0","0"
"3415",2018-06-26,1.143,108.23,"2018","6","26","0","1","0","0"
"3416",2018-06-27,1.143,108.24,"2018","6","27","0","1","0","0"
"3417",2018-06-28,1.143,108.24,"2018","6","28","0","1","0","0"
"3418",2018-06-29,1.143,108.25,"2018","6","29","0","1","0","0"
"3419",2018-06-30,1.143,108.25,"2018","6","30","0","1","0","0"
"3420",2018-07-01,0.466,108.26,"2018","7","1","0","1","0","0"
"3421",2018-07-02,0.466,108.27,"2018","7","2","0","1","0","0"
"3422",2018-07-03,0.466,108.28,"2018","7","3","0","1","0","0"
"3423",2018-07-04,0.466,108.29,"2018","7","4","0","1","0","0"
"3424",2018-07-05,0.466,108.3,"2018","7","5","0","1","0","0"
"3425",2018-07-06,0.466,108.31,"2018","7","6","0","1","0","0"
"3426",2018-07-07,0.466,108.32,"2018","7","7","0","1","0","0"
"3427",2018-07-08,0.466,108.33,"2018","7","8","0","1","0","0"
"3428",2018-07-09,0.466,108.34,"2018","7","9","0","1","0","0"
"3429",2018-07-10,0.466,108.35,"2018","7","10","0","1","0","0"
"3430",2018-07-11,0.466,108.36,"2018","7","11","0","1","0","0"
"3431",2018-07-12,0.466,108.37,"2018","7","12","0","1","0","0"
"3432",2018-07-13,0.466,108.38,"2018","7","13","0","1","0","0"
"3433",2018-07-14,0.466,108.39,"2018","7","14","0","1","0","0"
"3434",2018-07-15,0.466,108.4,"2018","7","15","0","1","0","0"
"3435",2018-07-16,0.466,108.41,"2018","7","16","0","1","0","0"
"3436",2018-07-17,0.466,108.42,"2018","7","17","0","1","0","0"
"3437",2018-07-18,0.466,108.43,"2018","7","18","0","1","0","0"
"3438",2018-07-19,0.466,108.44,"2018","7","19","0","1","0","0"
"3439",2018-07-20,0.466,108.45,"2018","7","20","0","1","0","0"
"3440",2018-07-21,0.466,108.46,"2018","7","21","0","1","0","0"
"3441",2018-07-22,0.466,108.47,"2018","7","22","0","1","0","0"
"3442",2018-07-23,0.466,108.48,"2018","7","23","0","1","0","0"
"3443",2018-07-24,0.466,108.49,"2018","7","24","0","1","0","0"
"3444",2018-07-25,0.466,108.5,"2018","7","25","0","1","0","0"
"3445",2018-07-26,0.466,108.51,"2018","7","26","0","1","0","0"
"3446",2018-07-27,0.466,108.52,"2018","7","27","0","1","0","0"
"3447",2018-07-28,0.466,108.53,"2018","7","28","0","1","0","0"
"3448",2018-07-29,0.466,108.54,"2018","7","29","0","1","0","0"
"3449",2018-07-30,0.466,108.55,"2018","7","30","0","1","0","0"
"3450",2018-07-31,0.466,108.56,"2018","7","31","0","1","0","0"
"3451",2018-08-01,3.005,108.59,"2018","8","1","0","1","0","0"
"3452",2018-08-02,3.005,108.6,"2018","8","2","0","1","0","0"
"3453",2018-08-03,3.005,108.61,"2018","8","3","0","1","0","0"
"3454",2018-08-04,3.005,108.62,"2018","8","4","0","1","0","0"
"3455",2018-08-05,3.005,108.63,"2018","8","5","0","1","0","0"
"3456",2018-08-06,3.005,108.64,"2018","8","6","0","1","0","0"
"3457",2018-08-07,3.005,108.65,"2018","8","7","0","1","0","0"
"3458",2018-08-08,3.005,108.66,"2018","8","8","0","1","0","0"
"3459",2018-08-09,3.005,108.67,"2018","8","9","0","1","0","0"
"3460",2018-08-10,3.005,108.68,"2018","8","10","0","1","0","0"
"3461",2018-08-11,3.005,108.69,"2018","8","11","0","1","0","0"
"3462",2018-08-12,3.005,108.7,"2018","8","12","0","1","0","0"
"3463",2018-08-13,3.005,108.71,"2018","8","13","0","1","0","0"
"3464",2018-08-14,3.005,108.72,"2018","8","14","0","1","0","0"
"3465",2018-08-15,3.005,108.73,"2018","8","15","0","1","0","0"
"3466",2018-08-16,3.005,108.74,"2018","8","16","0","1","0","0"
"3467",2018-08-17,3.005,108.75,"2018","8","17","0","1","0","0"
"3468",2018-08-18,3.005,108.76,"2018","8","18","0","1","0","0"
"3469",2018-08-19,3.005,108.76,"2018","8","19","0","1","0","0"
"3470",2018-08-20,3.005,108.77,"2018","8","20","0","1","0","0"
"3471",2018-08-21,3.005,108.77,"2018","8","21","0","1","0","0"
"3472",2018-08-22,3.005,108.78,"2018","8","22","0","1","0","0"
"3473",2018-08-23,3.005,108.79,"2018","8","23","0","1","0","0"
"3474",2018-08-24,3.005,108.8,"2018","8","24","0","1","0","0"
"3475",2018-08-25,3.005,108.81,"2018","8","25","0","1","0","0"
"3476",2018-08-26,3.005,108.82,"2018","8","26","0","1","0","0"
"3477",2018-08-27,3.005,108.83,"2018","8","27","0","1","0","0"
"3478",2018-08-28,3.005,108.84,"2018","8","28","0","1","0","0"
"3479",2018-08-29,3.005,108.85,"2018","8","29","0","1","0","0"
"3480",2018-08-30,3.005,108.86,"2018","8","30","0","1","0","0"
"3481",2018-08-31,3.005,108.87,"2018","8","31","0","1","0","0"
"3482",2018-09-01,1.454,108.88,"2018","9","1","0","1","0","0"
"3483",2018-09-02,1.454,108.89,"2018","9","2","0","1","0","0"
"3484",2018-09-03,1.454,108.9,"2018","9","3","0","1","0","0"
"3485",2018-09-04,1.454,108.91,"2018","9","4","0","1","0","0"
"3486",2018-09-05,1.454,108.92,"2018","9","5","0","1","0","0"
"3487",2018-09-06,1.454,108.93,"2018","9","6","0","1","0","0"
"3488",2018-09-07,1.454,108.94,"2018","9","7","0","1","0","0"
"3489",2018-09-08,1.454,108.95,"2018","9","8","0","1","0","0"
"3490",2018-09-09,1.454,108.96,"2018","9","9","0","1","0","0"
"3491",2018-09-10,1.454,108.97,"2018","9","10","0","1","0","0"
"3492",2018-09-11,1.454,108.98,"2018","9","11","0","1","0","0"
"3493",2018-09-12,1.454,108.99,"2018","9","12","0","1","0","0"
"3494",2018-09-13,1.454,109,"2018","9","13","0","1","0","0"
"3495",2018-09-14,1.454,109.01,"2018","9","14","0","1","0","0"
"3496",2018-09-15,1.454,109.02,"2018","9","15","0","1","0","0"
"3497",2018-09-16,1.454,109.03,"2018","9","16","0","1","0","0"
"3498",2018-09-17,1.454,109.04,"2018","9","17","0","1","0","0"
"3499",2018-09-18,1.454,109.05,"2018","9","18","0","1","0","0"
"3500",2018-09-19,1.454,109.06,"2018","9","19","0","1","0","0"
"3501",2018-09-20,1.454,109.09,"2018","9","20","0","1","0","0"
"3502",2018-09-21,1.454,109.1,"2018","9","21","0","0","1","0"
"3503",2018-09-22,1.454,109.11,"2018","9","22","0","0","1","0"
"3504",2018-09-23,1.454,109.12,"2018","9","23","0","0","1","0"
"3505",2018-09-24,1.454,109.13,"2018","9","24","0","0","1","0"
"3506",2018-09-25,1.454,109.14,"2018","9","25","0","0","1","0"
"3507",2018-09-26,1.454,109.15,"2018","9","26","0","0","1","0"
"3508",2018-09-27,1.454,109.16,"2018","9","27","0","0","1","0"
"3509",2018-09-28,1.454,109.17,"2018","9","28","0","0","1","0"
"3510",2018-09-29,1.454,109.18,"2018","9","29","0","0","1","0"
"3511",2018-09-30,1.454,109.19,"2018","9","30","0","0","1","0"
"3512",2018-10-01,2.902,109.2,"2018","10","1","0","0","1","0"
"3513",2018-10-02,2.902,109.21,"2018","10","2","0","0","1","0"
"3514",2018-10-03,2.902,109.22,"2018","10","3","0","0","1","0"
"3515",2018-10-04,2.902,109.23,"2018","10","4","0","0","1","0"
"3516",2018-10-05,2.902,109.24,"2018","10","5","0","0","1","0"
"3517",2018-10-06,2.902,109.25,"2018","10","6","0","0","1","0"
"3518",2018-10-07,2.902,109.26,"2018","10","7","0","0","1","0"
"3519",2018-10-08,2.902,109.27,"2018","10","8","0","0","1","0"
"3520",2018-10-09,2.902,109.28,"2018","10","9","0","0","1","0"
"3521",2018-10-10,2.902,109.28,"2018","10","10","0","0","1","0"
"3522",2018-10-11,2.902,109.29,"2018","10","11","0","0","1","0"
"3523",2018-10-12,2.902,109.29,"2018","10","12","0","0","1","0"
"3524",2018-10-13,2.902,109.3,"2018","10","13","0","0","1","0"
"3525",2018-10-14,2.902,109.31,"2018","10","14","0","0","1","0"
"3526",2018-10-15,2.902,109.32,"2018","10","15","0","0","1","0"
"3527",2018-10-16,2.902,109.33,"2018","10","16","0","0","1","0"
"3528",2018-10-17,2.902,109.34,"2018","10","17","0","0","1","0"
"3529",2018-10-18,2.902,109.35,"2018","10","18","0","0","1","0"
"3530",2018-10-19,2.902,109.36,"2018","10","19","0","0","1","0"
"3531",2018-10-20,2.902,109.37,"2018","10","20","0","0","1","0"
"3532",2018-10-21,2.902,109.38,"2018","10","21","0","0","1","0"
"3533",2018-10-22,2.902,109.39,"2018","10","22","0","0","1","0"
"3534",2018-10-23,2.902,109.4,"2018","10","23","0","0","1","0"
"3535",2018-10-24,2.902,109.41,"2018","10","24","0","0","1","0"
"3536",2018-10-25,2.902,109.42,"2018","10","25","0","0","1","0"
"3537",2018-10-26,2.902,109.43,"2018","10","26","0","0","1","0"
"3538",2018-10-27,2.902,109.44,"2018","10","27","0","0","1","0"
"3539",2018-10-28,2.902,109.45,"2018","10","28","0","0","1","0"
"3540",2018-10-29,2.902,109.46,"2018","10","29","0","0","1","0"
"3541",2018-10-30,2.902,109.47,"2018","10","30","0","0","1","0"
"3542",2018-10-31,2.902,109.48,"2018","10","31","0","0","1","0"
"3543",2018-11-01,5.376,109.49,"2018","11","1","0","0","1","0"
"3544",2018-11-02,5.376,109.5,"2018","11","2","0","0","1","0"
"3545",2018-11-03,5.376,109.51,"2018","11","3","0","0","1","0"
"3546",2018-11-04,5.376,109.52,"2018","11","4","0","0","1","0"
"3547",2018-11-05,5.376,109.53,"2018","11","5","0","0","1","0"
"3548",2018-11-06,5.376,109.54,"2018","11","6","0","0","1","0"
"3549",2018-11-07,5.376,109.55,"2018","11","7","0","0","1","0"
"3550",2018-11-08,5.376,109.56,"2018","11","8","0","0","1","0"
"3551",2018-11-09,5.376,109.59,"2018","11","9","0","0","1","0"
"3552",2018-11-10,5.376,109.6,"2018","11","10","0","0","1","0"
"3553",2018-11-11,5.376,109.61,"2018","11","11","0","0","1","0"
"3554",2018-11-12,5.376,109.62,"2018","11","12","0","0","1","0"
"3555",2018-11-13,5.376,109.63,"2018","11","13","0","0","1","0"
"3556",2018-11-14,5.376,109.64,"2018","11","14","0","0","1","0"
"3557",2018-11-15,5.376,109.65,"2018","11","15","0","0","1","0"
"3558",2018-11-16,5.376,109.66,"2018","11","16","0","0","1","0"
"3559",2018-11-17,5.376,109.67,"2018","11","17","0","0","1","0"
"3560",2018-11-18,5.376,109.68,"2018","11","18","0","0","1","0"
"3561",2018-11-19,5.376,109.69,"2018","11","19","0","0","1","0"
"3562",2018-11-20,5.376,109.7,"2018","11","20","0","0","1","0"
"3563",2018-11-21,5.376,109.71,"2018","11","21","0","0","1","0"
"3564",2018-11-22,5.376,109.72,"2018","11","22","0","0","1","0"
"3565",2018-11-23,5.376,109.73,"2018","11","23","0","0","1","0"
"3566",2018-11-24,5.376,109.74,"2018","11","24","0","0","1","0"
"3567",2018-11-25,5.376,109.75,"2018","11","25","0","0","1","0"
"3568",2018-11-26,5.376,109.76,"2018","11","26","0","0","1","0"
"3569",2018-11-27,5.376,109.77,"2018","11","27","0","0","1","0"
"3570",2018-11-28,5.376,109.78,"2018","11","28","0","0","1","0"
"3571",2018-11-29,5.376,109.79,"2018","11","29","0","0","1","0"
"3572",2018-11-30,5.376,109.8,"2018","11","30","0","0","1","0"
"3573",2018-12-01,1.824,109.8,"2018","12","1","0","0","1","0"
"3574",2018-12-02,1.824,109.81,"2018","12","2","0","0","1","0"
"3575",2018-12-03,1.824,109.81,"2018","12","3","0","0","1","0"
"3576",2018-12-04,1.824,109.82,"2018","12","4","0","0","1","0"
"3577",2018-12-05,1.824,109.83,"2018","12","5","0","0","1","0"
"3578",2018-12-06,1.824,109.84,"2018","12","6","0","0","1","0"
"3579",2018-12-07,1.824,109.85,"2018","12","7","0","0","1","0"
"3580",2018-12-08,1.824,109.86,"2018","12","8","0","0","1","0"
"3581",2018-12-09,1.824,109.87,"2018","12","9","0","0","1","0"
"3582",2018-12-10,1.824,109.88,"2018","12","10","0","0","1","0"
"3583",2018-12-11,1.824,109.89,"2018","12","11","0","0","1","0"
"3584",2018-12-12,1.824,109.9,"2018","12","12","0","0","1","0"
"3585",2018-12-13,1.824,109.91,"2018","12","13","0","0","1","0"
"3586",2018-12-14,1.824,109.92,"2018","12","14","0","0","1","0"
"3587",2018-12-15,1.824,109.93,"2018","12","15","0","0","1","0"
"3588",2018-12-16,1.824,109.94,"2018","12","16","0","0","1","0"
"3589",2018-12-17,1.824,109.95,"2018","12","17","0","0","1","0"
"3590",2018-12-18,1.824,109.96,"2018","12","18","0","0","1","0"
"3591",2018-12-19,1.824,109.97,"2018","12","19","0","0","1","0"
"3592",2018-12-20,1.824,109.98,"2018","12","20","0","0","1","0"
"3593",2018-12-21,1.824,109.99,"2018","12","21","0","0","0","1"
"3594",2018-12-22,1.824,110,"2018","12","22","0","0","0","1"
"3595",2018-12-23,1.824,110.01,"2018","12","23","0","0","0","1"
"3596",2018-12-24,1.824,110.02,"2018","12","24","0","0","0","1"
"3597",2018-12-25,1.824,110.03,"2018","12","25","0","0","0","1"
"3598",2018-12-26,1.824,110.04,"2018","12","26","0","0","0","1"
"3599",2018-12-27,1.824,110.05,"2018","12","27","0","0","0","1"
"3600",2018-12-28,1.824,110.06,"2018","12","28","0","0","0","1"
"3601",2018-12-29,1.824,110.09,"2018","12","29","0","0","0","1"
"3602",2018-12-30,1.824,110.1,"2018","12","30","0","0","0","1"
"3603",2018-12-31,1.824,110.11,"2018","12","31","0","0","0","1"
"3604",2019-01-01,2.242,110.12,"2019","1","1","0","0","0","0"
"3605",2019-01-02,2.242,110.13,"2019","1","2","0","0","0","0"
"3606",2019-01-03,2.242,110.14,"2019","1","3","0","0","0","0"
"3607",2019-01-04,2.242,110.15,"2019","1","4","0","0","0","0"
"3608",2019-01-05,2.242,110.16,"2019","1","5","0","0","0","0"
"3609",2019-01-06,2.242,110.17,"2019","1","6","0","0","0","0"
"3610",2019-01-07,2.242,110.18,"2019","1","7","0","0","0","0"
"3611",2019-01-08,2.242,110.19,"2019","1","8","0","0","0","0"
"3612",2019-01-09,2.242,110.2,"2019","1","9","0","0","0","0"
"3613",2019-01-10,2.242,110.21,"2019","1","10","0","0","0","0"
"3614",2019-01-11,2.242,110.22,"2019","1","11","0","0","0","0"
"3615",2019-01-12,2.242,110.23,"2019","1","12","0","0","0","0"
"3616",2019-01-13,2.242,110.24,"2019","1","13","0","0","0","0"
"3617",2019-01-14,2.242,110.25,"2019","1","14","0","0","0","0"
"3618",2019-01-15,2.242,110.26,"2019","1","15","0","0","0","0"
"3619",2019-01-16,2.242,110.27,"2019","1","16","0","0","0","0"
"3620",2019-01-17,2.242,110.28,"2019","1","17","0","0","0","0"
"3621",2019-01-18,2.242,110.29,"2019","1","18","0","0","0","0"
"3622",2019-01-19,2.242,110.3,"2019","1","19","0","0","0","0"
"3623",2019-01-20,2.242,110.31,"2019","1","20","0","0","0","0"
"3624",2019-01-21,2.242,110.32,"2019","1","21","0","0","0","0"
"3625",2019-01-22,2.242,110.32,"2019","1","22","0","0","0","0"
"3626",2019-01-23,2.242,110.33,"2019","1","23","0","0","0","0"
"3627",2019-01-24,2.242,110.33,"2019","1","24","0","0","0","0"
"3628",2019-01-25,2.242,110.34,"2019","1","25","0","0","0","0"
"3629",2019-01-26,2.242,110.35,"2019","1","26","0","0","0","0"
"3630",2019-01-27,2.242,110.36,"2019","1","27","0","0","0","0"
"3631",2019-01-28,2.242,110.37,"2019","1","28","0","0","0","0"
"3632",2019-01-29,2.242,110.38,"2019","1","29","0","0","0","0"
"3633",2019-01-30,2.242,110.39,"2019","1","30","0","0","0","0"
"3634",2019-01-31,2.242,110.4,"2019","1","31","0","0","0","0"
"3635",2019-02-01,1.822,110.41,"2019","2","1","0","0","0","0"
"3636",2019-02-02,1.822,110.42,"2019","2","2","0","0","0","0"
"3637",2019-02-03,1.822,110.43,"2019","2","3","0","0","0","0"
"3638",2019-02-04,1.822,110.44,"2019","2","4","0","0","0","0"
"3639",2019-02-05,1.822,110.45,"2019","2","5","0","0","0","0"
"3640",2019-02-06,1.822,110.46,"2019","2","6","0","0","0","0"
"3641",2019-02-07,1.822,110.47,"2019","2","7","0","0","0","0"
"3642",2019-02-08,1.822,110.48,"2019","2","8","0","0","0","0"
"3643",2019-02-09,1.822,110.49,"2019","2","9","0","0","0","0"
"3644",2019-02-10,1.822,110.5,"2019","2","10","0","0","0","0"
"3645",2019-02-11,1.822,110.51,"2019","2","11","0","0","0","0"
"3646",2019-02-12,1.822,110.52,"2019","2","12","0","0","0","0"
"3647",2019-02-13,1.822,110.53,"2019","2","13","0","0","0","0"
"3648",2019-02-14,1.822,110.54,"2019","2","14","0","0","0","0"
"3649",2019-02-15,1.822,110.55,"2019","2","15","0","0","0","0"
"3650",2019-02-16,1.822,110.56,"2019","2","16","0","0","0","0"
"3651",2019-02-17,1.822,110.59,"2019","2","17","0","0","0","0"
"3652",2019-02-18,1.822,110.6,"2019","2","18","0","0","0","0"
"3653",2019-02-19,1.822,110.61,"2019","2","19","0","0","0","0"
"3654",2019-02-20,1.822,110.62,"2019","2","20","0","0","0","0"
"3655",2019-02-21,1.822,110.63,"2019","2","21","0","0","0","0"
"3656",2019-02-22,1.822,110.64,"2019","2","22","0","0","0","0"
"3657",2019-02-23,1.822,110.65,"2019","2","23","0","0","0","0"
"3658",2019-02-24,1.822,110.66,"2019","2","24","0","0","0","0"
"3659",2019-02-25,1.822,110.67,"2019","2","25","0","0","0","0"
"3660",2019-02-26,1.822,110.68,"2019","2","26","0","0","0","0"
"3661",2019-02-27,1.822,110.69,"2019","2","27","0","0","0","0"
"3662",2019-02-28,1.822,110.7,"2019","2","28","0","0","0","0"
"3663",2019-03-01,1.041,110.71,"2019","3","1","0","0","0","0"
"3664",2019-03-02,1.041,110.72,"2019","3","2","0","0","0","0"
"3665",2019-03-03,1.041,110.73,"2019","3","3","0","0","0","0"
"3666",2019-03-04,1.041,110.74,"2019","3","4","0","0","0","0"
"3667",2019-03-05,1.041,110.75,"2019","3","5","0","0","0","0"
"3668",2019-03-06,1.041,110.76,"2019","3","6","0","0","0","0"
"3669",2019-03-07,1.041,110.77,"2019","3","7","0","0","0","0"
"3670",2019-03-08,1.041,110.78,"2019","3","8","0","0","0","0"
"3671",2019-03-09,1.041,110.79,"2019","3","9","0","0","0","0"
"3672",2019-03-10,1.041,110.8,"2019","3","10","0","0","0","0"
"3673",2019-03-11,1.041,110.81,"2019","3","11","0","0","0","0"
"3674",2019-03-12,1.041,110.82,"2019","3","12","0","0","0","0"
"3675",2019-03-13,1.041,110.83,"2019","3","13","0","0","0","0"
"3676",2019-03-14,1.041,110.84,"2019","3","14","0","0","0","0"
"3677",2019-03-15,1.041,110.84,"2019","3","15","0","0","0","0"
"3678",2019-03-16,1.041,110.85,"2019","3","16","0","0","0","0"
"3679",2019-03-17,1.041,110.85,"2019","3","17","0","0","0","0"
"3680",2019-03-18,1.041,110.86,"2019","3","18","0","0","0","0"
"3681",2019-03-19,1.041,110.87,"2019","3","19","0","0","0","0"
"3682",2019-03-20,1.041,110.88,"2019","3","20","0","0","0","0"
"3683",2019-03-21,1.041,110.89,"2019","3","21","1","0","0","0"
"3684",2019-03-22,1.041,110.9,"2019","3","22","1","0","0","0"
"3685",2019-03-23,1.041,110.91,"2019","3","23","1","0","0","0"
"3686",2019-03-24,1.041,110.92,"2019","3","24","1","0","0","0"
"3687",2019-03-25,1.041,110.93,"2019","3","25","1","0","0","0"
"3688",2019-03-26,1.041,110.94,"2019","3","26","1","0","0","0"
"3689",2019-03-27,1.041,110.95,"2019","3","27","1","0","0","0"
"3690",2019-03-28,1.041,110.96,"2019","3","28","1","0","0","0"
