"","Date","Rainfall_Gallicano","Rainfall_Pontetetto","Rainfall_Monte_Serra","Rainfall_Orentano","Rainfall_Borgo_a_Mozzano","Rainfall_Piaggione","Rainfall_Calavorno","Rainfall_Croce_Arcana","Rainfall_Tereglio_Coreglia_Antelminelli","Rainfall_Fabbriche_di_Vallico","Temperature_Orentano","Temperature_Monte_Serra","Temperature_Ponte_a_Moriano","Temperature_Lucca_Orto_Botanico","Volume_POL","Volume_CC1","Volume_CC2","Volume_CSA","Volume_CSAL","Hydrometry_Monte_S_Quirico","Hydrometry_Piaggione","CoS","DIEC","LT2","PAG","SAL"
"4775",2019-01-27,0,0.2,2.4,0,0,0,0,0,3.2,0,4.25,3.35,0,5.3,-6627.108065,-16125.74361,-10695.8448,-5887.946774,-3063.137097,0.15,-0.99,-5.76,-4.65,-12.81,-1.85,-5.57
"4776",2019-01-28,43.6,4.2,6.4,7.6,31.4,28.6,47,0.2,0,41.8,7.25,1.85,0,6.9,-6975.903226,-16974.46695,-11258.784,-6197.83871,-3224.354839,0.3,-0.95,-5.67,-4.6,-12.78,-1.77,-5.51
"4777",2019-01-29,0,0,0,0,0,0.6,0,0.2,0.6,1.2,5.15,1.9,0,5.6,-6975.903226,-16974.46695,-11258.784,-6197.83871,-3224.354839,0.24,-0.97,-5.72,-4.51,-12.85,-1.78,-5.49
"4778",2019-01-30,0.2,0.2,0,0,0,0,0.2,0,14,0.2,1.8,-1.2,0,2.55,-6975.903226,-16974.46695,-11258.784,-6197.83871,-3224.354839,0.21,-0.97,-5.65,-4.57,-12.81,-1.77,-5.58
"4779",2019-01-31,4.4,12.2,0,11.4,4.2,9.6,3.4,10.2,98.8,6.2,1.65,1.1,0,2.45,-6975.903226,-16974.46695,-11258.784,-6197.83871,-3224.354839,0.22,-0.96,-5.6,-4.53,-12.83,-1.62,-5.56
"4780",2019-02-01,29.2,34.2,38.2,32,33.8,30.8,32.2,0,56.6,41.6,8.8,6.4,0,8.8,-6474.235714,-16422.76461,-10885.536,-5956.035714,-3665.142857,0.59,0.03,-5.61,-4.42,-12.78,-1,-5.52
"4781",2019-02-02,134.8,39.4,25,21.8,116.2,63.4,81.4,41.4,7,163.8,10.1,5.3,0,10.15,-6474.235714,-16422.76461,-10885.536,-5956.035714,-3665.142857,1.87,3.69,-5.37,-2.41,-12.77,-0.43,-5.34
"4782",2019-02-03,13.8,8.2,18.6,16,16.2,13,15.4,1.6,0,21.8,8.9,3.2,0,8.6,-6150.523929,-15601.62638,-10341.2592,-5658.233929,-3481.885714,0.99,1.2,-5.23,-2.51,-12.83,-0.65,-5.09
"4783",2019-02-04,1.8,3.4,3.6,2.6,8.4,6.6,7.2,9.2,0,6,7.35,4.25,0,8.3,-6474.235714,-16422.76461,-10885.536,-5956.035714,-3665.142857,0.67,0.22,-5.29,-2.71,-12.95,-0.73,-5.07
"4784",2019-02-05,0,0,0,0,0,0,0.2,0.6,0,0,6.1,5.6,0,6.2,-6474.235714,-16422.76461,-10885.536,-5956.035714,-3665.142857,0.54,-0.25,-5.39,-3.01,-12.96,-1.05,-5.02
"4785",2019-02-06,0,0.2,0,0.2,0,0,0,1.6,0,0,8.3,6.85,0,8.75,-6474.235714,-16422.76461,-10885.536,-5956.035714,-3665.142857,0.46,-0.64,-5.29,-3.28,-12.95,-1.2,-4.91
"4786",2019-02-07,0,0,0,0,0,0,0.2,5.4,0,0,6.2,5.55,0,6.2,-6474.235714,-16422.76461,-10885.536,-5956.035714,-3665.142857,0.39,-0.73,-5.19,-3.48,-12.93,-1.3,-4.97
"4787",2019-02-08,0,0,1.4,0.4,0,0,0,0,0,0,8.7,5.9,0,9.15,-6474.235714,-16422.76461,-10885.536,-5956.035714,-3665.142857,0.35,-0.77,-5.14,-3.71,-12.93,-1.4,-5.03
"4788",2019-02-09,0,0,0,0,0,0,0,0,9.8,0,5,4.6,0,5.85,-6474.235714,-16422.76461,-10885.536,-5956.035714,-3665.142857,0.35,-0.8,-5.14,-3.79,-12.94,-1.49,-5
"4789",2019-02-10,2,2,3.8,0.8,1.6,1,0.8,0,3.6,2.4,9.8,5.35,0,10.45,-6150.523929,-15601.62638,-10341.2592,-5658.233929,-3481.885714,0.32,-0.83,-5.11,-3.83,-12.89,-1.52,-5.04
"4790",2019-02-11,6.6,1.8,0.8,0.6,4,2.6,7.4,4.4,0,12.4,11.05,5.55,0,10.15,-6474.235714,-16422.76461,-10885.536,-5956.035714,-3665.142857,0.35,-0.83,-5.04,-3.86,-12.86,-1.53,-5.02
"4791",2019-02-12,0,0,0,0,0,0,0,0,0,0,6.85,5.05,0,8.15,-6474.235714,-16422.76461,-10885.536,-5956.035714,-3665.142857,0.34,-0.86,-5.08,-3.9,-12.96,-1.61,-5.16
"4792",2019-02-13,0,0,0,0,0,0,0,0,0,0,6.75,5.65,0,6.95,-6474.235714,-16422.76461,-10885.536,-5956.035714,-3665.142857,0.28,-0.87,-5.14,-3.94,-13.02,-1.66,-5.21
"4793",2019-02-14,0,0,0,0,0,0,0,0,0,0,7.75,8.7,0,8.15,-6474.235714,-16422.76461,-10885.536,-5956.035714,-3665.142857,0.27,-0.87,-5.16,-3.96,-13.01,-1.69,-5.22
"4794",2019-02-15,0,0,0,0.2,0,0,0,0,0,0,8.2,11,0,9.3,-6474.235714,-16422.76461,-10885.536,-5956.035714,-3665.142857,0.27,-0.88,-5.13,-3.97,-12.99,-1.73,-5.14
"4795",2019-02-16,0,0,0,0,0,0,0,0,0,0,9.15,9.65,0,10.2,-6474.235714,-16422.76461,-10885.536,-5956.035714,-3665.142857,0.25,-0.89,-5.17,-4,-12.98,-1.76,-5.19
"4796",2019-02-17,0,0,0,0,0,0,0,0,0,0,6.9,7.75,0,8.1,-6150.523929,-15601.62638,-10341.2592,-5658.233929,-3481.885714,0.23,-0.9,-5.18,-4.01,-12.96,-1.78,-5.25
"4797",2019-02-18,0,0,0,0,0,0,0,0,0,0,7.65,6,0,9.5,-6474.235714,-16422.76461,-10885.536,-5956.035714,-3665.142857,0.23,-0.9,-5.13,-4.01,-12.93,-1.76,-5.25
"4798",2019-02-19,0,0,0,0,0,0,0,0,0,0,7.45,3.7,0,8.65,-6474.235714,-16422.76461,-10885.536,-5956.035714,-3665.142857,0.27,-0.9,-5.11,-4.02,-12.91,-1.76,-5.3
"4799",2019-02-20,0,0,0,0,0,0,0,0,0,0,9.2,6.25,0,10.5,-6474.235714,-16422.76461,-10885.536,-5956.035714,-3665.142857,0.22,-0.93,-5.13,-4.04,-12.92,-1.82,-5.28
"4800",2019-02-21,0,0,0,0.2,0,0,0,0,0,0,7.6,6.35,0,8.55,-6474.235714,-16422.76461,-10885.536,-5956.035714,-3665.142857,0.21,-0.91,-5.2,-4.04,-12.93,-1.9,-5.37
"4801",2019-02-22,0,0.2,0,0,0,0,0,0,0.2,0,10.05,8.05,0,11,-6474.235714,-16422.76461,-10885.536,-5956.035714,-3665.142857,0.22,-0.92,-5.23,-4.05,-12.91,-1.87,-5.35
"4802",2019-02-23,0,0,0,0,0,0,0,0,0,0,6.5,4.2,0,7.65,-6474.235714,-16422.76461,-10885.536,-5956.035714,-3665.142857,0.2,-0.91,-5.27,-4.07,-12.94,-1.9,-5.39
"4803",2019-02-24,0,0,0,0,0,0,0,0,0,0,8.1,3.6,0,7.6,-6150.523929,-15601.62638,-10341.2592,-5658.233929,-3481.885714,0.2,-0.91,-5.32,-4.08,-12.95,-1.91,-5.34
"4804",2019-02-25,0,0,0,0,0,0,0,0,0,0,9.1,8.05,0,10.5,-6474.235714,-16422.76461,-10885.536,-5956.035714,-3665.142857,0.2,-0.91,-5.32,-4.08,-12.93,-1.91,-5.35
"4805",2019-02-26,0,0,0,0,0,0,0,0,0,0,12.2,10.75,0,12,-6474.235714,-16422.76461,-10885.536,-5956.035714,-3665.142857,0.18,-0.92,-5.32,-4.09,-12.9,-1.92,-5.38
"4806",2019-02-27,0,0,0,0,0,0,0,0,0,0,11.1,13.85,0,11.75,-6474.235714,-16422.76461,-10885.536,-5956.035714,-3665.142857,0.19,-0.92,-5.32,-4.09,-12.87,-1.94,-5.38
"4807",2019-02-28,0,0,0,0,0,0,0,0,0,0,10.4,8.6,0,11.25,-6474.235714,-16422.76461,-10885.536,-5956.035714,-3665.142857,0.19,-0.91,-5.36,-4.1,-12.85,-1.95,-5.39
"4808",2019-03-01,0,0,0,0,0,0,0,0,0,0,8.6,5.4,0,10.3,-6916.158065,-16140.99087,-9702.72,-5922.483871,-3500.774194,0.19,-0.9,-5.33,-4.1,-12.8,-1.94,-5.44
"4809",2019-03-02,0,0,0.4,0.4,0,0,0,0,0,0,10.1,8.65,0,9.75,-6916.158065,-16140.99087,-9702.72,-5922.483871,-3500.774194,0.18,-0.92,-5.39,-4.11,NA,-2,-5.53
"4810",2019-03-03,0,0,0,0,0,0,0,0,0.4,0,9.7,9.05,0,10.65,-6570.350161,-15333.94133,-9217.584,-5626.359677,-3325.735484,0.18,-0.92,-5.46,-4.12,NA,-2.01,-5.51
"4811",2019-03-04,0,0,0,0,0,0,0,0,0.2,0,10,7,0,10.8,-6916.158065,-16140.99087,-9702.72,-5922.483871,-3500.774194,0.17,-0.92,-5.44,-4.12,NA,-1.99,-5.43
"4812",2019-03-05,0,0.2,0.2,0,0.2,0.2,0.6,0,0,0.8,11.05,6.85,0,12.4,-6916.158065,-16140.99087,-9702.72,-5922.483871,-3500.774194,0.17,-0.91,-5.44,-4.12,NA,-2,-5.44
"4813",2019-03-06,0,0,0.2,0,0,0,0,0,2.6,0,10.75,7.7,0,11.55,-6916.158065,-16140.99087,-9702.72,-5922.483871,-3500.774194,0.18,-0.92,-5.48,-4.13,NA,-2.03,-5.46
"4814",2019-03-07,0.2,0,0,0,0,0,0,0,0,0.4,14.5,7.8,0,14.3,-6916.158065,-16140.99087,-9702.72,-5922.483871,-3500.774194,0.18,-0.91,-5.47,-4.14,NA,-2.02,-5.5
"4815",2019-03-08,3.2,1,0.4,0,4,2,2.8,0,0,3,11.65,7.5,0,11.85,-6916.158065,-16140.99087,-9702.72,-5922.483871,-3500.774194,0.18,-0.93,-5.49,-4.15,NA,-2.05,-5.5
"4816",2019-03-09,0,0,0.2,0,0,0,0,0,5.6,0.2,9,6.1,0,10.7,-6916.158065,-16140.99087,-9702.72,-5922.483871,-3500.774194,0.18,-0.93,-5.57,-4.16,NA,-2.08,-5.51
"4817",2019-03-10,0.2,0,0,0,0,0,0,0,1.4,1.2,11.05,7.15,0,12.75,-6570.350161,-15333.94133,-9217.584,-5626.359677,-3325.735484,0.17,-0.92,-5.54,-4.16,NA,-2.06,-5.54
"4818",2019-03-11,1.8,6.4,2,1.6,8,6.8,4.4,0,0,5.8,14.45,5.75,0,14.25,-6916.158065,-16140.99087,-9702.72,-5922.483871,-3500.774194,0.17,-0.92,-5.53,-4.15,NA,-2.03,-5.61
"4819",2019-03-12,0.8,0,0.6,0,1.8,0.6,0.6,2.4,16.4,1.8,7.25,5.5,0,9.55,-6916.158065,-16140.99087,-9702.72,-5922.483871,-3500.774194,0.18,-0.94,-5.75,-4.17,NA,-2.09,-5.58
"4820",2019-03-13,5.8,3.4,3,1.2,6.6,5.6,4.8,0,0,8.8,5.9,3.75,0,7.1,-6916.158065,-16140.99087,-9702.72,-5922.483871,-3500.774194,0.2,-0.9,-5.85,-4.16,NA,-2.04,-5.47
"4821",2019-03-14,19.4,18,13,10,27.2,21.8,22,0,0,24.2,7.65,5.75,0,8.65,-6916.158065,-16140.99087,-9702.72,-5922.483871,-3500.774194,0.21,-0.91,-5.94,-4.18,-12.71,-2,-5.49
"4822",2019-03-15,0,0,0,0,0,0,0,0,0,0,11.95,6.7,0,11.7,-6916.158065,-16140.99087,-9702.72,-5922.483871,-3500.774194,0.18,-0.92,-5.84,-4.2,-12.72,-2.07,-5.52
"4823",2019-03-16,0,0,0,0,0,0,0,0,0,0,12.4,10.1,0,12.8,-6916.158065,-16140.99087,-9702.72,-5922.483871,-3500.774194,0.17,-0.91,-5.81,-4.22,-12.75,-2.1,-5.55
"4824",2019-03-17,0,0,0,0,0,0,0,0,8.4,0,14.25,7.75,0,13.95,-6570.350161,-15333.94133,-9217.584,-5626.359677,-3325.735484,0.17,-0.92,-5.8,-4.23,-12.74,-2.11,-5.52
"4825",2019-03-18,4.6,1.4,1,0.6,2.6,0.8,5.8,0,0,7.2,12.15,6.65,0,13.75,-6916.158065,-16140.99087,-9702.72,-5922.483871,-3500.774194,0.17,-0.91,-5.73,-4.23,-12.72,-2.06,-5.49
"4826",2019-03-19,0,0,0.2,0,0.2,2.8,0,10.8,0,3.4,8.8,4.8,0,10.2,-6916.158065,-16140.99087,-9702.72,-5922.483871,-3500.774194,0.17,-0.92,-5.71,-4.24,-12.78,-2.1,-5.55
"4827",2019-03-20,0,0,0,0,0,0,0,8.4,0,0,9.3,5.25,0,10.45,-6916.158065,-16140.99087,-9702.72,-5922.483871,-3500.774194,0.16,-0.92,-5.74,-4.26,-12.82,-2.13,-5.65
"4828",2019-03-21,0,0,0,0,0,0,0,0,0,0,11.9,7,0,11.15,-6916.158065,-16140.99087,-9702.72,-5922.483871,-3500.774194,0.16,-0.94,-5.76,-4.26,-12.82,-2.15,-5.64
"4829",2019-03-22,0,0,0,0,0,0,0,0,0,0,12.55,10.8,0,14.15,-6916.158065,-16140.99087,-9702.72,-5922.483871,-3500.774194,0.15,-0.92,-5.75,-4.26,-12.81,-2.16,-5.54
"4830",2019-03-23,0,0,0,0,0,0,0,0,0,0,13.45,13.4,0,14.45,-6916.158065,-16140.99087,-9702.72,-5922.483871,-3500.774194,0.16,-0.94,-5.8,-4.27,-12.78,-2.17,-5.63
"4831",2019-03-24,0,0,0,0,0,0,0,0,0,0,13.65,12.85,0,13.95,-6570.350161,-15333.94133,-9217.584,-5626.359677,-3325.735484,0.16,-0.95,-5.83,-4.27,-12.77,-2.19,-5.59
"4832",2019-03-25,0,0,0,0,0,0,0,0,0.2,0,12.05,10,0,13.3,-6916.158065,-16140.99087,-9702.72,-5922.483871,-3500.774194,0.15,-0.95,-5.77,-4.27,-12.72,-2.17,-5.57
"4833",2019-03-26,0,0,0,0,0,0,0,17.8,0,0.6,10.45,4.7,0,12.3,-6916.158065,-16140.99087,-9702.72,-5922.483871,-3500.774194,0.15,-0.93,-5.72,-4.28,-12.75,-2.14,-5.57
"4834",2019-03-27,0,0,0,0,0,0,0,7,0,0,11,5.9,0,12.5,-6916.158065,-16140.99087,-9702.72,-5922.483871,-3500.774194,0.16,-0.93,-5.74,-4.29,-12.8,-2.2,-5.54
"4835",2019-03-28,0,0,0,0,0,0,0,0,0,0,11.15,6.95,0,11.1,-6916.158065,-16140.99087,-9702.72,-5922.483871,-3500.774194,0.17,-0.94,-5.8,-4.29,-12.81,-2.21,-5.67
"4836",2019-03-29,0,0,0,0,0,0,0,0,0,0,12.05,8.75,0,12.8,-6916.158065,-16140.99087,-9702.72,-5922.483871,-3500.774194,0.17,-0.95,-5.82,-4.3,-12.83,-2.23,-5.65
"4837",2019-03-30,0,0,0,0,0,0,0,0,0,0,10.8,10.1,0,11.9,-6916.158065,-16140.99087,-9702.72,-5922.483871,-3500.774194,0.15,-0.96,-5.89,-4.31,-12.79,-2.25,-5.68
"4838",2019-03-31,0,0,0,0,0,0,0,0,0,0,10.3,11.45,0,11.65,-6570.350161,-15333.94133,-9217.584,-5626.359677,-3325.735484,0.15,-0.96,-5.89,-4.31,-12.75,-2.24,-5.58
"4839",2019-04-01,0,0,0,0,0,0,0,0,0,0,13,13.45,0,14.2,-6045.66,-15873.63035,-8686.656,-5980.9,-3540.2,0.14,-0.97,-5.83,-4.32,-12.73,-2.24,-5.63
"4840",2019-04-02,0,0,0,0,0,0,0,0,20.8,0,12.8,10.15,0,13.7,-6045.66,-15873.63035,-8686.656,-5980.9,-3540.2,0.13,-1,-5.8,-4.33,-12.73,-2.25,-5.65
"4841",2019-04-03,0,0.8,0.6,0.6,3,2.4,2.4,0,32.8,0.8,11.2,6.85,0,12.3,-6045.66,-15873.63035,-8686.656,-5980.9,-3540.2,0.14,-0.96,-5.74,-4.34,-12.69,-2.15,-5.61
"4842",2019-04-04,39.2,4.2,9.8,13.8,22,19.6,19.8,4.8,0.2,29.4,12.15,4.95,0,12,-6045.66,-15873.63035,-8686.656,-5980.9,-3540.2,0.27,-0.87,-5.61,-4.32,-12.62,-2.1,-5.59
"4843",2019-04-05,37,22.2,27,25.4,36.6,25.2,23.8,7.8,0,25.2,9.7,4.65,0,10.6,-6045.66,-15873.63035,-8686.656,-5980.9,-3540.2,0.45,-0.62,-5.59,-4.19,-12.65,-2.09,-5.56
"4844",2019-04-06,0,0,0.2,0,0,0,0,0,0.2,0,9.9,6.9,0,11,-6045.66,-15873.63035,-8686.656,-5980.9,-3540.2,0.3,-0.98,-5.66,-4.3,-12.67,-2.11,-5.59
"4845",2019-04-07,0.4,0.2,0.2,0.2,0.2,0,0,0,0,0.4,9.75,6.75,0,11.8,-5743.377,-15079.94883,-8252.3232,-5681.855,-3363.19,0.25,-0.98,-5.66,-4.34,-12.67,-2.16,-5.57
"4846",2019-04-08,0.2,0.2,1.2,0,0.2,0.6,0.4,0,0,0.2,9.3,6.45,0,11.05,-6045.66,-15873.63035,-8686.656,-5980.9,-3540.2,0.2,-1,-5.61,-4.37,-12.69,-2.16,-5.6
"4847",2019-04-09,0,0,0,0,0,0,0,0,0.2,0,11.55,8.35,0,12.65,-6045.66,-15873.63035,-8686.656,-5980.9,-3540.2,0.19,-1,-5.57,-4.38,-12.69,-2.15,-5.51
"4848",2019-04-10,0,0,0,0.2,0,0,0,0.6,9.4,0,11.3,8.3,0,13.25,-6045.66,-15873.63035,-8686.656,-5980.9,-3540.2,0.19,-0.99,-5.54,-4.4,-12.68,-2.16,-5.51
"4849",2019-04-11,0.8,0,0,0,0,0,0,3.4,4,0,13.4,7.1,0,13.55,-6045.66,-15873.63035,-8686.656,-5980.9,-3540.2,0.21,-0.98,-5.5,-4.39,-12.69,-2.19,-5.57
"4850",2019-04-12,6.6,2.4,11,11.8,7.8,5,12,25,0,7,12.45,8.75,0,13.9,-6045.66,-15873.63035,-8686.656,-5980.9,-3540.2,0.22,-0.98,-5.47,-4.39,-12.7,-2.19,-5.56
"4851",2019-04-13,0.8,4.6,4.6,2.2,0.6,1.2,1.6,10.8,25,2.4,12.65,6.65,0,13.45,-6045.66,-15873.63035,-8686.656,-5980.9,-3540.2,0.2,-0.99,-5.52,-4.4,-12.72,-2.2,-5.54
"4852",2019-04-14,15.2,8.2,15.4,8.2,11.2,9.8,13.8,16.8,0,12.4,9.2,3.7,0,9.4,-5743.377,-15079.94883,-8252.3232,-5681.855,-3363.19,0.26,-0.96,-5.5,-4.39,-12.7,-2.06,-5.54
"4853",2019-04-15,2.8,12,24.6,23.8,8.6,9.4,7,10.4,0,2.6,11.25,7.9,0,12.4,-6045.66,-15873.63035,-8686.656,-5980.9,-3540.2,0.29,-0.98,-5.42,-4.4,-12.74,-1.93,-5.62
"4854",2019-04-16,0,0,0,0,0,0,0,0.2,0,0,12.9,9.05,0,13.3,-6045.66,-15873.63035,-8686.656,-5980.9,-3540.2,0.25,-0.99,-5.4,-4.41,-12.75,-2.01,-5.61
"4855",2019-04-17,0,0,0,0,0,0,0,0,0,0,13.25,10.5,0,14,-6045.66,-15873.63035,-8686.656,-5980.9,-3540.2,0.23,-0.99,-5.4,-4.41,-12.76,-2.05,-5.6
"4856",2019-04-18,0,0,0,0,0,0,0,0,0,0,13.9,13.45,0,15.65,-6045.66,-15873.63035,-8686.656,-5980.9,-3540.2,0.22,-1,-5.43,-4.42,-12.77,-2.09,-5.54
"4857",2019-04-19,0,0,0,0,0,0,0,0,0,0,15.5,12.35,0,16.55,-6045.66,-15873.63035,-8686.656,-5980.9,-3540.2,0.18,-1.04,-5.59,-4.43,-12.8,-2.14,-5.52
"4858",2019-04-20,0,0,0,0,0,0,0,0,0,0,14.45,13.2,0,16.2,-6045.66,-15873.63035,-8686.656,-5980.9,-3540.2,0.18,-1,-5.68,-4.39,-12.77,-2.19,NA
"4859",2019-04-21,0,0,0,0,0,0,0,0,9.2,0,16.6,14.15,0,18.25,-5743.377,-15079.94883,-8252.3232,-5681.855,-3363.19,0.18,-1.02,-5.6,-4.34,-12.72,-2.21,NA
"4860",2019-04-22,0,0,0,0,0,0,0,0.4,33,0,17.65,12.8,0,18.3,-6045.66,-15873.63035,-8686.656,-5980.9,-3540.2,0.18,-1.01,-5.45,-4.33,-12.65,-2.22,NA
"4861",2019-04-23,24,23,36.8,20.8,22,19.6,19.8,26,9.6,28.8,15.3,9.55,0,14.85,-6045.66,-15873.63035,-8686.656,-5980.9,-3540.2,0.32,-0.95,-5.35,-4.32,-12.61,-2,NA
"4862",2019-04-24,42.6,9.2,16,13.6,17.4,13.2,23.4,16.8,0.2,41.2,16.1,11.8,0,16.6,-6045.66,-15873.63035,-8686.656,-5980.9,-3540.2,0.76,0.65,-5.31,-3.92,-12.68,-1.93,NA
"4863",2019-04-25,0.6,3.6,0.4,0.4,8.8,8.2,5,1,1.4,0.8,16.3,13.15,0,16.95,-6045.66,-15873.63035,-8686.656,-5980.9,-3540.2,0.62,0.13,-5.3,-3.81,-12.7,-1.98,NA
"4864",2019-04-26,0.2,0,0,0,0,0,0,0,1.2,0.4,16.2,10.4,0,16.75,-6045.66,-15873.63035,-8686.656,-5980.9,-3540.2,0.51,-0.26,-5.24,-3.9,-12.69,-2,NA
"4865",2019-04-27,4.6,7,6.4,8.6,2.4,2.2,2.6,0.2,5.6,5,13.2,8.4,0,14.25,-6045.66,-15873.63035,-8686.656,-5980.9,-3540.2,0.44,-0.69,-5.23,-4.04,-12.7,-2.07,NA
"4866",2019-04-28,4.4,3.2,1,0.2,3.2,3,4.4,3.2,0.6,5.8,12.2,6.3,0,13.55,-5743.377,-15079.94883,-8252.3232,-5681.855,-3363.19,0.42,-0.9,-5.23,-4.18,-12.66,-1.99,NA
"4867",2019-04-29,8.2,7,20,24.2,9.6,5,10.4,3,0,6.6,10.1,6.05,0,11.7,-6045.66,-15873.63035,-8686.656,-5980.9,-3540.2,0.39,-0.94,-5.11,-4.26,-12.65,-1.63,NA
"4868",2019-04-30,0,0,0.6,1.4,0,0,0,7.2,3.6,0,11.3,7.2,0,12.05,-6045.66,-15873.63035,-8686.656,-5980.9,-3540.2,0.35,-0.97,-5.03,-4.31,-12.65,-1.74,NA
"4869",2019-05-01,0,0.6,0.2,0,0,0,0,0,0,0,14.45,10.95,0,16.1,-6227.116129,-16143.18285,-8976.096,-5944.870968,-3556.806452,0.34,-0.97,-5.01,-4.33,-12.65,-1.82,NA
"4870",2019-05-02,1.8,0,0,0,0.8,0,2.2,2,5.4,2.2,13,10.2,0,14.1,-6227.116129,-16143.18285,-8976.096,-5944.870968,-3556.806452,0.29,-0.98,-4.98,-4.35,-12.65,-1.87,NA
"4871",2019-05-03,0,0,0.2,0,0.2,0.4,2.2,0,7.6,0.8,14.75,9.6,0,15.8,-6227.116129,-16143.18285,-8976.096,-5944.870968,-3556.806452,0.29,-0.97,-4.95,-4.35,-12.61,-1.93,NA
"4872",2019-05-04,12.6,4.6,4.6,2,15.2,17.2,11.2,4.2,29,14.6,15.7,9.95,0,15.85,-6227.116129,-16143.18285,-8976.096,-5944.870968,-3556.806452,0.3,-0.96,-4.96,-4.36,-12.56,-1.9,NA
"4873",2019-05-05,15.6,3,3.2,7.8,12.4,4.6,21.2,1.6,0,11.2,10.5,4.15,0,10.9,-5915.760323,-15336.02371,-8527.2912,-5647.627419,-3378.966129,0.36,-0.82,-4.98,-4.33,-12.54,-1.81,NA
"4874",2019-05-06,13.6,10.6,12.4,10.6,23.4,19.2,22.4,68.2,0,20,11.55,5.5,0,11.55,-6227.116129,-16143.18285,-8976.096,-5944.870968,-3556.806452,0.44,-0.72,-4.98,-4.25,-12.63,-1.79,NA
"4875",2019-05-07,0,0,0,0.2,0,0,0,0,5.4,0,11.3,8,0,11.95,-6227.116129,-16143.18285,-8976.096,-5944.870968,-3556.806452,0.39,-0.87,-5.05,-4.3,-12.67,-1.85,NA
"4876",2019-05-08,0,0,2.6,0.2,0,0,0,0,34.2,0,13.35,7.6,0,13.55,-6227.116129,-16143.18285,-8976.096,-5944.870968,-3556.806452,0.39,-0.92,-5.08,-4.33,-12.64,-1.87,-5.3
"4877",2019-05-09,46,30.8,26.8,29.6,38.4,36,44.6,18.8,0,60.6,14.7,8.45,0,14.8,-6227.116129,-16143.18285,-8976.096,-5944.870968,-3556.806452,0.62,0.02,-4.99,-4.11,-12.57,-1.58,-5.27
"4878",2019-05-10,0.2,2,2.2,0.8,0.4,2.4,0.4,0,12.4,1.6,14.75,9.7,0,15.75,-6227.116129,-16143.18285,-8976.096,-5944.870968,-3556.806452,0.59,-0.04,-4.95,-3.9,-12.61,-1.58,-5.3
"4879",2019-05-11,0,0.4,0.6,0.2,0,1,0,0,3,0.2,14.4,10.05,0,14.9,-6227.116129,-16143.18285,-8976.096,-5944.870968,-3556.806452,0.5,-0.37,-4.94,-3.97,-12.62,-1.67,-5.25
"4880",2019-05-12,6.6,0.4,9,3.2,2.8,7.2,7.8,4.8,2.6,15.6,14.05,9.15,0,14.65,-5915.760323,-15336.02371,-8527.2912,-5647.627419,-3378.966129,0.49,-0.41,-4.9,-3.99,-12.6,-1.73,-5.27
"4881",2019-05-13,0.8,0,0.6,0,0,0,0,33.8,0,0,15.25,9.35,0,17,-6227.116129,-16143.18285,-8976.096,-5944.870968,-3556.806452,0.66,0.32,-4.87,-3.8,-12.63,-1.76,-5.18
"4882",2019-05-14,0,0,0,0,0,0,0,8.6,0,0,15.1,9.2,0,16.2,-6227.116129,-16143.18285,-8976.096,-5944.870968,-3556.806452,0.59,0,-4.89,-3.77,-12.62,-1.82,-5.17
"4883",2019-05-15,0,0,0,0,0,0,0,0,0,0,11.2,6.6,0,12.45,-6227.116129,-16143.18285,-8976.096,-5944.870968,-3556.806452,0.51,-0.33,-4.97,-3.86,-12.6,-1.86,-5.24
"4884",2019-05-16,0,0.8,0,0,0,0,0,3.8,0,0,13.3,8.6,0,13.1,-6227.116129,-16143.18285,-8976.096,-5944.870968,-3556.806452,0.45,-0.64,-4.93,-3.98,-12.59,-1.91,-5.19
"4885",2019-05-17,0,0,0,0,0,0,0,0,10.6,0,13.3,10.95,0,14.7,-6227.116129,-16143.18285,-8976.096,-5944.870968,-3556.806452,0.4,-0.88,-5.09,-4.11,-12.57,-1.93,-5.16
"4886",2019-05-18,2.2,2,4.6,0.8,2.2,1.6,1.8,12.4,10.6,1.4,15.3,9.55,0,15.2,-6227.116129,-16143.18285,-8976.096,-5944.870968,-3556.806452,0.4,-0.88,-5.1,-4.17,-12.53,-1.92,-5.15
"4887",2019-05-19,13,20.4,32.2,8,18,26,13.4,28,26.4,16.8,15.3,8.15,0,15,-5915.760323,-15336.02371,-8527.2912,-5647.627419,-3378.966129,0.38,-0.89,-5.06,-4.21,-12.53,-1.89,-5.22
"4888",2019-05-20,23.2,28.2,37.8,20.8,44.8,37.8,39.4,4.4,0.4,38,16.05,10.35,0,16.1,-6227.116129,-16143.18285,-8976.096,-5944.870968,-3556.806452,0.52,-0.42,-5.04,-4.08,-12.54,-1.61,-5.29
"4889",2019-05-21,3,6.4,5.2,2.6,2.4,1.8,3.4,0,3.4,3.6,16.1,10.1,0,16.65,-6227.116129,-16143.18285,-8976.096,-5944.870968,-3556.806452,0.5,-0.48,-5.04,-3.99,-12.58,-1.65,-5.24
"4890",2019-05-22,0.2,0,0.2,0,0.4,0.6,0,0,3.8,0.6,17.4,12.1,0,17.65,-6227.116129,-16143.18285,-8976.096,-5944.870968,-3556.806452,0.41,-0.79,-5.04,-4.07,-12.59,-1.72,-5.16
