"","Date","Rainfall_Settefrati","Temperature_Settefrati","fl_rate.Ls","Year","Month","Day","Spring","Summer","Autumn","Winter","snow.yes","snow.no","Y_m","Semester","Quarters","Trimonthly","Fl_rate.Tri","Fl_rate.Quar","Fl_rate.Sem","lag1","lag3","lag5","lag7","lag9","rain4"
"1627",2019-08-25,6,21.35,292.89010258,"2019","8","25","0","1","0","0","0","1",2019-08-25,2019.2,2019.3,"2019-10-01",263.6558587297,288.551025224156,258.546464377373,17,0,0,0,0,6
"1628",2019-08-26,4,21.35,293.1998219,"2019","8","26","0","1","0","0","0","1",2019-08-26,2019.2,2019.3,"2019-10-01",263.6558587297,288.551025224156,258.546464377373,6,0,0,0,0,0
"1629",2019-08-27,0,21.85,293.9207213,"2019","8","27","0","1","0","0","0","1",2019-08-27,2019.2,2019.3,"2019-10-01",263.6558587297,288.551025224156,258.546464377373,0,17,0,0,0,0
"1630",2019-08-28,0,22.8,294.535634942857,"2019","8","28","0","1","0","0","0","1",2019-08-28,2019.2,2019.3,"2019-10-01",263.6558587297,288.551025224156,258.546464377373,0,6,0,0,0,0
"1631",2019-08-29,0,22.05,294.758654666667,"2019","8","29","0","1","0","0","0","1",2019-08-29,2019.2,2019.3,"2019-10-01",263.6558587297,288.551025224156,258.546464377373,0,0,17,0,0,0
"1632",2019-08-30,3,20.75,294.8336345,"2019","8","30","0","1","0","0","0","1",2019-08-30,2019.2,2019.3,"2019-10-01",263.6558587297,288.551025224156,258.546464377373,0,0,6,0,0,0
"1633",2019-08-31,3,23.35,294.608695,"2019","8","31","0","1","0","0","0","1",2019-08-31,2019.2,2019.3,"2019-10-01",263.6558587297,288.551025224156,258.546464377373,0,0,0,17,0,0
"1634",2019-09-01,6,20.5,294.611308169231,"2019","9","1","0","1","0","0","0","1",2019-09-01,2019.2,2019.3,"2019-10-01",263.6558587297,288.551025224156,258.546464377373,0,0,0,6,0,6
"1635",2019-09-02,18.1,19.25,294.496366455556,"2019","9","2","0","1","0","0","0","1",2019-09-02,2019.2,2019.3,"2019-10-01",263.6558587297,288.551025224156,258.546464377373,6,0,0,0,17,18.1
"1636",2019-09-03,3,19.25,294.39307385,"2019","9","3","0","1","0","0","0","1",2019-09-03,2019.2,2019.3,"2019-10-01",263.6558587297,288.551025224156,258.546464377373,18.1,0,0,0,6,0
"1637",2019-09-04,0,19.15,294.3524366125,"2019","9","4","0","1","0","0","0","1",2019-09-04,2019.2,2019.3,"2019-10-01",263.6558587297,288.551025224156,258.546464377373,0,6,0,0,0,0
"1638",2019-09-05,0,18.65,293.7429082,"2019","9","5","0","1","0","0","0","1",2019-09-05,2019.2,2019.3,"2019-10-01",263.6558587297,288.551025224156,258.546464377373,0,18.1,0,0,0,0
"1639",2019-09-06,2,18.1,294.8794327,"2019","9","6","0","1","0","0","0","1",2019-09-06,2019.2,2019.3,"2019-10-01",263.6558587297,288.551025224156,258.546464377373,0,0,6,0,0,0
"1640",2019-09-07,2,16,295.1492158,"2019","9","7","0","1","0","0","0","1",2019-09-07,2019.2,2019.3,"2019-10-01",263.6558587297,288.551025224156,258.546464377373,0,0,18.1,0,0,0
"1641",2019-09-08,2,16.1,295.2708628,"2019","9","8","0","1","0","0","0","1",2019-09-08,2019.2,2019.3,"2019-10-01",263.6558587297,288.551025224156,258.546464377373,0,0,0,6,0,0
"1642",2019-09-09,1,15.95,295.3305576,"2019","9","9","0","1","0","0","0","1",2019-09-09,2019.2,2019.3,"2019-10-01",263.6558587297,288.551025224156,258.546464377373,0,0,0,18.1,0,0
"1643",2019-09-10,0,17.45,295.5909182,"2019","9","10","0","1","0","0","0","1",2019-09-10,2019.2,2019.3,"2019-10-01",263.6558587297,288.551025224156,258.546464377373,0,0,0,0,6,0
"1644",2019-09-11,0,17.85,295.8851878,"2019","9","11","0","1","0","0","0","1",2019-09-11,2019.2,2019.3,"2019-10-01",263.6558587297,288.551025224156,258.546464377373,0,0,0,0,18.1,0
"1645",2019-09-12,0,19.6,294.5965988,"2019","9","12","0","1","0","0","0","1",2019-09-12,2019.2,2019.3,"2019-10-01",263.6558587297,288.551025224156,258.546464377373,0,0,0,0,0,0
"1646",2019-09-13,0,20.1,295.8807773,"2019","9","13","0","1","0","0","0","1",2019-09-13,2019.2,2019.3,"2019-10-01",263.6558587297,288.551025224156,258.546464377373,0,0,0,0,0,0
"1647",2019-09-14,0,20.5,295.7199315,"2019","9","14","0","1","0","0","0","1",2019-09-14,2019.2,2019.3,"2019-10-01",263.6558587297,288.551025224156,258.546464377373,0,0,0,0,0,0
"1648",2019-09-15,0,21,296.11220485,"2019","9","15","0","1","0","0","0","1",2019-09-15,2019.2,2019.3,"2019-10-01",263.6558587297,288.551025224156,258.546464377373,0,0,0,0,0,0
"1649",2019-09-16,0,20.55,296.464874905556,"2019","9","16","0","1","0","0","0","1",2019-09-16,2019.2,2019.3,"2019-10-01",263.6558587297,288.551025224156,258.546464377373,0,0,0,0,0,0
"1650",2019-09-17,0,20.45,296.7578383,"2019","9","17","0","1","0","0","0","1",2019-09-17,2019.2,2019.3,"2019-10-01",263.6558587297,288.551025224156,258.546464377373,0,0,0,0,0,0
"1651",2019-09-18,0,19.15,296.649183,"2019","9","18","0","1","0","0","0","1",2019-09-18,2019.2,2019.3,"2019-10-01",263.6558587297,288.551025224156,258.546464377373,0,0,0,0,0,0
"1652",2019-09-19,14,17.05,296.6396541,"2019","9","19","0","1","0","0","0","1",2019-09-19,2019.2,2019.3,"2019-10-01",263.6558587297,288.551025224156,258.546464377373,0,0,0,0,0,14
"1653",2019-09-20,0,16.25,296.0708483,"2019","9","20","0","1","0","0","0","1",2019-09-20,2019.2,2019.3,"2019-10-01",263.6558587297,288.551025224156,258.546464377373,14,0,0,0,0,0
"1654",2019-09-21,0,16.15,296.5553249,"2019","9","21","0","0","1","0","0","1",2019-09-21,2019.2,2019.3,"2019-10-01",263.6558587297,288.551025224156,258.546464377373,0,0,0,0,0,0
"1655",2019-09-22,9,15.5,296.4682494,"2019","9","22","0","0","1","0","0","1",2019-09-22,2019.2,2019.3,"2019-10-01",263.6558587297,288.551025224156,258.546464377373,0,14,0,0,0,9
"1656",2019-09-23,17,18.25,296.4239591,"2019","9","23","0","0","1","0","0","1",2019-09-23,2019.2,2019.3,"2019-10-01",263.6558587297,288.551025224156,258.546464377373,9,0,0,0,0,17
"1657",2019-09-24,0,16.35,296.3721566,"2019","9","24","0","0","1","0","0","1",2019-09-24,2019.2,2019.3,"2019-10-01",263.6558587297,288.551025224156,258.546464377373,17,0,14,0,0,0
"1658",2019-09-25,2,16.25,295.8961838,"2019","9","25","0","0","1","0","0","1",2019-09-25,2019.2,2019.3,"2019-10-01",263.6558587297,288.551025224156,258.546464377373,0,9,0,0,0,0
"1659",2019-09-26,3,16.25,294.2134857,"2019","9","26","0","0","1","0","0","1",2019-09-26,2019.2,2019.3,"2019-10-01",263.6558587297,288.551025224156,258.546464377373,0,17,0,14,0,0
"1660",2019-09-27,0,17.6,282.5621517,"2019","9","27","0","0","1","0","0","1",2019-09-27,2019.2,2019.3,"2019-10-01",263.6558587297,288.551025224156,258.546464377373,0,0,9,0,0,0
"1661",2019-09-28,0,18.2,278.2716547,"2019","9","28","0","0","1","0","0","1",2019-09-28,2019.2,2019.3,"2019-10-01",263.6558587297,288.551025224156,258.546464377373,0,0,17,0,14,0
"1662",2019-09-29,0,17.8,277.8003587,"2019","9","29","0","0","1","0","0","1",2019-09-29,2019.2,2019.3,"2019-10-01",263.6558587297,288.551025224156,258.546464377373,0,0,0,9,0,0
"1663",2019-09-30,0,17.25,279.0255503,"2019","9","30","0","0","1","0","0","1",2019-09-30,2019.2,2019.3,"2019-10-01",263.6558587297,288.551025224156,258.546464377373,0,0,0,17,0,0
"1664",2019-10-01,0,16.55,271.9694063,"2019","10","1","0","0","1","0","0","1",2019-10-01,2019.2,2019.4,"2019-10-01",263.6558587297,228.54190353059,258.546464377373,0,0,0,0,9,0
"1665",2019-10-02,33,16.15,269.1594355,"2019","10","2","0","0","1","0","0","1",2019-10-02,2019.2,2019.4,"2019-10-01",263.6558587297,228.54190353059,258.546464377373,0,0,0,0,17,33
"1666",2019-10-03,13,13.35,268.1456682,"2019","10","3","0","0","1","0","0","1",2019-10-03,2019.2,2019.4,"2019-10-01",263.6558587297,228.54190353059,258.546464377373,33,0,0,0,0,13
"1667",2019-10-04,0,11.8,267.8026023,"2019","10","4","0","0","1","0","0","1",2019-10-04,2019.2,2019.4,"2019-10-01",263.6558587297,228.54190353059,258.546464377373,13,0,0,0,0,0
"1668",2019-10-05,0,12.05,266.0336642,"2019","10","5","0","0","1","0","0","1",2019-10-05,2019.2,2019.4,"2019-10-01",263.6558587297,228.54190353059,258.546464377373,0,33,0,0,0,0
"1669",2019-10-06,2,13.85,262.2691977,"2019","10","6","0","0","1","0","0","1",2019-10-06,2019.2,2019.4,"2019-10-01",263.6558587297,228.54190353059,258.546464377373,0,13,0,0,0,0
"1670",2019-10-07,4,12.55,258.1425309,"2019","10","7","0","0","1","0","0","1",2019-10-07,2019.2,2019.4,"2019-10-01",263.6558587297,228.54190353059,258.546464377373,0,0,33,0,0,0
"1671",2019-10-08,0,13.05,256.513475,"2019","10","8","0","0","1","0","0","1",2019-10-08,2019.2,2019.4,"2019-10-01",263.6558587297,228.54190353059,258.546464377373,0,0,13,0,0,0
"1672",2019-10-09,0,14.1,255.899564,"2019","10","9","0","0","1","0","0","1",2019-10-09,2019.2,2019.4,"2019-10-01",263.6558587297,228.54190353059,258.546464377373,0,0,0,33,0,0
"1673",2019-10-10,0,14.2,256.1448415,"2019","10","10","0","0","1","0","0","1",2019-10-10,2019.2,2019.4,"2019-10-01",263.6558587297,228.54190353059,258.546464377373,0,0,0,13,0,0
"1674",2019-10-11,0,15.15,253.1729529,"2019","10","11","0","0","1","0","0","1",2019-10-11,2019.2,2019.4,"2019-10-01",263.6558587297,228.54190353059,258.546464377373,0,0,0,0,33,0
"1675",2019-10-12,0,16.2,249.1131154,"2019","10","12","0","0","1","0","0","1",2019-10-12,2019.2,2019.4,"2019-10-01",263.6558587297,228.54190353059,258.546464377373,0,0,0,0,13,0
"1676",2019-10-13,0,16.25,241.7957938,"2019","10","13","0","0","1","0","0","1",2019-10-13,2019.2,2019.4,"2019-10-01",263.6558587297,228.54190353059,258.546464377373,0,0,0,0,0,0
"1677",2019-10-14,0,14.65,238.8043588,"2019","10","14","0","0","1","0","0","1",2019-10-14,2019.2,2019.4,"2019-10-01",263.6558587297,228.54190353059,258.546464377373,0,0,0,0,0,0
"1678",2019-10-15,6,15.6,237.0060462,"2019","10","15","0","0","1","0","0","1",2019-10-15,2019.2,2019.4,"2019-10-01",263.6558587297,228.54190353059,258.546464377373,0,0,0,0,0,6
"1679",2019-10-16,12,14.9,234.8108202,"2019","10","16","0","0","1","0","0","1",2019-10-16,2019.2,2019.4,"2019-10-01",263.6558587297,228.54190353059,258.546464377373,6,0,0,0,0,12
"1680",2019-10-17,0,13.1,240.360785,"2019","10","17","0","0","1","0","0","1",2019-10-17,2019.2,2019.4,"2019-10-01",263.6558587297,228.54190353059,258.546464377373,12,0,0,0,0,0
"1681",2019-10-18,0,12.75,239.4862657,"2019","10","18","0","0","1","0","0","1",2019-10-18,2019.2,2019.4,"2019-10-01",263.6558587297,228.54190353059,258.546464377373,0,6,0,0,0,0
"1682",2019-10-19,0,12.3,236.2158027,"2019","10","19","0","0","1","0","0","1",2019-10-19,2019.2,2019.4,"2019-10-01",263.6558587297,228.54190353059,258.546464377373,0,12,0,0,0,0
"1683",2019-10-20,0,14.6,229.1896022,"2019","10","20","0","0","1","0","0","1",2019-10-20,2019.2,2019.4,"2019-10-01",263.6558587297,228.54190353059,258.546464377373,0,0,6,0,0,0
"1684",2019-10-21,0,18.15,227.1296462,"2019","10","21","0","0","1","0","0","1",2019-10-21,2019.2,2019.4,"2019-10-01",263.6558587297,228.54190353059,258.546464377373,0,0,12,0,0,0
"1685",2019-10-22,0,17.7,225.8036799,"2019","10","22","0","0","1","0","0","1",2019-10-22,2019.2,2019.4,"2019-10-01",263.6558587297,228.54190353059,258.546464377373,0,0,0,6,0,0
"1686",2019-10-23,0,16.55,221.7479986,"2019","10","23","0","0","1","0","0","1",2019-10-23,2019.2,2019.4,"2019-10-01",263.6558587297,228.54190353059,258.546464377373,0,0,0,12,0,0
"1687",2019-10-24,1,16.15,220.8555295,"2019","10","24","0","0","1","0","0","1",2019-10-24,2019.2,2019.4,"2019-10-01",263.6558587297,228.54190353059,258.546464377373,0,0,0,0,6,0
"1688",2019-10-25,7,16.2,220.2689093,"2019","10","25","0","0","1","0","0","1",2019-10-25,2019.2,2019.4,"2019-10-01",263.6558587297,228.54190353059,258.546464377373,0,0,0,0,12,7
"1689",2019-10-26,0,15.75,220.4502776,"2019","10","26","0","0","1","0","0","1",2019-10-26,2019.2,2019.4,"2019-10-01",263.6558587297,228.54190353059,258.546464377373,7,0,0,0,0,0
"1690",2019-10-27,0,15.5,216.6595119,"2019","10","27","0","0","1","0","0","1",2019-10-27,2019.2,2019.4,"2019-10-01",263.6558587297,228.54190353059,258.546464377373,0,0,0,0,0,0
"1691",2019-10-28,0,14.95,218.2305027,"2019","10","28","0","0","1","0","0","1",2019-10-28,2019.2,2019.4,"2019-10-01",263.6558587297,228.54190353059,258.546464377373,0,7,0,0,0,0
"1692",2019-10-29,0,13.1,214.4603111,"2019","10","29","0","0","1","0","0","1",2019-10-29,2019.2,2019.4,"2019-10-01",263.6558587297,228.54190353059,258.546464377373,0,0,0,0,0,0
"1693",2019-10-30,0,13,213.6686235,"2019","10","30","0","0","1","0","0","1",2019-10-30,2019.2,2019.4,"2019-10-01",263.6558587297,228.54190353059,258.546464377373,0,0,7,0,0,0
"1694",2019-10-31,5,11.65,212.0495118,"2019","10","31","0","0","1","0","0","1",2019-10-31,2019.2,2019.4,"2019-10-01",263.6558587297,228.54190353059,258.546464377373,0,0,0,0,0,0
"1695",2019-11-01,0,9.7,210.8797361,"2019","11","1","0","0","1","0","0","1",2019-11-01,2019.2,2019.4,"2019-10-01",263.6558587297,228.54190353059,258.546464377373,0,0,0,7,0,0
"1696",2019-11-02,2,10.55,209.8828305,"2019","11","2","0","0","1","0","0","1",2019-11-02,2019.2,2019.4,"2019-10-01",263.6558587297,228.54190353059,258.546464377373,0,0,0,0,0,0
"1697",2019-11-03,89,12.15,209.5952529,"2019","11","3","0","0","1","0","0","1",2019-11-03,2019.2,2019.4,"2019-10-01",263.6558587297,228.54190353059,258.546464377373,0,0,0,0,7,89
"1698",2019-11-04,13,11.85,220.4254667,"2019","11","4","0","0","1","0","0","1",2019-11-04,2019.2,2019.4,"2019-10-01",263.6558587297,228.54190353059,258.546464377373,89,0,0,0,0,13
"1699",2019-11-05,46,12.35,224.9428256,"2019","11","5","0","0","1","0","0","1",2019-11-05,2019.2,2019.4,"2019-10-01",263.6558587297,228.54190353059,258.546464377373,13,0,0,0,0,46
"1700",2019-11-06,18,9.75,224.8042047,"2019","11","6","0","0","1","0","0","1",2019-11-06,2019.2,2019.4,"2019-10-01",263.6558587297,228.54190353059,258.546464377373,46,89,0,0,0,18
"1701",2019-11-07,1,9.2,224.8069178,"2019","11","7","0","0","1","0","0","1",2019-11-07,2019.2,2019.4,"2019-10-01",263.6558587297,228.54190353059,258.546464377373,18,13,0,0,0,0
"1702",2019-11-08,32,8.35,224.7969169,"2019","11","8","0","0","1","0","0","1",2019-11-08,2019.2,2019.4,"2019-10-01",263.6558587297,228.54190353059,258.546464377373,0,46,89,0,0,32
"1703",2019-11-09,6.8,6.1,224.791167,"2019","11","9","0","0","1","0","0","1",2019-11-09,2019.2,2019.4,"2019-10-01",263.6558587297,228.54190353059,258.546464377373,32,18,13,0,0,6.8
"1704",2019-11-10,4,7.1,224.8599805,"2019","11","10","0","0","1","0","0","1",2019-11-10,2019.2,2019.4,"2019-10-01",263.6558587297,228.54190353059,258.546464377373,6.8,0,46,89,0,0
"1705",2019-11-11,11,8.9,224.9052084,"2019","11","11","0","0","1","0","0","1",2019-11-11,2019.2,2019.4,"2019-10-01",263.6558587297,228.54190353059,258.546464377373,0,32,18,13,0,11
"1706",2019-11-12,14,9,225.0096259,"2019","11","12","0","0","1","0","0","1",2019-11-12,2019.2,2019.4,"2019-10-01",263.6558587297,228.54190353059,258.546464377373,11,6.8,0,46,89,14
"1707",2019-11-13,9,8.65,224.9616797,"2019","11","13","0","0","1","0","0","1",2019-11-13,2019.2,2019.4,"2019-10-01",263.6558587297,228.54190353059,258.546464377373,14,0,32,18,13,9
"1708",2019-11-14,14,7.95,224.9503773,"2019","11","14","0","0","1","0","0","1",2019-11-14,2019.2,2019.4,"2019-10-01",263.6558587297,228.54190353059,258.546464377373,9,11,6.8,0,46,14
"1709",2019-11-15,43,9,224.8996718,"2019","11","15","0","0","1","0","0","1",2019-11-15,2019.2,2019.4,"2019-10-01",263.6558587297,228.54190353059,258.546464377373,14,14,0,32,18,43
"1710",2019-11-16,50,10.65,224.9691993,"2019","11","16","0","0","1","0","0","1",2019-11-16,2019.2,2019.4,"2020-01-01",223.148253690244,228.54190353059,258.546464377373,43,9,11,6.8,0,50
"1711",2019-11-17,61,8.35,225.2527642,"2019","11","17","0","0","1","0","0","1",2019-11-17,2019.2,2019.4,"2020-01-01",223.148253690244,228.54190353059,258.546464377373,50,14,14,0,32,61
"1712",2019-11-18,3,6.3,225.2589049,"2019","11","18","0","0","1","0","0","1",2019-11-18,2019.2,2019.4,"2020-01-01",223.148253690244,228.54190353059,258.546464377373,61,43,9,11,6.8,0
"1713",2019-11-19,22,6.15,225.194691093333,"2019","11","19","0","0","1","0","0","1",2019-11-19,2019.2,2019.4,"2020-01-01",223.148253690244,228.54190353059,258.546464377373,0,50,14,14,0,22
"1714",2019-11-20,5,7.65,225.2157639,"2019","11","20","0","0","1","0","0","1",2019-11-20,2019.2,2019.4,"2020-01-01",223.148253690244,228.54190353059,258.546464377373,22,61,43,9,11,0
"1715",2019-11-21,4,6.8,225.256858,"2019","11","21","0","0","1","0","0","1",2019-11-21,2019.2,2019.4,"2020-01-01",223.148253690244,228.54190353059,258.546464377373,0,0,50,14,14,0
"1716",2019-11-22,6,7.5,224.3213354,"2019","11","22","0","0","1","0","0","1",2019-11-22,2019.2,2019.4,"2020-01-01",223.148253690244,228.54190353059,258.546464377373,0,22,61,43,9,6
"1717",2019-11-23,4,8.85,223.0277628,"2019","11","23","0","0","1","0","0","1",2019-11-23,2019.2,2019.4,"2020-01-01",223.148253690244,228.54190353059,258.546464377373,6,0,0,50,14,0
"1718",2019-11-24,50,8.4,222.797242814286,"2019","11","24","0","0","1","0","0","1",2019-11-24,2019.2,2019.4,"2020-01-01",223.148253690244,228.54190353059,258.546464377373,0,0,22,61,43,50
"1719",2019-11-25,0.9,9.9,222.698322706667,"2019","11","25","0","0","1","0","0","1",2019-11-25,2019.2,2019.4,"2020-01-01",223.148253690244,228.54190353059,258.546464377373,50,6,0,0,50,0
"1720",2019-11-26,0,11.35,223.3837659,"2019","11","26","0","0","1","0","0","1",2019-11-26,2019.2,2019.4,"2020-01-01",223.148253690244,228.54190353059,258.546464377373,0,0,0,22,61,0
"1721",2019-11-27,10.2,9.05,222.3157566,"2019","11","27","0","0","1","0","0","1",2019-11-27,2019.2,2019.4,"2020-01-01",223.148253690244,228.54190353059,258.546464377373,0,50,6,0,0,10.2
"1722",2019-11-28,10.9,8.5,221.4141229,"2019","11","28","0","0","1","0","0","1",2019-11-28,2019.2,2019.4,"2020-01-01",223.148253690244,228.54190353059,258.546464377373,10.2,0,0,0,22,10.9
"1723",2019-11-29,2.3,8.5,221.3134412,"2019","11","29","0","0","1","0","0","1",2019-11-29,2019.2,2019.4,"2020-01-01",223.148253690244,228.54190353059,258.546464377373,10.9,0,50,6,0,0
"1724",2019-11-30,0,9,221.0378685,"2019","11","30","0","0","1","0","0","1",2019-11-30,2019.2,2019.4,"2020-01-01",223.148253690244,228.54190353059,258.546464377373,0,10.2,0,0,0,0
"1725",2019-12-01,0,7.5,220.7798978,"2019","12","1","0","0","1","0","0","1",2019-12-01,2019.2,2019.4,"2020-01-01",223.148253690244,228.54190353059,258.546464377373,0,10.9,0,50,6,0
"1726",2019-12-02,6.3,9.5,220.1794104,"2019","12","2","0","0","1","0","0","1",2019-12-02,2019.2,2019.4,"2020-01-01",223.148253690244,228.54190353059,258.546464377373,0,0,10.2,0,0,6.3
"1727",2019-12-03,45,9.7,219.3372237,"2019","12","3","0","0","1","0","0","1",2019-12-03,2019.2,2019.4,"2020-01-01",223.148253690244,228.54190353059,258.546464377373,6.3,0,10.9,0,50,45
"1728",2019-12-04,0,7,219.0130579,"2019","12","4","0","0","1","0","0","1",2019-12-04,2019.2,2019.4,"2020-01-01",223.148253690244,228.54190353059,258.546464377373,45,0,0,10.2,0,0
"1729",2019-12-05,0.3,7.5,218.7238131,"2019","12","5","0","0","1","0","0","1",2019-12-05,2019.2,2019.4,"2020-01-01",223.148253690244,228.54190353059,258.546464377373,0,6.3,0,10.9,0,0
"1730",2019-12-06,0,8.5,220.0755354,"2019","12","6","0","0","1","0","0","1",2019-12-06,2019.2,2019.4,"2020-01-01",223.148253690244,228.54190353059,258.546464377373,0,45,0,0,10.2,0
"1731",2019-12-07,1.3,8,224.1433517,"2019","12","7","0","0","1","0","0","1",2019-12-07,2019.2,2019.4,"2020-01-01",223.148253690244,228.54190353059,258.546464377373,0,0,6.3,0,10.9,0
"1732",2019-12-08,0,8,223.7450826,"2019","12","8","0","0","1","0","0","1",2019-12-08,2019.2,2019.4,"2020-01-01",223.148253690244,228.54190353059,258.546464377373,0,0,45,0,0,0
"1733",2019-12-09,2,6.4,223.4219907,"2019","12","9","0","0","1","0","0","1",2019-12-09,2019.2,2019.4,"2020-01-01",223.148253690244,228.54190353059,258.546464377373,0,0,0,6.3,0,0
"1734",2019-12-10,0,4.55,223.0929629,"2019","12","10","0","0","1","0","0","1",2019-12-10,2019.2,2019.4,"2020-01-01",223.148253690244,228.54190353059,258.546464377373,0,0,0,45,0,0
"1735",2019-12-11,0,3,222.7865872,"2019","12","11","0","0","1","0","0","1",2019-12-11,2019.2,2019.4,"2020-01-01",223.148253690244,228.54190353059,258.546464377373,0,0,0,0,6.3,0
"1736",2019-12-12,0,3.5,222.0803213,"2019","12","12","0","0","1","0","0","1",2019-12-12,2019.2,2019.4,"2020-01-01",223.148253690244,228.54190353059,258.546464377373,0,0,0,0,45,0
"1737",2019-12-13,39.3,4,221.761247,"2019","12","13","0","0","1","0","0","1",2019-12-13,2019.2,2019.4,"2020-01-01",223.148253690244,228.54190353059,258.546464377373,0,0,0,0,0,39.3
"1738",2019-12-14,0,5,221.9828872,"2019","12","14","0","0","1","0","0","1",2019-12-14,2019.2,2019.4,"2020-01-01",223.148253690244,228.54190353059,258.546464377373,39.3,0,0,0,0,0
"1739",2019-12-15,0,7.5,222.219668,"2019","12","15","0","0","1","0","0","1",2019-12-15,2019.2,2019.4,"2020-01-01",223.148253690244,228.54190353059,258.546464377373,0,0,0,0,0,0
"1740",2019-12-16,0,9,221.5879318,"2019","12","16","0","0","1","0","0","1",2019-12-16,2019.2,2019.4,"2020-01-01",223.148253690244,228.54190353059,258.546464377373,0,39.3,0,0,0,0
"1741",2019-12-17,0,10.5,221.4285246,"2019","12","17","0","0","1","0","0","1",2019-12-17,2019.2,2019.4,"2020-01-01",223.148253690244,228.54190353059,258.546464377373,0,0,0,0,0,0
"1742",2019-12-18,0,10.5,221.4237137,"2019","12","18","0","0","1","0","0","1",2019-12-18,2019.2,2019.4,"2020-01-01",223.148253690244,228.54190353059,258.546464377373,0,0,39.3,0,0,0
"1743",2019-12-19,29,8,221.3516595,"2019","12","19","0","0","1","0","0","1",2019-12-19,2019.2,2019.4,"2020-01-01",223.148253690244,228.54190353059,258.546464377373,0,0,0,0,0,29
"1744",2019-12-20,0.6,6.5,222.7062513,"2019","12","20","0","0","1","0","0","1",2019-12-20,2019.2,2019.4,"2020-01-01",223.148253690244,228.54190353059,258.546464377373,29,0,0,39.3,0,0
"1745",2019-12-21,86.6,9.5,224.5651219,"2019","12","21","0","0","0","1","0","1",2019-12-21,2019.2,2019.4,"2020-01-01",223.148253690244,228.54190353059,258.546464377373,0,0,0,0,0,86.6
"1746",2019-12-22,38.6,8.4,224.9582528,"2019","12","22","0","0","0","1","0","1",2019-12-22,2019.2,2019.4,"2020-01-01",223.148253690244,228.54190353059,258.546464377373,86.6,29,0,0,39.3,38.6
"1747",2019-12-23,1.9,5.5,225.0228883,"2019","12","23","0","0","0","1","0","1",2019-12-23,2019.2,2019.4,"2020-01-01",223.148253690244,228.54190353059,258.546464377373,38.6,0,0,0,0,0
"1748",2019-12-24,0,5,225.1169074,"2019","12","24","0","0","0","1","0","1",2019-12-24,2019.2,2019.4,"2020-01-01",223.148253690244,228.54190353059,258.546464377373,0,86.6,29,0,0,0
"1749",2019-12-25,0,7.5,225.1099326,"2019","12","25","0","0","0","1","0","1",2019-12-25,2019.2,2019.4,"2020-01-01",223.148253690244,228.54190353059,258.546464377373,0,38.6,0,0,0,0
"1750",2019-12-26,0,4.5,225.0915368,"2019","12","26","0","0","0","1","0","1",2019-12-26,2019.2,2019.4,"2020-01-01",223.148253690244,228.54190353059,258.546464377373,0,0,86.6,29,0,0
"1751",2019-12-27,0,4.5,224.9363656,"2019","12","27","0","0","0","1","0","1",2019-12-27,2019.2,2019.4,"2020-01-01",223.148253690244,228.54190353059,258.546464377373,0,0,38.6,0,0,0
"1752",2019-12-28,0.1,0.25,224.8112844,"2019","12","28","0","0","0","1","0","1",2019-12-28,2019.2,2019.4,"2020-01-01",223.148253690244,228.54190353059,258.546464377373,0,0,0,86.6,29,0
"1753",2019-12-29,0,-1.15,224.5278563,"2019","12","29","0","0","0","1","0","1",2019-12-29,2019.2,2019.4,"2020-01-01",223.148253690244,228.54190353059,258.546464377373,0,0,0,38.6,0,0
"1754",2019-12-30,0,1,224.5171103,"2019","12","30","0","0","0","1","0","1",2019-12-30,2019.2,2019.4,"2020-01-01",223.148253690244,228.54190353059,258.546464377373,0,0,0,0,86.6,0
"1755",2019-12-31,0,2.5,224.026658,"2019","12","31","0","0","0","1","0","1",2019-12-31,2019.2,2019.4,"2020-01-01",223.148253690244,228.54190353059,258.546464377373,0,0,0,0,38.6,0
"1756",2020-01-01,0,6,223.0464635,"2020","1","1","0","0","0","1","0","1",2020-01-01,2020.1,2020.1,"2020-01-01",223.148253690244,223.107997769101,223.749402579605,0,0,0,0,0,0
"1757",2020-01-02,0,6.5,222.3858663,"2020","1","2","0","0","0","1","0","1",2020-01-02,2020.1,2020.1,"2020-01-01",223.148253690244,223.107997769101,223.749402579605,0,0,0,0,0,0
"1758",2020-01-03,0,7.5,223.2303993,"2020","1","3","0","0","0","1","0","1",2020-01-03,2020.1,2020.1,"2020-01-01",223.148253690244,223.107997769101,223.749402579605,0,0,0,0,0,0
"1759",2020-01-04,0,5.5,224.3290247,"2020","1","4","0","0","0","1","0","1",2020-01-04,2020.1,2020.1,"2020-01-01",223.148253690244,223.107997769101,223.749402579605,0,0,0,0,0,0
"1760",2020-01-05,0,3.2,223.9677727,"2020","1","5","0","0","0","1","0","1",2020-01-05,2020.1,2020.1,"2020-01-01",223.148253690244,223.107997769101,223.749402579605,0,0,0,0,0,0
"1761",2020-01-06,0,0.5,223.7396438,"2020","1","6","0","0","0","1","0","1",2020-01-06,2020.1,2020.1,"2020-01-01",223.148253690244,223.107997769101,223.749402579605,0,0,0,0,0,0
"1762",2020-01-07,0,2.5,223.5405675,"2020","1","7","0","0","0","1","0","1",2020-01-07,2020.1,2020.1,"2020-01-01",223.148253690244,223.107997769101,223.749402579605,0,0,0,0,0,0
